tax_period,return_type,due_date,filing_date,filing_delay_days,turnover_reported_gstr1,turnover_reported_gstr3b,itc_claimed,mismatch_flag
2025-07-01,GSTR-1/3B,2025-08-20,2025-08-31,11,969610.1,969610.1,122962.36,False
2025-08-01,GSTR-1/3B,2025-09-20,2025-09-27,7,967437.2,967437.2,129905.16,False
2025-09-01,GSTR-1/3B,2025-10-20,2025-10-30,10,1003744.43,950998.52,101835.28,True
2025-10-01,GSTR-1/3B,2025-11-20,2025-11-28,8,1039923.72,1039923.72,100918.26,False
2025-11-01,GSTR-1/3B,2025-12-20,2026-01-04,15,1047093.8,1129832.07,141254.59,True
2025-12-01,GSTR-1/3B,2026-01-20,2026-01-25,5,866610.27,866610.27,93487.93,False
2026-01-01,GSTR-1/3B,2026-02-20,2026-03-02,10,832322.03,832322.03,95109.72,False
2026-02-01,GSTR-1/3B,2026-03-20,2026-03-21,1,890626.65,890626.65,84834.09,False
2026-03-01,GSTR-1/3B,2026-04-20,2026-05-06,16,807656.04,807656.04,82863.85,False
2026-04-01,GSTR-1/3B,2026-05-20,2026-05-29,9,806891.0,806891.0,111047.96,False
2026-05-01,GSTR-1/3B,2026-06-20,2026-06-27,7,745439.58,745439.58,100785.98,False
2026-06-01,GSTR-1/3B,2026-07-20,2026-07-28,8,793156.81,793156.81,116443.83,False
