month,employee_count,wage_bill,pf_contribution_amount,pf_contribution_on_time,employee_churn_rate
2025-07,18,286815.34,68835.68,True,0.0867
2025-08,18,287399.41,68975.86,True,0.1187
2025-09,18,287782.96,69067.91,True,0.1199
2025-10,17,276665.63,66399.75,True,0.1254
2025-11,19,301763.88,72423.33,True,0.1282
2025-12,17,280230.33,67255.28,True,0.1464
2026-01,16,255137.3,30616.48,False,0.1618
2026-02,17,288455.79,69229.39,True,0.1694
2026-03,17,277856.01,66685.44,True,0.1796
2026-04,16,270659.51,64958.28,True,0.1702
2026-05,17,291909.03,70058.17,True,0.1918
2026-06,16,267206.38,32064.77,False,0.213
