tax_period,return_type,due_date,filing_date,filing_delay_days,turnover_reported_gstr1,turnover_reported_gstr3b,itc_claimed,mismatch_flag
2025-07-01,GSTR-1/3B,2025-08-20,2025-09-04,15,1383700.3,1383700.3,137384.55,False
2025-08-01,GSTR-1/3B,2025-09-20,2025-10-08,18,1319077.25,1319077.25,154385.67,False
2025-09-01,GSTR-1/3B,2025-10-20,2025-10-31,11,1378722.88,1378722.88,181475.76,False
2025-10-01,GSTR-1/3B,2025-11-20,2025-12-13,23,1469127.14,1469127.14,155602.03,False
2025-11-01,GSTR-1/3B,2025-12-20,2026-01-01,12,1513980.15,1513980.15,194017.84,False
2025-12-01,GSTR-1/3B,2026-01-20,2026-01-26,6,1382113.69,1382113.69,208712.87,False
2026-01-01,GSTR-1/3B,2026-02-20,2026-02-23,3,1339159.68,1339159.68,158757.06,False
2026-02-01,GSTR-1/3B,2026-03-20,2026-04-02,13,1310229.09,1431668.3,167315.57,True
2026-03-01,GSTR-1/3B,2026-04-20,2026-04-27,7,1397696.49,1354346.88,182937.03,True
2026-04-01,GSTR-1/3B,2026-05-20,2026-05-28,8,1317067.08,1317067.08,130778.05,False
2026-05-01,GSTR-1/3B,2026-06-20,2026-06-30,10,1236664.68,1236664.68,140430.36,False
2026-06-01,GSTR-1/3B,2026-07-20,2026-08-04,15,1289025.22,1289025.22,145296.11,False
