tax_period,return_type,due_date,filing_date,filing_delay_days,turnover_reported_gstr1,turnover_reported_gstr3b,itc_claimed,mismatch_flag
2025-07-01,GSTR-1/3B,2025-08-20,2025-09-03,14,1347454.95,1347454.95,130226.36,False
2025-08-01,GSTR-1/3B,2025-09-20,2025-09-30,10,1593360.2,1593360.2,172499.3,False
2025-09-01,GSTR-1/3B,2025-10-20,2025-10-21,1,919716.21,919716.21,84781.02,False
2025-10-01,GSTR-1/3B,2025-11-20,2025-11-25,5,1903894.08,1903894.08,243373.66,False
2025-11-01,GSTR-1/3B,2025-12-20,2025-12-22,2,1667767.34,1847712.64,250467.68,True
2025-12-01,GSTR-1/3B,2026-01-20,2026-02-02,13,1714180.84,1714180.84,184637.03,False
2026-01-01,GSTR-1/3B,2026-02-20,2026-03-02,10,1686953.0,1686953.0,207810.13,False
2026-02-01,GSTR-1/3B,2026-03-20,2026-04-02,13,1016849.88,1016849.88,99563.1,False
2026-03-01,GSTR-1/3B,2026-04-20,2026-04-26,6,1072432.07,1072432.07,159588.35,False
2026-04-01,GSTR-1/3B,2026-05-20,2026-05-25,5,893009.7,893009.7,105812.48,False
2026-05-01,GSTR-1/3B,2026-06-20,2026-06-27,7,1538620.41,1538620.41,210555.68,False
2026-06-01,GSTR-1/3B,2026-07-20,2026-07-21,1,1065597.96,1065597.96,107502.29,False
