tax_period,return_type,due_date,filing_date,filing_delay_days,turnover_reported_gstr1,turnover_reported_gstr3b,itc_claimed,mismatch_flag
2025-07-01,GSTR-1/3B,2025-08-20,2025-08-22,2,756016.11,756016.11,91988.04,False
2025-08-01,GSTR-1/3B,2025-09-20,2025-09-21,1,736625.27,804103.74,83286.05,True
2025-09-01,GSTR-1/3B,2025-10-20,2025-10-25,5,745899.05,745899.05,87699.56,False
2025-10-01,GSTR-1/3B,2025-11-20,2025-11-26,6,812852.31,812852.31,91854.63,False
2025-11-01,GSTR-1/3B,2025-12-20,2025-12-25,5,922431.01,922431.01,114858.49,False
2025-12-01,GSTR-1/3B,2026-01-20,2026-01-25,5,770199.41,770199.41,95328.7,False
2026-01-01,GSTR-1/3B,2026-02-20,2026-02-28,8,745409.6,745409.6,73751.53,False
2026-02-01,GSTR-1/3B,2026-03-20,2026-03-27,7,717339.66,659201.45,67684.44,True
2026-03-01,GSTR-1/3B,2026-04-20,2026-04-27,7,719294.56,719294.56,77608.35,False
2026-04-01,GSTR-1/3B,2026-05-20,2026-05-29,9,633238.42,633238.42,62611.41,False
2026-05-01,GSTR-1/3B,2026-06-20,2026-06-25,5,657091.47,657091.47,83992.94,False
2026-06-01,GSTR-1/3B,2026-07-20,2026-07-29,9,576807.76,576807.76,59175.84,False
