month,employee_count,wage_bill,pf_contribution_amount,pf_contribution_on_time,employee_churn_rate
2025-07,21,326609.35,39193.12,False,0.022
2025-08,21,338144.48,81154.68,True,0.0337
2025-09,21,355402.11,85296.51,True,0.0299
2025-10,22,363239.48,87177.48,True,0.0287
2025-11,24,388457.15,46614.86,False,0.0253
2025-12,23,375447.02,90107.28,True,0.035
2026-01,22,359680.39,86323.29,True,0.0218
2026-02,24,392415.2,94179.65,True,0.0189
2026-03,23,385622.82,92549.48,True,0.0241
2026-04,23,379550.36,91092.09,True,0.0265
2026-05,23,379039.94,90969.59,True,0.0167
2026-06,24,406261.86,97502.85,True,0.0209
