tax_period,return_type,due_date,filing_date,filing_delay_days,turnover_reported_gstr1,turnover_reported_gstr3b,itc_claimed,mismatch_flag
2025-07-01,GSTR-1/3B,2025-08-20,2025-08-20,0,1122725.85,1122725.85,100546.15,False
2025-08-01,GSTR-1/3B,2025-09-20,2025-09-20,0,1096565.03,1096565.03,131559.89,False
2025-09-01,GSTR-1/3B,2025-10-20,2025-10-20,0,1182808.43,1182808.43,133163.08,False
2025-10-01,GSTR-1/3B,2025-11-20,2025-11-20,0,1420289.55,1420289.55,183426.33,False
2025-11-01,GSTR-1/3B,2025-12-20,2025-12-20,0,1480254.44,1654522.57,246414.91,True
2025-12-01,GSTR-1/3B,2026-01-20,2026-01-20,0,1412307.54,1412307.54,187678.76,False
2026-01-01,GSTR-1/3B,2026-02-20,2026-02-20,0,1368536.55,1368536.55,164408.76,False
2026-02-01,GSTR-1/3B,2026-03-20,2026-03-20,0,1333517.81,1333517.81,153749.3,False
2026-03-01,GSTR-1/3B,2026-04-20,2026-04-21,1,1271820.1,1271820.1,134307.28,False
2026-04-01,GSTR-1/3B,2026-05-20,2026-05-20,0,1394068.88,1394068.88,134813.49,False
2026-05-01,GSTR-1/3B,2026-06-20,2026-06-20,0,1356229.31,1356229.31,188155.7,False
2026-06-01,GSTR-1/3B,2026-07-20,2026-07-20,0,1288813.92,1288813.92,162435.42,False
