date,inflow_amount,outflow_amount,transaction_count,unique_counterparty_count,refund_rate
2025-07-01,142538.37,91565.81,12,9,0.0098
2025-07-02,128073.71,69319.04,21,10,0.0134
2025-07-03,157178.04,87666.26,19,10,0.0112
2025-07-04,112951.79,60708.38,7,14,0.0066
2025-07-05,68437.18,40522.91,13,4,0.007
2025-07-06,66614.51,38087.8,4,1,0.0152
2025-07-07,124710.3,74377.5,16,8,0.0082
2025-07-08,132486.32,69306.63,10,12,0.0143
2025-07-09,133919.17,77908.19,13,9,0.0089
2025-07-10,122189.36,64757.74,19,6,0.008
2025-07-11,0.0,0.0,0,0,0.0
2025-07-12,92716.43,46768.11,10,2,0.0106
2025-07-13,92958.26,44283.7,11,5,0.0133
2025-07-14,120617.42,60775.32,20,16,0.0034
2025-07-15,138255.74,80740.53,12,16,0.0138
2025-07-16,127542.37,67651.89,11,9,0.0125
2025-07-17,149372.41,79277.51,13,9,0.0125
2025-07-18,117898.13,67793.35,9,7,0.0105
2025-07-19,94431.18,53141.13,9,4,0.0142
2025-07-20,81178.76,44773.03,9,9,0.0069
2025-07-21,124016.39,76387.2,10,2,0.0098
2025-07-22,143596.82,80939.86,18,9,0.0108
2025-07-23,137699.13,74406.99,14,11,0.0128
2025-07-24,118658.86,59889.17,12,8,0.0089
2025-07-25,125193.01,67206.87,16,9,0.0075
2025-07-26,70992.76,40599.8,10,6,0.0082
2025-07-27,81815.31,45331.23,8,6,0.0079
2025-07-28,109864.46,54181.34,2,6,0.0111
2025-07-29,138709.79,77425.3,15,7,0.0042
2025-07-30,137353.19,79082.77,13,8,0.0179
2025-07-31,0.0,0.0,0,0,0.0
2025-08-01,127198.61,76026.66,8,7,0.0058
2025-08-02,73071.56,40329.18,6,4,0.012
2025-08-03,80291.34,44472.76,8,8,0.011
2025-08-04,108968.88,58673.13,9,7,0.0093
2025-08-05,160106.43,84853.05,18,8,0.0051
2025-08-06,133661.46,73107.82,7,6,0.0079
2025-08-07,130520.3,71015.26,19,12,0.0093
2025-08-08,0.0,0.0,0,0,0.0
2025-08-09,75229.43,40728.03,9,4,0.0052
2025-08-10,70687.92,42378.46,16,6,0.008
2025-08-11,99314.86,59724.9,5,13,0.0116
2025-08-12,94697.88,44970.47,15,3,0.0135
2025-08-13,0.0,0.0,0,0,0.0
2025-08-14,146699.87,84287.63,20,16,0.0078
