tax_period,return_type,due_date,filing_date,filing_delay_days,turnover_reported_gstr1,turnover_reported_gstr3b,itc_claimed,mismatch_flag
2025-07-01,GSTR-1/3B,2025-08-20,2025-08-20,0,1446860.13,1446860.13,176411.8,False
2025-08-01,GSTR-1/3B,2025-09-20,2025-09-20,0,1236287.54,1236287.54,185882.9,False
2025-09-01,GSTR-1/3B,2025-10-20,2025-10-20,0,1374441.4,1374441.4,131464.75,False
2025-10-01,GSTR-1/3B,2025-11-20,2025-11-20,0,1610809.86,1610809.86,142245.68,False
2025-11-01,GSTR-1/3B,2025-12-20,2025-12-20,0,1683592.72,1683592.72,217874.6,False
2025-12-01,GSTR-1/3B,2026-01-20,2026-01-21,1,1599200.52,1599200.52,204190.8,False
2026-01-01,GSTR-1/3B,2026-02-20,2026-02-20,0,1523343.55,1523343.55,198513.34,False
2026-02-01,GSTR-1/3B,2026-03-20,2026-03-20,0,1492426.06,1492426.06,177442.49,False
2026-03-01,GSTR-1/3B,2026-04-20,2026-04-20,0,1468122.64,1468122.64,192452.79,False
2026-04-01,GSTR-1/3B,2026-05-20,2026-05-20,0,1600427.21,1600427.21,181602.65,False
2026-05-01,GSTR-1/3B,2026-06-20,2026-06-20,0,1497427.8,1497427.8,171338.68,False
2026-06-01,GSTR-1/3B,2026-07-20,2026-07-20,0,1438880.85,1438880.85,189565.14,False
