month,employee_count,wage_bill,pf_contribution_amount,pf_contribution_on_time,employee_churn_rate
2025-07,22,349742.56,83938.21,True,0.0308
2025-08,24,390430.65,93703.36,True,0.0383
2025-09,25,394411.99,94658.88,True,0.0234
2025-10,25,411140.34,98673.68,True,0.0391
2025-11,28,473930.45,113743.31,True,0.0257
2025-12,26,439608.2,52752.98,False,0.0351
2026-01,24,406773.75,97625.7,True,0.0305
2026-02,26,425517.86,102124.29,True,0.0274
2026-03,26,434562.64,104295.03,True,0.0255
2026-04,25,410961.09,98630.66,True,0.0304
2026-05,26,427200.69,102528.17,True,0.0375
2026-06,25,421589.16,101181.4,True,0.0239
