tax_period,return_type,due_date,filing_date,filing_delay_days,turnover_reported_gstr1,turnover_reported_gstr3b,itc_claimed,mismatch_flag
2025-07-01,GSTR-1/3B,2025-08-20,2025-08-20,0,1377700.61,1377700.61,155889.24,False
2025-08-01,GSTR-1/3B,2025-09-20,2025-09-20,0,1526879.81,1526879.81,180953.21,False
2025-09-01,GSTR-1/3B,2025-10-20,2025-10-20,0,1580184.26,1580184.26,170556.1,False
2025-10-01,GSTR-1/3B,2025-11-20,2025-11-20,0,1512196.24,1512196.24,177287.29,False
2025-11-01,GSTR-1/3B,2025-12-20,2025-12-20,0,1834438.17,1834438.17,288157.16,False
2025-12-01,GSTR-1/3B,2026-01-20,2026-01-20,0,1591205.65,1591205.65,157065.19,False
2026-01-01,GSTR-1/3B,2026-02-20,2026-02-20,0,1706152.42,1706152.42,198941.18,False
2026-02-01,GSTR-1/3B,2026-03-20,2026-03-20,0,1507305.23,1507305.23,207763.1,False
2026-03-01,GSTR-1/3B,2026-04-20,2026-04-20,0,1717468.74,1717468.74,186199.85,False
2026-04-01,GSTR-1/3B,2026-05-20,2026-05-20,0,1654350.73,1654350.73,164325.76,False
2026-05-01,GSTR-1/3B,2026-06-20,2026-06-20,0,1582393.76,1582393.76,219579.13,False
2026-06-01,GSTR-1/3B,2026-07-20,2026-07-20,0,1697454.37,1697454.37,192363.02,False
