date,inflow_amount,outflow_amount,transaction_count,unique_counterparty_count,refund_rate
2025-07-01,295229.71,212266.31,8,4,0.0323
2025-07-02,637450.13,497512.07,13,13,0.0339
2025-07-03,1215094.43,940852.43,20,11,0.0364
2025-07-04,440340.79,362248.56,10,9,0.0308
2025-07-05,184362.24,151639.61,5,3,0.0349
2025-07-06,277734.36,212838.68,6,4,0.0323
2025-07-07,277706.31,229851.69,8,6,0.0337
2025-07-08,188129.15,151633.86,6,3,0.0302
2025-07-09,142285.21,116744.84,4,6,0.0353
2025-07-10,266905.34,226615.37,11,6,0.0302
2025-07-11,253573.43,206230.28,7,6,0.0333
2025-07-12,280751.58,221851.93,5,3,0.0312
2025-07-13,185146.62,146244.75,10,2,0.0352
2025-07-14,256813.15,206250.26,9,4,0.0332
2025-07-15,382779.49,308752.73,5,7,0.0323
2025-07-16,620370.72,491615.43,12,10,0.0317
2025-07-17,358343.09,294219.12,8,6,0.0339
2025-07-18,0.0,0.0,0,0,0.0
2025-07-19,107498.62,87247.88,5,3,0.0336
2025-07-20,321908.3,232525.73,10,6,0.0347
2025-07-21,576032.9,442094.43,15,5,0.0318
2025-07-22,629488.29,470332.19,13,12,0.0365
2025-07-23,837528.74,662867.27,15,10,0.0323
2025-07-24,984741.43,797487.5,20,6,0.0326
2025-07-25,245719.62,195159.31,7,4,0.0316
2025-07-26,99886.0,80910.83,4,2,0.0384
2025-07-27,157281.93,127467.53,3,4,0.0356
2025-07-28,764200.33,541012.31,12,16,0.0354
2025-07-29,497627.58,389330.87,9,7,0.03
2025-07-30,396361.74,290547.37,12,6,0.0327
2025-07-31,216593.81,167073.29,6,2,0.032
2025-08-01,517527.42,479178.77,11,9,0.0299
2025-08-02,61379.51,46078.59,6,0,0.0359
2025-08-03,67616.96,52786.28,7,1,0.0369
2025-08-04,194183.63,147785.91,4,4,0.0358
2025-08-05,527449.56,432140.95,8,9,0.0356
2025-08-06,162018.17,135523.2,11,3,0.032
2025-08-07,178243.49,135725.24,8,2,0.0349
2025-08-08,340027.39,277559.83,10,6,0.0352
2025-08-09,72780.27,64044.55,5,1,0.0319
2025-08-10,151678.34,120472.02,6,2,0.0362
2025-08-11,449371.11,350092.86,6,3,0.0288
2025-08-12,363243.21,254852.86,6,5,0.0318
2025-08-13,384574.77,319961.93,15,4,0.0334
2025-08-14,204125.46,160753.36,4,2,0.0342
2025-08-15,711629.48,610757.87,15,13,0.0344
2025-08-16,332729.47,265285.28,6,4,0.0334
2025-08-17,142492.33,114531.09,4,1,0.0318
2025-08-18,135422.92,100150.6,4,1,0.0341
2025-08-19,628158.55,458183.55,11,12,0.0372
2025-08-20,359256.24,306741.5,9,5,0.0364
2025-08-21,554804.46,459160.58,13,9,0.039
2025-08-22,401825.72,332743.68,12,5,0.0326
2025-08-23,225327.33,171385.87,3,5,0.0304
2025-08-24,70809.63,57477.96,4,3,0.037
2025-08-25,322277.43,268015.73,9,4,0.0306
2025-08-26,260714.78,221121.66,4,2,0.0367
2025-08-27,0.0,0.0,0,0,0.0
2025-08-28,342882.72,260545.06,10,4,0.034
2025-08-29,340286.59,264109.29,11,7,0.0288
2025-08-30,151556.93,123711.1,10,1,0.0392
2025-08-31,540562.09,430994.26,8,15,0.0349
2025-09-01,358926.07,296736.43,10,7,0.0302
2025-09-02,423260.74,334011.45,9,7,0.0335
2025-09-03,494688.06,404184.75,12,9,0.0326
2025-09-04,520288.88,409469.51,10,9,0.0369
2025-09-05,769624.74,593017.22,10,9,0.0288
2025-09-06,79231.66,62416.46,5,3,0.0344
2025-09-07,183194.27,153204.67,7,3,0.0275
2025-09-08,1727656.1,1379388.95,33,11,0.036
2025-09-09,461105.16,356871.1,8,10,0.0319
2025-09-10,308134.95,245970.63,8,6,0.0331
2025-09-11,0.0,0.0,0,0,0.0
2025-09-12,763000.7,615443.81,10,13,0.0306
2025-09-13,141818.74,106211.55,7,3,0.0357
2025-09-14,214960.27,159994.65,6,10,0.0356
2025-09-15,0.0,0.0,0,0,0.0
2025-09-16,205399.29,178392.98,5,2,0.0295
2025-09-17,303951.77,244959.28,7,8,0.0293
2025-09-18,178073.09,144707.62,5,1,0.0368
2025-09-19,236086.23,173225.37,9,6,0.033
2025-09-20,146547.02,117482.34,8,1,0.036
2025-09-21,199713.58,154074.35,4,6,0.0351
2025-09-22,156165.95,121687.78,10,3,0.036
2025-09-23,394161.88,324482.44,5,7,0.0363
2025-09-24,235474.77,180095.08,9,5,0.0356
2025-09-25,161751.69,135375.32,7,5,0.0351
2025-09-26,209767.52,161598.39,5,2,0.0331
2025-09-27,142193.83,101257.64,3,2,0.0348
2025-09-28,146053.64,113355.61,10,4,0.0357
2025-09-29,489666.2,386963.01,10,7,0.0326
2025-09-30,311627.13,235111.56,8,6,0.0308
2025-10-01,470178.31,382067.6,13,6,0.0308
2025-10-02,89978.16,74738.3,5,2,0.0344
2025-10-03,480949.58,374706.16,13,13,0.0303
2025-10-04,141004.23,120618.82,2,4,0.0366
2025-10-05,192759.63,144951.93,9,6,0.0342
2025-10-06,317859.02,260914.34,5,7,0.0291
2025-10-07,242768.98,184082.46,5,4,0.0332
2025-10-08,0.0,0.0,0,0,0.0
2025-10-09,542522.01,434500.49,16,8,0.0341
2025-10-10,594556.63,496248.71,7,9,0.0353
2025-10-11,83239.39,63263.64,5,1,0.0314
2025-10-12,419864.97,308208.17,10,8,0.0354
2025-10-13,318938.98,271605.71,3,4,0.0278
2025-10-14,1110085.31,874016.55,19,17,0.0345
2025-10-15,342784.62,302221.92,8,6,0.038
2025-10-16,420519.9,348401.68,8,7,0.0356
2025-10-17,602819.42,450372.44,15,10,0.0302
2025-10-18,260867.16,203382.64,5,5,0.0371
2025-10-19,125149.22,89777.05,6,2,0.0315
2025-10-20,192142.17,161128.51,7,2,0.0295
2025-10-21,297013.6,242796.22,3,3,0.0331
2025-10-22,310165.47,259724.15,10,4,0.0346
2025-10-23,311802.39,282774.94,7,7,0.0305
2025-10-24,434946.98,370206.64,12,12,0.0333
2025-10-25,203944.71,167915.55,6,2,0.0378
2025-10-26,317414.19,265999.99,2,13,0.0352
2025-10-27,290203.29,231414.11,13,10,0.0317
2025-10-28,647039.76,549506.11,11,12,0.0314
2025-10-29,401523.42,332485.51,11,9,0.0342
2025-10-30,304118.49,253021.56,6,5,0.0336
2025-10-31,560125.4,457629.31,7,12,0.0309
2025-11-01,596987.93,508832.09,11,11,0.0323
2025-11-02,61882.54,48253.4,5,2,0.0293
2025-11-03,593073.73,505498.76,17,10,0.0355
2025-11-04,576642.91,484425.51,15,8,0.0401
2025-11-05,194999.13,164743.28,6,0,0.0282
2025-11-06,263135.08,214492.81,6,3,0.0334
2025-11-07,230909.49,186630.41,8,1,0.0293
2025-11-08,335942.71,273208.26,5,6,0.0333
2025-11-09,414246.63,321039.68,11,8,0.0334
2025-11-10,458842.13,369860.71,8,7,0.0342
2025-11-11,939670.7,827416.14,10,15,0.0351
2025-11-12,459830.33,355991.84,11,8,0.0327
2025-11-13,164987.07,126271.93,13,4,0.0326
2025-11-14,417790.19,341557.68,9,10,0.0281
2025-11-15,527950.83,423676.29,14,6,0.0366
2025-11-16,156604.28,130914.51,4,4,0.0316
2025-11-17,1241526.31,1019823.73,19,11,0.0348
2025-11-18,779296.01,618203.47,9,13,0.0384
2025-11-19,1080700.74,799210.62,14,12,0.0279
2025-11-20,660609.49,510311.48,7,9,0.0281
2025-11-21,639989.78,525334.24,22,10,0.0376
2025-11-22,271726.68,224522.67,7,2,0.0347
2025-11-23,121466.34,97167.63,3,0,0.0303
2025-11-24,742300.93,525168.84,12,11,0.0384
2025-11-25,185377.54,141417.38,3,4,0.0358
2025-11-26,361457.51,273671.99,11,4,0.0358
2025-11-27,0.0,0.0,0,0,0.0
2025-11-28,0.0,0.0,0,0,0.0
2025-11-29,194472.76,156629.42,6,6,0.0364
2025-11-30,269597.37,198479.29,1,2,0.0315
2025-12-01,264651.97,203313.39,11,3,0.0373
2025-12-02,241434.74,189865.35,9,4,0.0354
2025-12-03,0.0,0.0,0,0,0.0
2025-12-04,0.0,0.0,0,0,0.0
2025-12-05,1393349.52,1097956.76,16,11,0.0263
2025-12-06,214857.19,180698.74,6,1,0.0333
2025-12-07,119215.35,94642.99,5,2,0.0415
2025-12-08,401528.77,358470.96,6,6,0.0304
2025-12-09,354465.76,288895.46,7,7,0.0353
2025-12-10,746986.93,578275.2,6,12,0.0287
2025-12-11,701800.33,567484.55,6,14,0.0373
2025-12-12,0.0,0.0,0,0,0.0
2025-12-13,100344.62,78396.19,7,2,0.0391
2025-12-14,370650.11,304132.85,15,9,0.0365
2025-12-15,293857.36,245035.59,6,9,0.0368
2025-12-16,264889.34,221399.05,8,1,0.0347
2025-12-17,530625.41,443374.88,6,9,0.0363
2025-12-18,469092.6,393631.54,7,10,0.036
2025-12-19,317960.33,261272.14,4,5,0.0296
2025-12-20,67819.18,56885.39,2,0,0.0366
2025-12-21,228606.93,171585.96,8,0,0.035
2025-12-22,186803.86,160080.92,6,10,0.0286
2025-12-23,270190.44,230398.14,8,5,0.0314
2025-12-24,248306.52,197730.97,4,2,0.0303
2025-12-25,497044.44,368351.21,13,7,0.0325
2025-12-26,1335426.15,1035755.44,21,8,0.0328
2025-12-27,152548.05,125999.22,6,4,0.0379
2025-12-28,350478.67,286217.3,5,9,0.0346
2025-12-29,499014.69,410832.18,10,11,0.0347
2025-12-30,361217.72,299498.75,14,6,0.0332
2025-12-31,180561.88,139813.91,7,3,0.033
2026-01-01,335216.86,268079.92,6,3,0.0391
2026-01-02,294050.95,249727.81,2,9,0.0346
2026-01-03,188516.28,143115.58,4,3,0.0387
2026-01-04,84541.1,67147.62,8,3,0.0304
2026-01-05,853008.68,649736.23,12,12,0.0325
2026-01-06,962755.46,817072.69,19,12,0.0382
2026-01-07,160687.16,136544.28,8,3,0.034
2026-01-08,581920.8,457729.8,9,11,0.0303
2026-01-09,672942.09,587412.45,16,12,0.0325
2026-01-10,258200.4,203925.32,10,5,0.026
2026-01-11,63871.28,50114.88,5,1,0.0394
2026-01-12,284663.71,227799.14,9,3,0.0369
2026-01-13,236906.05,189527.48,6,5,0.034
2026-01-14,259763.4,221902.08,7,5,0.0332
2026-01-15,0.0,0.0,0,0,0.0
2026-01-16,490376.1,415130.27,12,4,0.0325
2026-01-17,164588.59,141840.49,8,3,0.0376
2026-01-18,125627.12,111676.32,10,1,0.0299
2026-01-19,237291.86,197896.25,4,3,0.0297
2026-01-20,457200.52,360783.02,9,8,0.0346
2026-01-21,208694.13,173273.15,7,5,0.04
2026-01-22,669625.95,517761.12,12,8,0.0357
2026-01-23,525006.1,421526.83,6,9,0.036
2026-01-24,61351.55,50955.4,2,0,0.0364
2026-01-25,88997.33,69271.7,4,0,0.0352
2026-01-26,159281.33,123135.81,5,3,0.0367
2026-01-27,135977.84,112294.18,10,2,0.0359
2026-01-28,251669.27,213179.46,10,4,0.0347
2026-01-29,905062.73,685782.32,7,16,0.0344
2026-01-30,414958.42,351857.81,10,6,0.0299
2026-01-31,197875.78,159269.18,2,4,0.035
2026-02-01,145541.34,114813.08,9,5,0.0325
2026-02-02,182428.8,165224.94,7,6,0.0339
2026-02-03,504394.72,413193.38,13,12,0.0362
2026-02-04,175928.67,134852.65,11,2,0.0342
2026-02-05,191444.25,147728.43,6,6,0.0358
2026-02-06,313263.04,244083.56,12,5,0.0356
2026-02-07,363671.22,268235.84,5,9,0.0375
2026-02-08,211063.13,171265.61,7,5,0.0347
2026-02-09,214376.44,178753.51,7,2,0.0343
2026-02-10,180808.8,156329.73,6,2,0.0335
2026-02-11,330536.5,264642.23,6,4,0.0343
2026-02-12,288256.85,238695.11,3,7,0.0356
2026-02-13,355237.5,266742.13,8,9,0.0325
2026-02-14,255842.3,185212.09,5,4,0.0307
2026-02-15,65196.76,50221.75,5,0,0.0397
2026-02-16,906808.76,739333.65,15,12,0.0351
2026-02-17,930711.43,818115.9,14,20,0.0366
2026-02-18,90380.77,70372.27,2,2,0.0286
2026-02-19,391879.41,326129.49,10,11,0.0359
2026-02-20,967970.58,714545.57,13,12,0.0336
2026-02-21,280473.22,239843.46,7,5,0.0326
2026-02-22,68701.36,58303.23,5,4,0.0319
2026-02-23,203118.97,176302.49,8,1,0.0347
2026-02-24,385668.2,303079.27,1,5,0.0326
2026-02-25,634623.78,519948.69,10,10,0.0342
2026-02-26,383139.23,289916.62,9,5,0.0343
2026-02-27,135263.24,108710.9,6,3,0.039
2026-02-28,173677.88,145549.54,7,3,0.0344
2026-03-01,171416.93,140188.98,7,2,0.0352
2026-03-02,502383.74,397017.42,8,6,0.0309
2026-03-03,519435.12,387802.93,9,10,0.0262
2026-03-04,592519.1,492090.67,10,12,0.0318
2026-03-05,571460.07,450965.94,11,9,0.0349
2026-03-06,231054.39,182690.24,10,3,0.0328
2026-03-07,229313.17,175994.13,11,6,0.0378
2026-03-08,148325.38,121068.76,7,0,0.0398
2026-03-09,0.0,0.0,0,0,0.0
2026-03-10,585662.49,485927.43,8,5,0.0296
2026-03-11,450410.58,342371.19,10,6,0.038
2026-03-12,391543.77,306942.67,16,11,0.035
2026-03-13,613887.11,477816.35,9,19,0.0323
2026-03-14,115196.02,98868.84,4,7,0.0337
2026-03-15,336411.16,275388.7,8,3,0.0348
2026-03-16,333059.6,257499.59,3,5,0.0338
2026-03-17,1300159.8,1088267.39,18,11,0.036
2026-03-18,480784.46,378508.11,14,5,0.0355
2026-03-19,269996.65,231831.86,7,6,0.0318
2026-03-20,496406.63,409159.12,9,11,0.035
2026-03-21,98230.67,78992.9,5,2,0.0315
2026-03-22,204806.25,147835.06,11,3,0.0289
2026-03-23,1086476.3,883785.17,18,13,0.0317
2026-03-24,468064.08,352992.34,7,9,0.0355
2026-03-25,454651.06,357229.59,14,7,0.0289
2026-03-26,185651.47,140753.17,5,4,0.0343
2026-03-27,389094.38,336222.87,11,9,0.0318
2026-03-28,133234.69,107063.47,7,0,0.0338
2026-03-29,153547.71,127841.23,8,1,0.0353
2026-03-30,562966.48,450657.99,3,10,0.0321
2026-03-31,786776.34,601970.67,18,15,0.0398
2026-04-01,175533.47,137006.56,5,3,0.0322
2026-04-02,984983.68,810363.62,9,13,0.032
2026-04-03,603440.23,458341.56,9,14,0.0364
2026-04-04,193294.56,148966.15,8,7,0.0334
2026-04-05,308636.44,230845.81,9,8,0.0319
2026-04-06,0.0,0.0,0,0,0.0
2026-04-07,633097.32,579894.71,12,11,0.0371
2026-04-08,178084.72,128036.56,11,7,0.035
2026-04-09,94705.9,81373.22,7,3,0.0322
2026-04-10,250487.69,201285.49,6,7,0.031
2026-04-11,153567.95,116448.62,10,3,0.0353
2026-04-12,140881.58,107884.61,4,2,0.0303
2026-04-13,258458.93,198280.99,3,5,0.033
2026-04-14,518820.14,451206.69,10,14,0.0325
2026-04-15,458687.28,354375.74,10,11,0.032
2026-04-16,583164.03,459167.55,14,10,0.0336
2026-04-17,679053.03,516103.46,19,18,0.0298
2026-04-18,212864.53,177248.45,7,7,0.0343
2026-04-19,530361.54,412388.68,9,5,0.0283
2026-04-20,315553.37,239536.6,12,8,0.0369
2026-04-21,771322.79,581953.97,10,10,0.0333
2026-04-22,283825.68,223622.51,7,6,0.035
2026-04-23,208607.78,162938.44,8,5,0.0303
2026-04-24,384384.71,269957.99,10,7,0.0258
2026-04-25,205994.9,156776.29,11,2,0.0362
2026-04-26,323881.44,247261.18,12,5,0.033
2026-04-27,633372.94,517731.74,10,11,0.0361
2026-04-28,1010727.67,865479.15,15,9,0.0367
2026-04-29,328468.94,290503.02,11,6,0.029
2026-04-30,853524.97,686810.78,13,8,0.0343
2026-05-01,258072.95,219565.34,9,3,0.0336
2026-05-02,328700.75,259110.82,7,4,0.0337
2026-05-03,0.0,0.0,0,0,0.0
2026-05-04,206055.18,171567.16,14,4,0.0303
2026-05-05,848379.22,660706.39,15,12,0.0334
2026-05-06,573410.74,412888.17,14,7,0.0292
2026-05-07,164617.51,124033.97,6,2,0.0383
2026-05-08,712577.1,602436.53,5,17,0.0327
2026-05-09,141697.36,103721.96,3,2,0.0333
2026-05-10,156741.21,136854.12,8,1,0.0362
2026-05-11,401971.11,325582.79,7,8,0.0312
2026-05-12,178401.6,144682.61,7,5,0.0349
2026-05-13,753878.79,593863.02,12,11,0.032
2026-05-14,373874.28,290876.83,17,11,0.0272
2026-05-15,104565.41,79613.28,4,2,0.0367
2026-05-16,328843.71,260740.98,7,2,0.0328
2026-05-17,42803.82,37108.12,4,0,0.0371
2026-05-18,172922.85,132754.48,8,3,0.0351
2026-05-19,410627.49,339474.38,3,5,0.0388
2026-05-20,412408.77,309126.46,6,6,0.0357
2026-05-21,248246.38,183065.57,8,9,0.0375
2026-05-22,476663.75,387412.43,12,11,0.0354
2026-05-23,219387.93,172073.74,5,4,0.0299
2026-05-24,98628.71,81380.83,5,0,0.0315
2026-05-25,1535395.66,1211756.1,14,10,0.034
2026-05-26,352501.41,285640.2,6,1,0.0295
2026-05-27,146261.44,120331.54,4,2,0.0328
2026-05-28,339385.79,268597.24,6,11,0.034
2026-05-29,0.0,0.0,0,0,0.0
2026-05-30,57575.68,43048.55,10,2,0.0332
2026-05-31,188445.19,144731.79,3,3,0.0349
2026-06-01,188402.16,148608.1,5,4,0.0333
2026-06-02,392468.42,289716.0,10,7,0.0316
2026-06-03,288132.08,221371.89,9,7,0.0313
2026-06-04,814065.03,590641.48,10,15,0.0359
2026-06-05,248476.89,216034.8,7,1,0.028
2026-06-06,153490.19,125391.04,5,3,0.0383
2026-06-07,109474.87,89184.26,9,4,0.038
2026-06-08,108166.0,88858.7,10,2,0.0382
2026-06-09,741101.28,608998.67,13,10,0.029
2026-06-10,443981.22,345199.66,12,4,0.0345
2026-06-11,347781.74,297945.02,7,3,0.0341
2026-06-12,240118.83,194529.19,7,4,0.0376
2026-06-13,89791.32,70300.69,11,1,0.0365
2026-06-14,525089.45,409487.38,6,9,0.0286
2026-06-15,377584.14,311906.67,13,4,0.0299
2026-06-16,590338.52,483527.72,14,16,0.0337
2026-06-17,496638.73,414476.96,11,8,0.036
2026-06-18,411405.48,324054.19,8,6,0.0308
2026-06-19,141009.8,110538.06,5,0,0.0359
2026-06-20,162707.33,128925.22,5,1,0.0316
2026-06-21,0.0,0.0,0,0,0.0
2026-06-22,222343.82,191314.11,7,2,0.0328
2026-06-23,1210640.78,1019691.31,18,16,0.037
2026-06-24,694963.98,519575.4,12,13,0.0348
2026-06-25,517592.57,384633.4,12,12,0.0296
2026-06-26,634441.45,498648.1,8,11,0.0372
2026-06-27,129350.19,101773.46,3,5,0.0307
2026-06-28,147584.23,120033.48,2,3,0.0335
2026-06-29,153770.8,120305.1,5,1,0.0375
2026-06-30,560524.46,432186.07,13,10,0.0358
