tax_period,return_type,due_date,filing_date,filing_delay_days,turnover_reported_gstr1,turnover_reported_gstr3b,itc_claimed,mismatch_flag
2025-07-01,GSTR-1/3B,2025-08-20,2025-08-22,2,1026212.2,1026212.2,126347.02,False
2025-08-01,GSTR-1/3B,2025-09-20,2025-09-23,3,1442704.62,1442704.62,155724.64,False
2025-09-01,GSTR-1/3B,2025-10-20,2025-10-20,0,1643573.96,1643573.96,191900.7,False
2025-10-01,GSTR-1/3B,2025-11-20,2025-11-27,7,1037490.76,924371.63,113950.89,True
2025-11-01,GSTR-1/3B,2025-12-20,2025-12-20,0,1185734.42,1185734.42,145044.84,False
2025-12-01,GSTR-1/3B,2026-01-20,2026-01-20,0,639989.42,639989.42,62078.5,False
2026-01-01,GSTR-1/3B,2026-02-20,2026-02-21,1,713700.06,713700.06,96122.57,False
2026-02-01,GSTR-1/3B,2026-03-20,2026-03-25,5,1492449.92,1492449.92,155205.2,False
2026-03-01,GSTR-1/3B,2026-04-20,2026-04-23,3,905585.53,979562.32,111108.51,True
2026-04-01,GSTR-1/3B,2026-05-20,2026-05-20,0,994920.24,994920.24,122083.07,False
2026-05-01,GSTR-1/3B,2026-06-20,2026-06-21,1,711563.36,746142.18,105445.51,True
2026-06-01,GSTR-1/3B,2026-07-20,2026-07-21,1,563244.47,563244.47,62914.64,False
