tax_period,return_type,due_date,filing_date,filing_delay_days,turnover_reported_gstr1,turnover_reported_gstr3b,itc_claimed,mismatch_flag
2025-07-01,GSTR-1/3B,2025-08-20,2025-08-21,1,953869.22,953869.22,125225.8,False
2025-08-01,GSTR-1/3B,2025-09-20,2025-09-21,1,1033555.66,1033555.66,153471.29,False
2025-09-01,GSTR-1/3B,2025-10-20,2025-10-21,1,976463.0,976463.0,106922.75,False
2025-10-01,GSTR-1/3B,2025-11-20,2025-11-21,1,1158713.84,1158713.84,148564.73,False
2025-11-01,GSTR-1/3B,2025-12-20,2025-12-21,1,1200823.55,1200823.55,179783.13,False
2025-12-01,GSTR-1/3B,2026-01-20,2026-01-21,1,1080592.99,1080592.99,141054.17,False
2026-01-01,GSTR-1/3B,2026-02-20,2026-02-20,0,1031908.29,1031908.29,137606.24,False
2026-02-01,GSTR-1/3B,2026-03-20,2026-03-20,0,1122237.29,1122237.29,98376.68,False
2026-03-01,GSTR-1/3B,2026-04-20,2026-04-20,0,1096171.68,1096171.68,150245.45,False
2026-04-01,GSTR-1/3B,2026-05-20,2026-05-20,0,1081734.24,1081734.24,160450.87,False
2026-05-01,GSTR-1/3B,2026-06-20,2026-06-22,2,1094873.71,1094873.71,139883.04,False
2026-06-01,GSTR-1/3B,2026-07-20,2026-07-20,0,1135982.66,1135982.66,101939.04,False
