date,inflow_amount,outflow_amount,transaction_count,unique_counterparty_count,refund_rate
2025-07-01,34283.03,24426.85,57,41,0.0238
2025-07-02,27007.25,20472.38,68,34,0.0267
2025-07-03,30884.03,22616.26,83,28,0.023
2025-07-04,28793.83,22449.79,71,28,0.0272
2025-07-05,50746.58,34990.5,75,56,0.0238
2025-07-06,37749.87,26303.69,69,34,0.0209
2025-07-07,0.0,0.0,0,0,0.0
2025-07-08,23985.94,18685.68,59,15,0.0244
2025-07-09,29779.96,21271.72,60,30,0.0259
2025-07-10,29169.58,21650.54,81,26,0.0239
2025-07-11,25343.42,17844.28,80,13,0.0264
2025-07-12,42950.16,30904.09,88,29,0.0206
2025-07-13,40593.53,27256.38,83,33,0.0197
2025-07-14,32524.1,22974.48,78,37,0.0242
2025-07-15,34585.92,21654.72,80,32,0.0246
2025-07-16,33371.22,24014.65,76,29,0.0221
2025-07-17,28352.91,19372.28,90,25,0.0211
2025-07-18,30941.01,20522.99,81,35,0.0257
2025-07-19,36498.93,27340.52,89,31,0.0218
2025-07-20,37409.48,26133.91,78,45,0.0239
2025-07-21,33120.62,22931.43,77,28,0.0264
2025-07-22,29812.36,22851.91,72,13,0.0254
2025-07-23,27977.82,19802.49,72,28,0.0308
2025-07-24,27251.82,21499.81,83,26,0.0247
2025-07-25,38033.59,25536.33,92,31,0.0267
2025-07-26,39050.25,28370.14,75,41,0.026
2025-07-27,48929.98,33410.31,86,45,0.0269
2025-07-28,28892.82,21238.65,71,34,0.0261
2025-07-29,29236.86,21182.64,67,23,0.0212
2025-07-30,31808.11,22990.46,74,33,0.018
2025-07-31,25749.38,16299.47,77,25,0.0223
2025-08-01,33932.02,22141.16,85,29,0.0228
2025-08-02,49823.64,40106.11,98,37,0.0239
2025-08-03,41105.93,28277.39,81,30,0.0216
2025-08-04,35166.63,24038.62,79,30,0.0312
2025-08-05,29119.78,20503.86,66,22,0.0218
2025-08-06,37547.57,27199.13,75,33,0.0248
2025-08-07,35823.33,25439.92,70,32,0.0226
2025-08-08,30073.95,23623.52,78,28,0.0206
2025-08-09,45813.95,34394.99,87,36,0.0305
2025-08-10,37218.09,28927.67,69,25,0.0221
2025-08-11,29102.36,24045.69,73,29,0.0246
2025-08-12,34826.33,25229.58,84,32,0.0299
2025-08-13,23029.16,16470.12,69,17,0.0203
2025-08-14,25290.83,18857.78,60,31,0.022
2025-08-15,37450.56,27293.89,69,42,0.0253
2025-08-16,26540.67,21491.88,71,18,0.0226
2025-08-17,32785.19,23118.46,79,43,0.0255
2025-08-18,28780.16,20905.79,57,27,0.0241
2025-08-19,35615.19,23994.98,74,27,0.0206
2025-08-20,37615.52,29380.86,70,23,0.0188
2025-08-21,35550.29,24059.01,64,25,0.0275
2025-08-22,0.0,0.0,0,0,0.0
2025-08-23,34689.3,24275.46,85,25,0.0266
2025-08-24,43455.94,30300.27,82,37,0.0279
2025-08-25,32838.68,24165.88,75,37,0.0213
2025-08-26,31594.98,22000.06,79,35,0.0244
2025-08-27,25063.27,17349.72,56,21,0.023
2025-08-28,39204.41,26917.21,86,32,0.0262
2025-08-29,36332.48,25372.03,66,30,0.0217
2025-08-30,35097.58,24267.29,62,35,0.0243
2025-08-31,45703.88,33377.92,87,39,0.0212
2025-09-01,34678.74,26110.79,89,29,0.0225
2025-09-02,38049.56,27552.96,62,28,0.0245
2025-09-03,39778.74,30780.16,87,28,0.0258
2025-09-04,30082.45,22199.82,83,30,0.0232
2025-09-05,33911.03,27572.34,72,36,0.0258
2025-09-06,45665.91,33084.83,94,54,0.0212
2025-09-07,33465.02,24277.96,90,28,0.0233
2025-09-08,31243.01,23193.13,90,20,0.0308
2025-09-09,32808.73,24381.79,82,37,0.0309
2025-09-10,41567.62,29237.23,77,34,0.0266
2025-09-11,27199.26,20034.74,68,21,0.027
2025-09-12,33387.25,25213.03,69,31,0.0251
2025-09-13,53749.31,39065.61,80,45,0.0241
2025-09-14,31175.42,23039.23,88,24,0.0239
2025-09-15,35170.8,24055.3,82,40,0.0202
2025-09-16,23061.98,19226.61,68,14,0.0268
2025-09-17,28011.7,21907.99,72,19,0.0245
2025-09-18,26232.21,17961.55,71,37,0.0293
2025-09-19,0.0,0.0,0,0,0.0
2025-09-20,33094.29,22859.86,90,21,0.0259
2025-09-21,32355.69,24113.26,64,30,0.0185
2025-09-22,36123.36,26914.75,76,36,0.0213
2025-09-23,27986.87,20420.77,80,27,0.0267
2025-09-24,27488.74,20273.45,70,18,0.0232
2025-09-25,32247.08,26818.31,69,27,0.0248
2025-09-26,33667.77,24891.81,71,28,0.0262
2025-09-27,37794.13,25724.69,66,41,0.0218
2025-09-28,40964.63,28461.03,83,40,0.0233
2025-09-29,31212.84,22771.41,79,24,0.0269
2025-09-30,30697.04,23249.85,71,23,0.0325
2025-10-01,38313.67,27204.32,70,21,0.021
2025-10-02,38172.39,25785.25,73,40,0.026
2025-10-03,48056.03,32028.45,96,38,0.0264
2025-10-04,53562.84,38567.12,91,43,0.0211
2025-10-05,40038.3,28212.42,68,43,0.0265
2025-10-06,42061.5,31998.92,78,34,0.0276
2025-10-07,49616.44,34059.07,89,46,0.0266
2025-10-08,42211.44,30115.85,83,46,0.0228
2025-10-09,38771.68,28671.88,64,38,0.024
2025-10-10,34579.11,22788.77,71,34,0.0259
2025-10-11,37749.81,27361.12,67,37,0.026
2025-10-12,47454.02,32413.53,92,50,0.025
2025-10-13,0.0,0.0,0,0,0.0
2025-10-14,0.0,0.0,0,0,0.0
2025-10-15,25504.78,18607.04,68,28,0.0252
2025-10-16,51347.83,34396.75,92,33,0.0253
2025-10-17,53554.22,36085.37,92,56,0.0194
2025-10-18,35843.41,22799.23,108,32,0.0238
2025-10-19,54504.68,38988.62,112,53,0.0265
2025-10-20,37047.09,26031.28,67,25,0.0286
2025-10-21,42157.34,31988.46,93,30,0.0231
2025-10-22,41527.03,32124.39,83,31,0.0233
2025-10-23,35494.07,26504.68,74,31,0.0251
2025-10-24,48522.93,35411.97,83,43,0.0303
2025-10-25,42488.49,29969.67,90,36,0.0212
2025-10-26,35305.56,24449.83,67,30,0.0202
2025-10-27,34836.6,23016.16,73,40,0.0269
2025-10-28,41843.81,30186.73,81,31,0.0249
2025-10-29,40927.05,31253.71,82,26,0.0212
2025-10-30,31282.47,23529.01,65,33,0.0247
2025-10-31,35924.48,26612.6,87,31,0.0215
2025-11-01,49446.68,35092.23,97,39,0.0231
2025-11-02,70626.28,48650.21,108,49,0.0215
2025-11-03,40918.14,31201.43,71,39,0.0237
2025-11-04,37656.44,26905.07,85,30,0.0165
2025-11-05,50383.48,34175.12,93,48,0.0264
2025-11-06,38925.06,27666.47,95,34,0.0251
2025-11-07,31063.07,22572.91,64,23,0.0228
2025-11-08,46308.43,34696.44,83,39,0.0247
2025-11-09,42099.65,29982.24,67,38,0.0237
2025-11-10,49909.6,33667.36,94,38,0.0262
2025-11-11,0.0,0.0,0,0,0.0
2025-11-12,49128.86,37515.61,107,35,0.0214
2025-11-13,39106.81,28609.54,94,21,0.0242
2025-11-14,36206.26,25042.27,75,36,0.024
2025-11-15,61607.9,40791.49,84,54,0.0262
2025-11-16,55765.52,38903.3,83,62,0.0251
2025-11-17,44486.31,37842.43,73,34,0.0255
2025-11-18,37226.32,28483.91,94,27,0.0248
2025-11-19,56569.41,41424.42,101,47,0.0211
2025-11-20,46278.27,36846.54,81,47,0.0281
2025-11-21,58315.09,45242.53,96,43,0.0165
2025-11-22,67618.17,46813.29,96,65,0.0208
2025-11-23,57453.91,40398.12,89,50,0.0232
2025-11-24,44334.05,32296.86,93,42,0.0223
2025-11-25,44185.26,32715.12,86,49,0.0264
2025-11-26,55386.57,40538.6,88,39,0.0223
2025-11-27,44962.58,32414.92,77,40,0.0221
2025-11-28,48340.73,33527.73,92,51,0.0242
2025-11-29,55656.67,40628.47,85,48,0.022
2025-11-30,46876.22,35457.08,77,42,0.0214
2025-12-01,25848.19,19521.16,64,33,0.0285
2025-12-02,44822.33,34065.07,95,41,0.0257
2025-12-03,33228.67,22545.95,83,31,0.0233
2025-12-04,35466.65,22420.91,61,34,0.025
2025-12-05,27576.22,19353.46,74,24,0.0244
2025-12-06,35698.47,26921.82,76,25,0.0262
2025-12-07,38296.71,28960.69,81,30,0.0274
2025-12-08,38079.16,27347.19,77,29,0.027
2025-12-09,32727.7,22178.37,73,39,0.0268
2025-12-10,40061.82,25951.16,79,35,0.0208
2025-12-11,46594.67,34081.89,95,40,0.0243
2025-12-12,31292.7,21426.48,73,21,0.0201
2025-12-13,51691.99,37384.09,100,48,0.0216
2025-12-14,44492.95,35371.16,86,40,0.0275
2025-12-15,30723.96,22401.59,56,30,0.0259
2025-12-16,38026.94,27349.06,99,33,0.026
2025-12-17,26906.24,19759.45,80,22,0.0245
2025-12-18,37216.27,26531.88,84,37,0.0235
2025-12-19,41034.46,24592.29,85,50,0.0228
2025-12-20,0.0,0.0,0,0,0.0
2025-12-21,44895.93,32241.4,83,55,0.0285
2025-12-22,29906.36,21518.72,70,26,0.0233
2025-12-23,34251.29,27517.74,67,25,0.0207
2025-12-24,0.0,0.0,0,0,0.0
2025-12-25,33539.93,24426.6,84,23,0.0231
2025-12-26,41928.72,31270.59,95,35,0.0214
2025-12-27,44397.95,29856.05,81,42,0.0226
2025-12-28,58869.24,42571.21,108,44,0.0224
2025-12-29,35728.52,22875.96,89,30,0.0208
2025-12-30,35557.69,25484.12,85,27,0.0217
2025-12-31,38361.61,24233.8,75,29,0.0255
2026-01-01,32268.6,21380.56,62,30,0.0268
2026-01-02,33474.07,26884.09,77,30,0.0269
2026-01-03,39173.57,27424.57,88,31,0.0227
2026-01-04,49753.26,34595.95,88,45,0.0277
2026-01-05,28964.63,21374.53,73,30,0.0244
2026-01-06,44221.6,28044.29,77,31,0.0271
2026-01-07,36298.85,26429.99,91,26,0.0269
2026-01-08,0.0,0.0,0,0,0.0
2026-01-09,40537.6,28057.88,92,36,0.0201
2026-01-10,46906.67,33516.04,100,33,0.0232
2026-01-11,48219.57,35938.18,83,52,0.0273
2026-01-12,42346.47,31148.17,81,35,0.027
2026-01-13,0.0,0.0,0,0,0.0
2026-01-14,35891.69,26603.95,73,30,0.0239
2026-01-15,40845.94,29872.86,87,42,0.0185
2026-01-16,46302.62,34803.3,88,49,0.0274
2026-01-17,37124.95,26241.92,73,38,0.0253
2026-01-18,57167.3,42338.03,94,45,0.0192
2026-01-19,36023.7,25011.34,90,38,0.0267
2026-01-20,36115.38,25244.17,79,32,0.0258
2026-01-21,47266.14,29563.75,79,43,0.0259
2026-01-22,0.0,0.0,0,0,0.0
2026-01-23,34236.38,26048.52,61,32,0.0263
2026-01-24,46482.54,35058.17,107,50,0.0239
2026-01-25,51851.67,37693.33,79,60,0.0279
2026-01-26,48331.35,34789.52,98,36,0.0235
2026-01-27,34148.75,23244.79,68,26,0.0247
2026-01-28,32685.52,23696.93,78,22,0.0254
2026-01-29,36076.44,28158.56,76,29,0.0239
2026-01-30,33452.71,22827.44,60,35,0.0187
2026-01-31,53218.44,38712.79,90,41,0.0234
2026-02-01,50747.6,39479.73,96,36,0.0253
2026-02-02,34689.46,22816.58,54,40,0.0265
2026-02-03,33767.58,24363.91,76,36,0.0252
