month,employee_count,wage_bill,pf_contribution_amount,pf_contribution_on_time,employee_churn_rate
2025-07,28,439438.04,52732.56,False,0.0774
2025-08,29,468121.59,112349.18,True,0.1051
2025-09,27,452790.32,108669.68,True,0.1086
2025-10,29,471943.29,113266.39,True,0.127
2025-11,30,479881.91,57585.83,False,0.1317
2025-12,28,460690.77,110565.78,True,0.1372
2026-01,27,442495.68,53099.48,False,0.1478
2026-02,27,437119.9,104908.78,True,0.187
2026-03,28,456290.65,54754.88,False,0.182
2026-04,28,451393.93,108334.54,True,0.1969
2026-05,26,427765.59,51331.87,False,0.2124
2026-06,26,430778.96,103386.95,True,0.2296
