tax_period,return_type,due_date,filing_date,filing_delay_days,turnover_reported_gstr1,turnover_reported_gstr3b,itc_claimed,mismatch_flag
2025-07-01,GSTR-1/3B,2025-08-20,2025-08-20,0,618185.81,618185.81,48190.0,False
2025-08-01,GSTR-1/3B,2025-09-20,2025-09-20,0,694512.18,694512.18,96325.93,False
2025-09-01,GSTR-1/3B,2025-10-20,2025-10-20,0,718371.88,718371.88,80682.2,False
2025-10-01,GSTR-1/3B,2025-11-20,2025-11-20,0,846359.57,846359.57,89944.96,False
2025-11-01,GSTR-1/3B,2025-12-20,2025-12-20,0,952712.62,952712.62,124624.93,False
2025-12-01,GSTR-1/3B,2026-01-20,2026-01-20,0,693332.85,693332.85,84898.55,False
2026-01-01,GSTR-1/3B,2026-02-20,2026-02-20,0,646110.76,646110.76,70346.58,False
2026-02-01,GSTR-1/3B,2026-03-20,2026-03-25,5,711656.89,711656.89,75688.2,False
2026-03-01,GSTR-1/3B,2026-04-20,2026-04-21,1,782216.57,782216.57,109097.3,False
2026-04-01,GSTR-1/3B,2026-05-20,2026-05-20,0,727674.84,727674.84,78616.48,False
2026-05-01,GSTR-1/3B,2026-06-20,2026-06-20,0,739469.54,739469.54,80388.31,False
2026-06-01,GSTR-1/3B,2026-07-20,2026-07-20,0,658257.6,658257.6,82604.7,False
