tax_period,return_type,due_date,filing_date,filing_delay_days,turnover_reported_gstr1,turnover_reported_gstr3b,itc_claimed,mismatch_flag
2025-07-01,GSTR-1/3B,2025-08-20,2025-08-20,0,744954.31,744954.31,97254.22,False
2025-08-01,GSTR-1/3B,2025-09-20,2025-09-20,0,778301.22,778301.22,108888.51,False
2025-09-01,GSTR-1/3B,2025-10-20,2025-10-20,0,785866.05,785866.05,105875.82,False
2025-10-01,GSTR-1/3B,2025-11-20,2025-11-20,0,846057.6,846057.6,111624.4,False
2025-11-01,GSTR-1/3B,2025-12-20,2025-12-20,0,915235.33,915235.33,82722.83,False
2025-12-01,GSTR-1/3B,2026-01-20,2026-01-20,0,834651.94,834651.94,117094.56,False
2026-01-01,GSTR-1/3B,2026-02-20,2026-02-20,0,870675.23,870675.23,94602.7,False
2026-02-01,GSTR-1/3B,2026-03-20,2026-03-20,0,847081.58,847081.58,91069.03,False
2026-03-01,GSTR-1/3B,2026-04-20,2026-04-20,0,839514.41,839514.41,112177.32,False
2026-04-01,GSTR-1/3B,2026-05-20,2026-05-20,0,872398.27,872398.27,113883.44,False
2026-05-01,GSTR-1/3B,2026-06-20,2026-06-20,0,827469.07,827469.07,60316.9,False
2026-06-01,GSTR-1/3B,2026-07-20,2026-07-20,0,838609.16,838609.16,106636.87,False
