date,inflow_amount,outflow_amount,transaction_count,unique_counterparty_count,refund_rate
2025-07-01,34945.3,25045.76,80,41,0.0302
2025-07-02,39883.71,28623.1,91,40,0.0341
2025-07-03,31913.75,21942.78,79,30,0.0343
2025-07-04,35873.3,26481.52,79,29,0.0368
2025-07-05,42500.01,28704.29,85,46,0.0319
2025-07-06,41722.86,29366.42,87,31,0.0346
2025-07-07,24546.69,17606.67,52,24,0.0418
2025-07-08,26243.38,20136.31,95,21,0.0374
2025-07-09,29765.17,22765.57,79,29,0.0352
2025-07-10,37397.64,23313.18,82,35,0.0347
2025-07-11,34345.09,23509.42,71,25,0.0376
2025-07-12,41931.49,28718.55,94,42,0.0309
2025-07-13,35930.63,24845.38,81,36,0.0312
2025-07-14,38579.51,27580.64,92,34,0.0395
2025-07-15,35692.74,26920.15,73,35,0.035
2025-07-16,30464.76,23117.64,69,23,0.0282
2025-07-17,25046.8,18534.57,72,23,0.0343
2025-07-18,35644.1,24921.69,66,30,0.0342
2025-07-19,43484.61,35192.99,89,33,0.037
2025-07-20,33211.49,24927.8,71,31,0.0313
2025-07-21,37312.35,22875.44,72,32,0.0353
2025-07-22,34575.11,23926.49,88,28,0.0331
2025-07-23,35074.88,26363.55,69,29,0.0378
2025-07-24,36999.09,26028.26,72,41,0.0328
2025-07-25,39290.95,27949.49,79,41,0.0354
2025-07-26,39844.54,27777.27,70,33,0.035
2025-07-27,34049.26,25405.42,80,31,0.031
2025-07-28,34045.66,23567.26,62,30,0.0361
2025-07-29,33432.1,24286.87,67,22,0.0352
2025-07-30,31545.06,22591.25,88,27,0.0352
2025-07-31,34994.86,25718.44,61,35,0.0352
2025-08-01,40945.97,29238.7,86,42,0.0378
2025-08-02,41388.51,29667.42,74,42,0.0307
2025-08-03,45829.8,34337.84,97,34,0.0348
2025-08-04,41345.42,31271.67,69,34,0.0313
2025-08-05,30193.92,21953.44,68,34,0.0358
2025-08-06,30301.84,22691.81,66,38,0.0332
2025-08-07,19934.59,13752.63,72,13,0.0376
2025-08-08,32697.91,19988.04,74,28,0.033
2025-08-09,0.0,0.0,0,0,0.0
2025-08-10,39892.35,25221.78,75,40,0.0361
2025-08-11,19998.96,15038.61,82,15,0.0344
2025-08-12,42294.18,32649.94,77,48,0.033
2025-08-13,34267.2,23048.31,91,35,0.0332
2025-08-14,32234.84,25325.36,75,31,0.0354
2025-08-15,33070.39,22681.78,62,29,0.0291
2025-08-16,40402.74,28226.34,92,39,0.036
2025-08-17,37201.43,26503.6,75,37,0.0336
2025-08-18,32069.03,24649.6,65,24,0.0341
2025-08-19,44763.99,30740.4,84,27,0.0312
2025-08-20,32839.75,23680.82,87,30,0.0333
2025-08-21,31865.42,21407.8,83,24,0.0289
2025-08-22,31359.9,24760.85,75,20,0.0331
2025-08-23,48347.14,33474.97,71,45,0.0368
2025-08-24,37957.54,27290.07,71,33,0.0341
2025-08-25,36717.12,24739.71,79,27,0.0333
2025-08-26,23637.47,17044.19,66,17,0.0368
2025-08-27,24930.28,18446.52,63,24,0.0414
2025-08-28,29675.22,21538.68,83,33,0.0308
2025-08-29,29186.28,20949.21,74,25,0.0297
2025-08-30,34756.96,24420.13,76,35,0.0352
2025-08-31,41874.15,32533.23,98,45,0.0344
2025-09-01,36939.56,26557.18,76,41,0.0357
2025-09-02,29513.48,20517.9,66,28,0.0305
2025-09-03,31853.07,22182.01,66,30,0.0326
2025-09-04,27706.78,20493.93,79,25,0.0361
2025-09-05,30523.16,20796.74,82,32,0.0314
2025-09-06,42316.65,30355.77,91,38,0.0366
2025-09-07,40297.26,27696.5,90,36,0.0302
2025-09-08,35982.26,24932.23,70,33,0.0371
2025-09-09,38708.38,28103.9,74,29,0.0357
2025-09-10,31134.54,22818.3,72,27,0.0374
2025-09-11,30706.81,20654.18,75,28,0.0336
2025-09-12,29975.16,18521.09,66,23,0.0299
2025-09-13,51168.11,37639.19,83,37,0.0305
2025-09-14,41750.73,31375.59,67,42,0.038
2025-09-15,38239.0,27740.07,70,33,0.0336
2025-09-16,33166.73,23921.08,83,30,0.0312
2025-09-17,29110.25,21618.5,71,27,0.0343
2025-09-18,37260.36,27904.64,77,28,0.0375
2025-09-19,30487.1,20237.85,83,26,0.0322
2025-09-20,32751.53,21038.03,72,26,0.0353
2025-09-21,58491.11,41668.41,96,46,0.0365
2025-09-22,38010.78,28956.65,76,32,0.0336
2025-09-23,31785.64,24003.27,68,19,0.0343
2025-09-24,33683.29,25535.26,81,31,0.0395
2025-09-25,29826.01,20428.96,73,25,0.0305
2025-09-26,48866.96,32235.79,78,42,0.0326
2025-09-27,39140.81,27401.86,50,41,0.0366
2025-09-28,58122.31,45618.84,92,52,0.0345
2025-09-29,34289.32,26483.92,73,33,0.0334
2025-09-30,41666.05,29641.18,95,37,0.0298
2025-10-01,38225.94,31184.77,78,47,0.0328
2025-10-02,42764.62,30890.17,94,43,0.0369
2025-10-03,52583.06,39756.87,103,61,0.0335
2025-10-04,58182.26,40730.49,99,61,0.0342
2025-10-05,51425.37,39238.14,100,55,0.0349
2025-10-06,54453.31,38854.74,98,46,0.0353
2025-10-07,40258.72,28591.55,80,33,0.0338
2025-10-08,50843.83,38433.06,84,38,0.0358
2025-10-09,35576.66,26470.92,80,27,0.0386
2025-10-10,58036.3,40740.1,110,43,0.0312
2025-10-11,47912.51,31521.65,89,52,0.0351
2025-10-12,56283.03,38618.83,105,51,0.0342
2025-10-13,47668.63,33817.78,84,43,0.0325
2025-10-14,42476.33,30139.72,85,40,0.0271
2025-10-15,36538.34,25722.69,68,27,0.0412
2025-10-16,42335.97,31277.55,96,28,0.0339
2025-10-17,44134.85,32723.23,103,39,0.0352
2025-10-18,61420.88,41750.43,101,49,0.0363
2025-10-19,69436.0,49755.52,108,64,0.0286
2025-10-20,38342.11,30319.82,95,43,0.0367
2025-10-21,0.0,0.0,0,0,0.0
2025-10-22,0.0,0.0,0,0,0.0
2025-10-23,80764.58,57723.31,113,71,0.0414
2025-10-24,38175.29,25083.84,88,33,0.0347
2025-10-25,46526.72,35311.58,93,33,0.0294
2025-10-26,40909.94,26916.25,81,35,0.0307
2025-10-27,36492.35,26198.51,64,26,0.0305
2025-10-28,48318.9,36485.19,82,40,0.0354
2025-10-29,45444.38,32427.11,99,33,0.0346
2025-10-30,51890.32,40395.19,95,51,0.0313
2025-10-31,43971.91,30194.25,86,45,0.03
2025-11-01,91448.49,68875.01,108,91,0.0376
2025-11-02,54511.1,40712.22,85,34,0.0369
2025-11-03,59358.47,39909.51,96,62,0.0327
2025-11-04,61476.33,42254.55,96,43,0.0368
2025-11-05,50531.53,36913.46,83,41,0.0336
2025-11-06,42532.65,29421.56,76,35,0.0328
2025-11-07,41892.42,31537.29,86,35,0.0336
2025-11-08,49731.1,32625.74,89,48,0.0378
2025-11-09,80864.56,57196.33,111,72,0.0346
2025-11-10,56414.46,37774.06,96,53,0.0337
2025-11-11,57418.56,42551.66,107,51,0.0314
2025-11-12,51480.28,37883.44,74,44,0.0344
2025-11-13,52129.37,36049.28,91,44,0.0337
2025-11-14,0.0,0.0,0,0,0.0
2025-11-15,78300.43,53047.26,115,65,0.0361
2025-11-16,54708.41,43696.38,95,39,0.0353
2025-11-17,49611.11,34567.83,101,46,0.0392
2025-11-18,49957.3,37631.47,87,43,0.0331
2025-11-19,56398.45,42660.71,89,54,0.0375
2025-11-20,44450.09,29767.5,101,38,0.0333
2025-11-21,57645.92,42506.25,99,50,0.0349
2025-11-22,74583.36,50731.44,116,62,0.0338
2025-11-23,61977.57,48421.6,92,40,0.0299
2025-11-24,41449.89,29982.41,84,26,0.0304
2025-11-25,0.0,0.0,0,0,0.0
2025-11-26,57495.68,41997.73,122,56,0.0373
2025-11-27,70514.95,52606.48,120,58,0.0321
2025-11-28,39674.12,26643.97,66,36,0.0363
2025-11-29,92843.98,62245.3,136,86,0.0329
2025-11-30,67017.7,49963.13,98,64,0.0371
2025-12-01,36232.79,24762.08,62,46,0.0325
2025-12-02,32454.32,21324.02,86,33,0.034
2025-12-03,37662.02,24927.99,77,38,0.029
2025-12-04,43381.46,32115.33,82,39,0.032
2025-12-05,38575.16,30761.74,78,40,0.037
2025-12-06,53948.57,36788.61,85,52,0.0344
2025-12-07,55115.08,38328.59,92,40,0.0327
2025-12-08,38327.52,26495.63,75,34,0.0309
2025-12-09,40549.22,27503.57,86,38,0.0333
