tax_period,return_type,due_date,filing_date,filing_delay_days,turnover_reported_gstr1,turnover_reported_gstr3b,itc_claimed,mismatch_flag
2025-07-01,GSTR-1/3B,2025-08-20,2025-08-20,0,924674.46,924674.46,111315.37,False
2025-08-01,GSTR-1/3B,2025-09-20,2025-09-20,0,1023925.26,1023925.26,143762.52,False
2025-09-01,GSTR-1/3B,2025-10-20,2025-10-20,0,943280.45,943280.45,113705.85,False
2025-10-01,GSTR-1/3B,2025-11-20,2025-11-20,0,1384803.73,1384803.73,141198.57,False
2025-11-01,GSTR-1/3B,2025-12-20,2025-12-20,0,1374826.55,1374826.55,176158.97,False
2025-12-01,GSTR-1/3B,2026-01-20,2026-01-20,0,1200837.04,1200837.04,107026.22,False
2026-01-01,GSTR-1/3B,2026-02-20,2026-02-20,0,1068938.07,1068938.07,120685.11,False
2026-02-01,GSTR-1/3B,2026-03-20,2026-03-20,0,1236865.51,1236865.51,157655.32,False
2026-03-01,GSTR-1/3B,2026-04-20,2026-04-20,0,1244657.87,1244657.87,133642.36,False
2026-04-01,GSTR-1/3B,2026-05-20,2026-05-20,0,1044778.93,1044778.93,89326.45,False
2026-05-01,GSTR-1/3B,2026-06-20,2026-06-20,0,1098524.32,1098524.32,137249.18,False
2026-06-01,GSTR-1/3B,2026-07-20,2026-07-20,0,1061521.46,1061521.46,126507.16,False
