tax_period,return_type,due_date,filing_date,filing_delay_days,turnover_reported_gstr1,turnover_reported_gstr3b,itc_claimed,mismatch_flag
2025-07-01,GSTR-1/3B,2025-08-20,2025-08-22,2,856093.42,856093.42,103864.59,False
2025-08-01,GSTR-1/3B,2025-09-20,2025-09-22,2,722979.97,722979.97,94958.63,False
2025-09-01,GSTR-1/3B,2025-10-20,2025-10-20,0,824169.19,824169.19,111795.67,False
2025-10-01,GSTR-1/3B,2025-11-20,2025-11-22,2,1050891.2,1050891.2,132382.71,False
2025-11-01,GSTR-1/3B,2025-12-20,2025-12-21,1,1151159.22,1151159.22,135471.54,False
2025-12-01,GSTR-1/3B,2026-01-20,2026-01-23,3,939206.64,939206.64,113054.28,False
2026-01-01,GSTR-1/3B,2026-02-20,2026-02-22,2,899947.36,899947.36,92445.94,False
2026-02-01,GSTR-1/3B,2026-03-20,2026-03-20,0,998974.64,998974.64,109286.04,False
2026-03-01,GSTR-1/3B,2026-04-20,2026-04-20,0,986146.58,986146.58,120969.68,False
2026-04-01,GSTR-1/3B,2026-05-20,2026-05-21,1,846664.18,846664.18,100200.42,False
2026-05-01,GSTR-1/3B,2026-06-20,2026-06-22,2,831424.42,831424.42,108534.6,False
2026-06-01,GSTR-1/3B,2026-07-20,2026-07-22,2,792173.62,792173.62,96635.75,False
