date,inflow_amount,outflow_amount,transaction_count,unique_counterparty_count,refund_rate
2025-07-01,109973.59,60479.19,12,9,0.0385
2025-07-02,119608.97,65425.7,7,13,0.0288
2025-07-03,113293.62,60327.42,11,8,0.0356
2025-07-04,105378.5,53427.1,7,10,0.0315
2025-07-05,72967.78,40139.37,7,3,0.0329
2025-07-06,81021.72,50925.68,6,8,0.0294
2025-07-07,114162.9,63884.64,10,9,0.0329
2025-07-08,114942.37,55427.91,16,10,0.0348
2025-07-09,115106.11,61657.41,12,7,0.0289
2025-07-10,114298.07,69304.02,10,8,0.0297
2025-07-11,96346.26,53964.16,8,3,0.0305
2025-07-12,74290.32,45146.27,9,2,0.0278
2025-07-13,72190.39,39545.24,10,3,0.0286
2025-07-14,104152.5,64711.99,9,7,0.0293
2025-07-15,135938.48,74721.93,13,5,0.0356
2025-07-16,96176.42,54255.86,12,7,0.0321
2025-07-17,0.0,0.0,0,0,0.0
2025-07-18,99944.67,54118.18,11,5,0.0312
2025-07-19,92121.49,54547.04,20,6,0.0309
2025-07-20,65878.01,38373.06,9,5,0.0355
2025-07-21,96736.7,53394.81,11,7,0.0301
2025-07-22,136667.1,80823.1,10,11,0.0362
2025-07-23,131125.97,74853.02,11,10,0.0285
2025-07-24,112772.35,54792.22,15,10,0.0305
2025-07-25,129692.66,75539.81,10,12,0.0364
2025-07-26,68470.03,36816.21,15,3,0.0309
2025-07-27,75424.33,40269.76,14,5,0.0275
2025-07-28,95376.27,42212.21,10,9,0.0273
2025-07-29,109813.82,63137.26,13,6,0.0337
2025-07-30,132837.4,73142.99,9,13,0.0347
2025-07-31,109595.62,54705.98,17,11,0.0333
2025-08-01,106294.42,58408.93,12,8,0.0332
2025-08-02,82357.99,45909.88,7,7,0.0325
2025-08-03,53029.04,26895.67,11,3,0.0343
2025-08-04,110122.6,55826.83,9,6,0.038
2025-08-05,98235.74,53809.28,12,6,0.0352
2025-08-06,90858.02,50983.75,7,8,0.0253
2025-08-07,136366.01,72243.13,12,10,0.0331
2025-08-08,95928.2,52063.12,10,6,0.0349
2025-08-09,75337.86,37324.63,12,6,0.0294
2025-08-10,69033.67,40419.53,9,6,0.0371
2025-08-11,130569.61,70346.29,11,13,0.0355
2025-08-12,111195.91,63851.78,11,11,0.029
2025-08-13,147373.37,89480.89,10,12,0.0382
2025-08-14,115627.81,68211.76,19,7,0.0326
2025-08-15,108602.2,57307.94,12,6,0.027
2025-08-16,74787.71,37728.15,7,10,0.031
2025-08-17,67909.44,37255.81,6,0,0.0328
2025-08-18,106304.07,60703.88,8,7,0.0331
2025-08-19,122218.15,62606.58,15,11,0.0276
2025-08-20,131780.83,70759.7,12,8,0.0324
2025-08-21,110697.61,51427.26,10,9,0.0335
2025-08-22,93544.53,49332.79,11,4,0.0338
2025-08-23,75269.86,36155.21,17,9,0.0301
2025-08-24,67166.73,40132.89,12,3,0.0348
