tax_period,return_type,due_date,filing_date,filing_delay_days,turnover_reported_gstr1,turnover_reported_gstr3b,itc_claimed,mismatch_flag
2025-07-01,GSTR-1/3B,2025-08-20,2025-08-20,0,971536.82,971536.82,103533.07,False
2025-08-01,GSTR-1/3B,2025-09-20,2025-09-21,1,1042321.83,1042321.83,115916.45,False
2025-09-01,GSTR-1/3B,2025-10-20,2025-10-20,0,1092947.27,1092947.27,134675.04,False
2025-10-01,GSTR-1/3B,2025-11-20,2025-11-21,1,1384492.94,1384492.94,143495.54,False
2025-11-01,GSTR-1/3B,2025-12-20,2025-12-20,0,1419044.33,1419044.33,139459.39,False
2025-12-01,GSTR-1/3B,2026-01-20,2026-01-20,0,1252172.52,1252172.52,156366.68,False
2026-01-01,GSTR-1/3B,2026-02-20,2026-02-20,0,1080764.23,1080764.23,121810.66,False
2026-02-01,GSTR-1/3B,2026-03-20,2026-03-20,0,1439063.27,1439063.27,142839.96,False
2026-03-01,GSTR-1/3B,2026-04-20,2026-04-22,2,1231981.8,1231981.8,154348.37,False
2026-04-01,GSTR-1/3B,2026-05-20,2026-05-20,0,1132410.94,1132410.94,149980.34,False
2026-05-01,GSTR-1/3B,2026-06-20,2026-06-21,1,1132924.32,1132924.32,135737.8,False
2026-06-01,GSTR-1/3B,2026-07-20,2026-07-20,0,1123661.92,1123661.92,137293.97,False
