month,employee_count,wage_bill,pf_contribution_amount,pf_contribution_on_time,employee_churn_rate
2025-07,11,176853.38,42444.81,True,0.0467
2025-08,11,176476.95,42354.47,True,0.0502
2025-09,12,195212.04,46850.89,True,0.0525
2025-10,14,218170.78,52360.99,True,0.055
2025-11,15,246832.99,59239.92,True,0.0423
2025-12,13,212231.37,25467.76,False,0.0538
2026-01,12,198896.37,47735.13,True,0.0395
2026-02,12,190651.98,45756.48,True,0.0566
2026-03,12,201354.6,48325.1,True,0.0361
2026-04,12,199234.84,47816.36,True,0.0479
2026-05,12,199843.98,47962.56,True,0.0518
2026-06,12,202295.23,48550.86,True,0.0507
