tax_period,return_type,due_date,filing_date,filing_delay_days,turnover_reported_gstr1,turnover_reported_gstr3b,itc_claimed,mismatch_flag
2025-07-01,GSTR-1/3B,2025-08-20,2025-08-20,0,741327.3,741327.3,97809.09,False
2025-08-01,GSTR-1/3B,2025-09-20,2025-09-20,0,731308.55,731308.55,86454.3,False
2025-09-01,GSTR-1/3B,2025-10-20,2025-10-20,0,740155.46,740155.46,68718.16,False
2025-10-01,GSTR-1/3B,2025-11-20,2025-11-20,0,804730.58,804730.58,119461.03,False
2025-11-01,GSTR-1/3B,2025-12-20,2025-12-21,1,878956.73,878956.73,130998.22,False
2025-12-01,GSTR-1/3B,2026-01-20,2026-01-20,0,832521.76,832521.76,90705.74,False
2026-01-01,GSTR-1/3B,2026-02-20,2026-02-20,0,789812.19,789812.19,80501.8,False
2026-02-01,GSTR-1/3B,2026-03-20,2026-03-20,0,883778.97,883778.97,115070.53,False
2026-03-01,GSTR-1/3B,2026-04-20,2026-04-20,0,896147.48,896147.48,103340.04,False
2026-04-01,GSTR-1/3B,2026-05-20,2026-05-20,0,839540.27,839540.27,108046.96,False
2026-05-01,GSTR-1/3B,2026-06-20,2026-06-20,0,824613.54,824613.54,127176.25,False
2026-06-01,GSTR-1/3B,2026-07-20,2026-07-20,0,793189.9,793189.9,103899.04,False
