tax_period,return_type,due_date,filing_date,filing_delay_days,turnover_reported_gstr1,turnover_reported_gstr3b,itc_claimed,mismatch_flag
2025-07-01,GSTR-1/3B,2025-08-20,2025-08-22,2,425295.85,425295.85,45743.71,False
2025-08-01,GSTR-1/3B,2025-09-20,2025-09-21,1,461931.04,461931.04,69965.98,False
2025-09-01,GSTR-1/3B,2025-10-20,2025-10-22,2,445516.83,445516.83,53146.88,False
2025-10-01,GSTR-1/3B,2025-11-20,2025-11-20,0,539779.56,539779.56,80053.87,False
2025-11-01,GSTR-1/3B,2025-12-20,2025-12-22,2,545018.13,545018.13,70507.0,False
2025-12-01,GSTR-1/3B,2026-01-20,2026-01-20,0,500363.63,500363.63,52691.51,False
2026-01-01,GSTR-1/3B,2026-02-20,2026-02-22,2,522676.49,522676.49,64019.22,False
2026-02-01,GSTR-1/3B,2026-03-20,2026-03-21,1,487785.81,487785.81,52866.16,False
2026-03-01,GSTR-1/3B,2026-04-20,2026-04-21,1,513969.51,513969.51,54618.33,False
2026-04-01,GSTR-1/3B,2026-05-20,2026-05-21,1,490102.55,490102.55,54246.03,False
2026-05-01,GSTR-1/3B,2026-06-20,2026-06-21,1,509429.68,509429.68,55184.65,False
2026-06-01,GSTR-1/3B,2026-07-20,2026-07-22,2,479832.71,479832.71,64408.19,False
