tax_period,return_type,due_date,filing_date,filing_delay_days,turnover_reported_gstr1,turnover_reported_gstr3b,itc_claimed,mismatch_flag
2025-07-01,GSTR-1/3B,2025-08-20,2025-08-20,0,1456160.87,1456160.87,194470.58,False
2025-08-01,GSTR-1/3B,2025-09-20,2025-09-20,0,1457155.7,1457155.7,238408.54,False
2025-09-01,GSTR-1/3B,2025-10-20,2025-10-21,1,1504713.08,1504713.08,156635.44,False
2025-10-01,GSTR-1/3B,2025-11-20,2025-11-20,0,1542884.69,1542884.69,216898.15,False
2025-11-01,GSTR-1/3B,2025-12-20,2025-12-20,0,1901026.49,1901026.49,249272.77,False
2025-12-01,GSTR-1/3B,2026-01-20,2026-01-21,1,1450662.25,1450662.25,146076.07,False
2026-01-01,GSTR-1/3B,2026-02-20,2026-02-22,2,1651539.49,1651539.49,215125.61,False
2026-02-01,GSTR-1/3B,2026-03-20,2026-03-20,0,1598385.84,1598385.84,231992.24,False
2026-03-01,GSTR-1/3B,2026-04-20,2026-04-20,0,1660340.24,1660340.24,129380.04,False
2026-04-01,GSTR-1/3B,2026-05-20,2026-05-21,1,1721182.58,1721182.58,216404.79,False
2026-05-01,GSTR-1/3B,2026-06-20,2026-06-20,0,1563966.91,1563966.91,223110.2,False
2026-06-01,GSTR-1/3B,2026-07-20,2026-07-21,1,1609798.65,1609798.65,175287.44,False
