tax_period,return_type,due_date,filing_date,filing_delay_days,turnover_reported_gstr1,turnover_reported_gstr3b,itc_claimed,mismatch_flag
2025-07-01,GSTR-1/3B,2025-08-20,2025-08-20,0,395136.31,395136.31,45159.88,False
2025-08-01,GSTR-1/3B,2025-09-20,2025-09-21,1,406772.34,406772.34,45883.84,False
2025-09-01,GSTR-1/3B,2025-10-20,2025-10-20,0,404199.66,404199.66,50507.26,False
2025-10-01,GSTR-1/3B,2025-11-20,2025-11-20,0,491361.36,491361.36,62550.13,False
2025-11-01,GSTR-1/3B,2025-12-20,2025-12-20,0,498100.1,498100.1,61847.86,False
2025-12-01,GSTR-1/3B,2026-01-20,2026-01-20,0,446791.21,446791.21,42957.04,False
2026-01-01,GSTR-1/3B,2026-02-20,2026-02-20,0,461453.28,461453.28,48394.19,False
2026-02-01,GSTR-1/3B,2026-03-20,2026-03-20,0,424974.64,424974.64,26731.47,False
2026-03-01,GSTR-1/3B,2026-04-20,2026-04-20,0,424652.94,424652.94,52686.05,False
2026-04-01,GSTR-1/3B,2026-05-20,2026-05-20,0,483383.54,524663.17,67338.88,True
2026-05-01,GSTR-1/3B,2026-06-20,2026-06-20,0,465683.92,465683.92,48820.71,False
2026-06-01,GSTR-1/3B,2026-07-20,2026-07-21,1,468255.46,468255.46,60037.14,False
