month,employee_count,wage_bill,pf_contribution_amount,pf_contribution_on_time,employee_churn_rate
2025-07,9,144197.28,34607.35,True,0.1566
2025-08,7,113309.49,27194.28,True,0.1507
2025-09,8,131944.12,31666.59,True,0.1408
2025-10,8,132159.58,31718.3,True,0.1355
2025-11,7,112724.6,13526.95,False,0.1534
2025-12,7,111828.56,26838.85,True,0.1485
2026-01,7,113036.51,27128.76,True,0.1586
2026-02,8,128869.82,30928.76,True,0.1529
2026-03,8,135874.49,16304.94,False,0.1558
2026-04,7,115466.46,27711.95,True,0.1524
2026-05,8,135394.65,32494.72,True,0.1479
2026-06,8,129870.18,31168.84,True,0.1534
