date,inflow_amount,outflow_amount,transaction_count,unique_counterparty_count,refund_rate
2025-07-01,111460.84,58930.46,16,5,0.0049
2025-07-02,125748.41,69160.41,12,7,0.0032
2025-07-03,127624.83,72258.34,10,14,0.0064
2025-07-04,110302.35,60335.3,18,11,0.0065
2025-07-05,72619.33,43842.11,12,6,0.0
2025-07-06,76312.22,48379.51,5,7,0.0055
2025-07-07,129888.88,69199.93,18,11,0.0081
2025-07-08,131560.49,77412.56,12,4,0.0077
2025-07-09,94584.26,49218.21,7,8,0.0028
2025-07-10,137993.44,61392.21,16,9,0.0074
2025-07-11,96835.08,55592.33,10,7,0.0084
2025-07-12,69331.69,36410.41,12,2,0.0025
2025-07-13,80348.83,45742.19,17,6,0.0
2025-07-14,116054.71,62729.86,12,8,0.0076
2025-07-15,86850.6,52197.21,11,4,0.0035
2025-07-16,107464.16,52898.06,13,11,0.0055
2025-07-17,140973.28,64482.16,12,8,0.0069
2025-07-18,136596.0,81423.61,14,9,0.006
2025-07-19,74822.74,39276.96,8,7,0.0006
2025-07-20,82206.77,45741.62,12,5,0.0004
2025-07-21,124704.22,71948.28,10,10,0.0087
2025-07-22,130617.76,75532.81,12,17,0.0029
2025-07-23,95711.73,54469.6,11,2,0.0021
2025-07-24,120576.22,66551.97,7,8,0.0055
2025-07-25,99509.33,50962.28,11,4,0.0011
2025-07-26,88754.82,46556.13,11,3,0.0047
2025-07-27,82884.57,53372.72,10,6,0.0017
2025-07-28,111890.09,67755.78,10,2,0.0048
2025-07-29,135813.52,62185.94,15,7,0.0031
2025-07-30,118106.58,61891.48,15,6,0.0041
2025-07-31,106709.81,67737.9,9,7,0.0054
2025-08-01,145437.95,70295.46,18,12,0.0003
2025-08-02,101165.11,55214.47,12,9,0.0078
2025-08-03,87831.42,44973.9,5,10,0.0041
2025-08-04,0.0,0.0,0,0,0.0
2025-08-05,125091.18,73972.24,12,11,0.006
2025-08-06,144117.29,79882.47,17,5,0.0059
2025-08-07,120192.84,70893.23,15,7,0.0061
2025-08-08,105337.07,60670.72,16,8,0.0072
2025-08-09,0.0,0.0,0,0,0.0
2025-08-10,111856.03,65977.87,10,16,0.0049
2025-08-11,113708.37,53974.72,12,7,0.0126
2025-08-12,118931.75,63586.8,3,3,0.0018
2025-08-13,121964.73,62316.04,10,9,0.0023
2025-08-14,149793.56,81380.44,15,8,0.0017
2025-08-15,145981.2,74436.76,18,13,0.0
2025-08-16,66898.52,34943.48,7,5,0.0052
2025-08-17,78604.73,42319.63,11,3,0.0081
2025-08-18,93099.85,46455.56,14,4,0.0053
2025-08-19,132324.51,69777.34,9,6,0.001
2025-08-20,114658.76,57553.52,13,9,0.0036
2025-08-21,107793.25,55532.45,8,13,0.0094
2025-08-22,124201.68,73972.48,14,7,0.0038
2025-08-23,79386.95,47536.69,12,8,0.002
2025-08-24,78211.14,45241.27,10,8,0.0061
2025-08-25,111029.11,63280.12,12,12,0.0
2025-08-26,119443.52,60612.13,15,14,0.0018
2025-08-27,109104.54,64123.65,8,6,0.0041
2025-08-28,119233.49,64177.01,15,12,0.0068
2025-08-29,150182.79,82756.36,15,14,0.0024
2025-08-30,76707.29,42539.24,8,4,0.005
2025-08-31,88238.34,47927.69,11,2,0.0129
2025-09-01,127517.04,70358.29,12,8,0.0102
2025-09-02,113483.04,55030.08,8,10,0.0019
2025-09-03,101796.03,61120.06,15,8,0.0013
2025-09-04,107189.15,58356.03,11,5,0.0044
2025-09-05,124157.13,69958.71,7,10,0.0
2025-09-06,93407.35,50374.18,11,5,0.007
2025-09-07,77833.59,47812.74,8,1,0.005
2025-09-08,144768.61,79321.02,6,7,0.0062
2025-09-09,0.0,0.0,0,0,0.0
2025-09-10,128000.02,65448.35,11,14,0.005
2025-09-11,105416.91,59119.6,10,4,0.0042
2025-09-12,151472.94,88989.25,14,13,0.0038
2025-09-13,66520.62,33276.05,14,5,0.0038
2025-09-14,83385.55,40657.13,8,3,0.0
2025-09-15,136185.94,64310.9,14,9,0.0065
2025-09-16,130357.58,63205.08,13,8,0.0
2025-09-17,118060.5,61635.55,8,5,0.0068
2025-09-18,152222.67,81397.64,15,16,0.0056
2025-09-19,124601.94,71330.75,11,8,0.0076
2025-09-20,85618.43,44533.03,7,4,0.0034
2025-09-21,69407.97,36799.99,18,8,0.006
2025-09-22,117501.45,62316.32,13,8,0.0003
2025-09-23,109409.62,66386.81,7,13,0.0048
2025-09-24,117865.93,63869.05,7,6,0.0033
2025-09-25,127143.55,75582.23,9,7,0.0082
2025-09-26,114726.66,64491.17,7,8,0.0074
2025-09-27,82069.77,41038.82,13,6,0.0044
2025-09-28,91539.87,50948.24,12,9,0.007
2025-09-29,99009.18,55905.48,16,9,0.0015
2025-09-30,128791.17,76698.17,15,7,0.0048
2025-10-01,138131.15,73570.66,22,7,0.0069
2025-10-02,153686.26,85686.29,18,10,0.0077
2025-10-03,148548.86,84550.36,11,10,0.0
2025-10-04,79224.99,48231.61,11,10,0.0004
2025-10-05,91578.44,52836.33,14,2,0.0073
2025-10-06,141887.62,79262.59,14,9,0.0011
2025-10-07,170669.94,90554.24,18,13,0.0058
2025-10-08,153199.05,103659.16,18,10,0.0046
2025-10-09,164713.88,89311.76,16,10,0.0071
2025-10-10,133176.26,72487.95,10,13,0.0078
2025-10-11,114617.81,57272.77,9,3,0.0094
2025-10-12,101217.4,55320.83,12,7,0.0024
2025-10-13,139757.37,86591.76,12,9,0.0064
2025-10-14,144521.52,74676.67,19,6,0.0031
2025-10-15,143649.32,74613.12,10,12,0.0123
2025-10-16,123492.09,61224.26,18,11,0.0037
2025-10-17,143816.68,86099.81,9,11,0.0013
2025-10-18,97142.28,55902.25,7,7,0.0068
2025-10-19,84630.33,43851.74,11,7,0.0048
2025-10-20,164451.64,85949.68,14,14,0.0088
2025-10-21,167390.26,90958.04,10,8,0.0085
2025-10-22,157572.98,81811.38,13,10,0.0078
2025-10-23,154503.55,75207.25,9,14,0.0074
2025-10-24,125316.43,67462.71,17,10,0.0066
2025-10-25,84099.61,48257.16,12,5,0.0068
2025-10-26,82212.22,43575.6,10,6,0.0
2025-10-27,145847.85,90542.77,9,11,0.0024
2025-10-28,130951.68,84176.71,15,10,0.0014
2025-10-29,137501.93,71751.41,7,11,0.0027
2025-10-30,164360.95,91447.37,14,9,0.0015
2025-10-31,175126.4,103837.96,17,15,0.0018
2025-11-01,127316.35,61289.68,11,9,0.0009
2025-11-02,120488.9,64289.48,17,6,0.0038
2025-11-03,141618.06,84509.25,12,10,0.0074
2025-11-04,168250.05,88178.96,15,14,0.0042
2025-11-05,160470.26,87902.1,14,7,0.0
2025-11-06,139696.95,74330.54,13,6,0.008
2025-11-07,120221.0,70891.89,17,11,0.0051
2025-11-08,95918.2,51889.7,15,3,0.0053
2025-11-09,88628.01,47144.49,6,10,0.0073
2025-11-10,163973.75,94825.12,12,11,0.002
2025-11-11,178577.61,86213.93,17,8,0.0079
2025-11-12,113860.62,60747.45,13,7,0.0045
2025-11-13,132808.36,77362.45,16,13,0.0048
2025-11-14,140493.15,74318.98,13,8,0.0043
2025-11-15,91066.61,54788.98,14,4,0.0033
2025-11-16,106756.93,51570.77,12,11,0.0036
2025-11-17,150804.98,81037.68,11,10,0.0016
2025-11-18,146942.11,78659.19,10,14,0.0011
2025-11-19,183680.41,104711.28,13,17,0.0076
2025-11-20,147145.05,74753.18,8,9,0.0019
2025-11-21,138120.81,71100.33,11,9,0.0038
2025-11-22,93230.88,53643.03,9,5,0.0032
2025-11-23,96153.58,57825.65,13,10,0.0075
2025-11-24,123811.29,75576.67,15,5,0.0092
2025-11-25,172103.91,93917.95,15,15,0.0066
2025-11-26,0.0,0.0,0,0,0.0
2025-11-27,134947.11,68941.38,13,8,0.005
2025-11-28,152586.52,78479.17,12,6,0.0
2025-11-29,99776.46,58932.54,9,11,0.0072
2025-11-30,105111.85,57565.16,6,7,0.0044
2025-12-01,132252.45,70764.67,16,12,0.0036
2025-12-02,135093.81,71395.99,11,7,0.0039
2025-12-03,136227.17,73569.0,9,12,0.0083
2025-12-04,120412.46,62362.35,6,6,0.0041
2025-12-05,140876.68,78122.16,15,6,0.0114
2025-12-06,97612.73,49658.02,15,6,0.0104
2025-12-07,84243.66,46942.84,11,5,0.0091
2025-12-08,129926.48,65313.48,15,5,0.0052
2025-12-09,123773.16,64017.37,15,7,0.0038
2025-12-10,114785.87,69305.64,8,10,0.0114
2025-12-11,128051.18,69373.83,10,8,0.002
2025-12-12,183411.36,92695.87,10,15,0.0018
2025-12-13,84692.08,47127.18,10,5,0.004
2025-12-14,81346.14,41001.28,16,4,0.0063
2025-12-15,155907.7,86298.19,16,17,0.0143
2025-12-16,0.0,0.0,0,0,0.0
2025-12-17,145490.18,82745.81,9,7,0.0089
2025-12-18,140350.64,79872.16,13,10,0.0017
2025-12-19,116883.68,65313.78,11,10,0.0065
2025-12-20,92791.86,55578.93,10,13,0.0063
2025-12-21,75380.05,39410.99,8,2,0.0045
2025-12-22,125219.61,63352.88,9,7,0.0062
2025-12-23,120162.47,61488.13,14,8,0.0027
2025-12-24,130626.59,69499.57,11,11,0.011
