date,inflow_amount,outflow_amount,transaction_count,unique_counterparty_count,refund_rate
2025-07-01,0.0,0.0,0,0,0.0
2025-07-02,41594.54,31852.93,83,49,0.0449
2025-07-03,0.0,0.0,0,0,0.0
2025-07-04,49244.73,36136.3,103,40,0.0423
2025-07-05,50540.91,37403.81,84,51,0.0476
2025-07-06,62011.39,44417.45,103,60,0.0445
2025-07-07,52233.54,36522.46,89,51,0.0443
2025-07-08,48228.22,33588.58,96,39,0.0389
2025-07-09,43246.9,32770.09,65,39,0.0442
2025-07-10,42766.37,31106.05,93,34,0.0465
2025-07-11,42859.28,32246.85,82,37,0.0435
2025-07-12,45825.43,32059.92,93,34,0.045
2025-07-13,47612.16,36161.4,98,45,0.0446
2025-07-14,38737.52,27965.48,87,31,0.0425
2025-07-15,51661.91,39725.59,92,43,0.0435
2025-07-16,43114.84,33606.52,73,34,0.0491
2025-07-17,44495.71,31601.28,87,36,0.046
2025-07-18,47869.27,31332.53,101,40,0.0431
2025-07-19,55466.58,38502.08,98,55,0.0518
2025-07-20,60591.35,42255.92,103,56,0.041
2025-07-21,47272.15,34167.72,79,39,0.0423
2025-07-22,38237.07,27447.85,80,45,0.0481
2025-07-23,35658.08,26393.91,79,35,0.0423
2025-07-24,40801.24,30611.88,90,35,0.0433
2025-07-25,61636.52,41099.55,98,48,0.0458
2025-07-26,66321.17,46822.18,90,66,0.0469
2025-07-27,53817.11,38637.91,103,42,0.04
2025-07-28,56534.65,38704.81,97,50,0.0441
2025-07-29,60288.13,45500.15,75,55,0.0463
2025-07-30,57297.87,40975.21,89,45,0.049
2025-07-31,46645.34,34250.03,90,55,0.0489
2025-08-01,37385.53,26096.11,80,34,0.0435
2025-08-02,51412.83,38621.93,84,40,0.0435
2025-08-03,53906.83,40785.7,81,46,0.0456
2025-08-04,42261.58,29301.06,84,36,0.0401
2025-08-05,32655.14,24021.04,68,29,0.0473
2025-08-06,40388.3,34745.94,67,33,0.0438
2025-08-07,44502.1,31527.82,94,45,0.0456
2025-08-08,38908.51,27823.48,73,35,0.0404
2025-08-09,46447.31,34772.56,96,45,0.0421
2025-08-10,65348.71,50885.39,107,81,0.0431
2025-08-11,35911.71,27388.16,75,37,0.0477
2025-08-12,55703.94,42729.2,86,45,0.0399
2025-08-13,36650.62,27190.39,93,43,0.0358
2025-08-14,48672.87,35476.03,85,45,0.0509
2025-08-15,68039.58,52551.47,91,57,0.0431
2025-08-16,51639.44,38520.17,87,39,0.0455
2025-08-17,56267.53,42706.96,85,50,0.0492
2025-08-18,39156.96,27763.38,92,44,0.0452
2025-08-19,37924.9,27297.56,69,29,0.0443
2025-08-20,42102.81,29915.74,98,28,0.0468
