month,employee_count,wage_bill,pf_contribution_amount,pf_contribution_on_time,employee_churn_rate
2025-07,31,501866.71,120448.01,True,0.098
2025-08,30,493420.77,118420.98,True,0.1007
2025-09,31,501308.56,120314.05,True,0.0768
2025-10,36,573791.97,137710.07,True,0.1051
2025-11,42,652142.37,156514.17,True,0.0939
2025-12,37,588689.11,141285.39,True,0.0866
2026-01,33,543164.0,130359.36,True,0.0969
2026-02,36,599055.35,143773.28,True,0.0905
2026-03,37,622631.99,149431.68,True,0.0937
2026-04,34,571015.42,137043.7,True,0.0981
2026-05,34,572096.82,137303.24,True,0.1017
2026-06,31,505622.09,121349.3,True,0.0985
