tax_period,return_type,due_date,filing_date,filing_delay_days,turnover_reported_gstr1,turnover_reported_gstr3b,itc_claimed,mismatch_flag
2025-07-01,GSTR-1/3B,2025-08-20,2025-09-01,12,1242337.35,1242337.35,154299.33,False
2025-08-01,GSTR-1/3B,2025-09-20,2025-10-04,14,1256768.8,1256768.8,109248.66,False
2025-09-01,GSTR-1/3B,2025-10-20,2025-11-03,14,1321124.15,1458580.74,169688.54,True
2025-10-01,GSTR-1/3B,2025-11-20,2025-12-04,14,1411352.38,1411352.38,168309.74,False
2025-11-01,GSTR-1/3B,2025-12-20,2025-12-31,11,1410067.32,1410067.32,220159.81,False
2025-12-01,GSTR-1/3B,2026-01-20,2026-01-30,10,1279549.74,1400434.45,179459.8,True
2026-01-01,GSTR-1/3B,2026-02-20,2026-03-04,12,1120242.76,1120242.76,110080.07,False
2026-02-01,GSTR-1/3B,2026-03-20,2026-03-25,5,1170639.82,1170639.82,168402.58,False
2026-03-01,GSTR-1/3B,2026-04-20,2026-04-27,7,1062830.57,959446.82,90860.62,True
2026-04-01,GSTR-1/3B,2026-05-20,2026-05-26,6,1042949.82,1042949.82,86152.94,False
2026-05-01,GSTR-1/3B,2026-06-20,2026-07-11,21,1047189.36,1047189.36,144090.34,False
2026-06-01,GSTR-1/3B,2026-07-20,2026-07-31,11,973287.04,973287.04,121636.21,False
