date,inflow_amount,outflow_amount,transaction_count,unique_counterparty_count,refund_rate
2025-07-01,138388.1,73936.18,15,7,0.0047
2025-07-02,149157.08,81927.65,10,11,0.0054
2025-07-03,124870.01,63769.44,21,15,0.0046
2025-07-04,152811.57,84371.06,14,10,0.0
2025-07-05,109443.01,58429.19,13,6,0.0047
2025-07-06,86016.6,50440.79,16,7,0.0
2025-07-07,114732.55,67520.17,18,10,0.0055
2025-07-08,146314.73,77514.04,9,12,0.008
2025-07-09,134844.95,79597.82,7,7,0.0016
2025-07-10,139538.54,68781.9,10,5,0.0009
2025-07-11,165690.91,94516.31,15,13,0.002
2025-07-12,84940.74,45828.47,11,5,0.0022
2025-07-13,100014.27,60111.16,11,8,0.0018
2025-07-14,132173.76,69915.8,12,12,0.0052
2025-07-15,158077.38,99665.01,14,8,0.002
2025-07-16,114023.82,61304.77,14,5,0.0053
2025-07-17,140368.15,91626.15,11,13,0.0041
2025-07-18,157255.99,88882.42,11,18,0.0029
2025-07-19,80056.52,44536.3,9,4,0.0
2025-07-20,72671.4,37750.7,3,4,0.0046
2025-07-21,123852.79,68405.54,14,7,0.0131
2025-07-22,145202.14,75552.21,15,13,0.0013
2025-07-23,128140.17,62991.23,15,9,0.0053
2025-07-24,124035.57,73750.13,11,8,0.0
2025-07-25,128341.47,75352.23,14,10,0.0012
2025-07-26,76652.08,39140.68,11,4,0.0007
2025-07-27,80726.56,45331.61,12,8,0.0
2025-07-28,148861.83,90444.31,15,6,0.0018
2025-07-29,134693.5,72768.32,11,10,0.0065
2025-07-30,148516.89,85627.47,16,6,0.0023
2025-07-31,100930.56,59467.69,6,7,0.0009
2025-08-01,144278.19,82235.72,9,7,0.0035
2025-08-02,87748.64,46248.47,15,3,0.0038
2025-08-03,73841.11,46411.31,10,9,0.0062
2025-08-04,146905.42,81700.49,14,9,0.0031
2025-08-05,121420.88,59617.22,16,9,0.0019
2025-08-06,129567.75,81204.8,10,13,0.0
2025-08-07,166568.25,88313.93,17,13,0.0
2025-08-08,126039.75,77342.48,9,10,0.0021
2025-08-09,102483.54,58820.02,7,10,0.0023
2025-08-10,95509.69,47962.44,12,5,0.0012
2025-08-11,136638.57,76104.21,10,8,0.0
2025-08-12,146151.28,77996.55,10,8,0.0041
2025-08-13,144328.81,69222.03,12,16,0.0022
2025-08-14,140261.62,76938.1,11,11,0.0063
2025-08-15,103142.69,60858.07,15,7,0.0055
2025-08-16,104976.29,64534.22,16,4,0.0075
2025-08-17,102641.08,54151.48,14,8,0.0116
2025-08-18,137572.08,74607.5,8,9,0.0022
2025-08-19,143263.07,76936.96,16,10,0.0
2025-08-20,136097.83,75541.19,14,12,0.0003
2025-08-21,162820.42,109087.47,20,7,0.008
2025-08-22,126861.04,74527.99,17,5,0.0041
2025-08-23,120425.56,72077.0,12,11,0.0
2025-08-24,100828.04,60178.46,12,5,0.0
2025-08-25,143605.52,72632.36,15,13,0.0032
2025-08-26,111625.12,65309.07,13,9,0.0037
2025-08-27,138197.01,70888.27,6,9,0.0064
2025-08-28,118397.28,59895.72,13,8,0.0024
2025-08-29,151570.65,83602.8,17,10,0.0024
2025-08-30,80518.52,45467.41,10,10,0.0058
2025-08-31,73307.76,42691.52,11,6,0.0059
2025-09-01,110309.6,61317.99,15,5,0.0065
2025-09-02,128498.97,77518.25,14,9,0.0056
2025-09-03,141480.95,78789.14,10,13,0.0051
2025-09-04,135982.58,65626.72,14,8,0.0036
2025-09-05,212793.08,121721.91,17,10,0.0042
2025-09-06,80533.57,47500.38,8,3,0.0034
2025-09-07,89132.93,46747.3,12,6,0.0038
2025-09-08,148188.35,96767.55,12,7,0.0029
2025-09-09,143088.26,79646.58,13,5,0.0077
2025-09-10,129435.26,79998.95,10,6,0.0053
2025-09-11,131612.86,74578.71,9,11,0.0003
2025-09-12,135920.61,81875.09,9,9,0.0064
2025-09-13,92327.41,59275.66,15,7,0.0065
2025-09-14,80156.1,48891.83,8,6,0.0038
2025-09-15,133545.24,66786.9,10,8,0.0
2025-09-16,133042.86,70960.34,10,12,0.0
2025-09-17,106096.7,61879.6,8,5,0.0037
2025-09-18,132203.44,71615.02,16,9,0.009
2025-09-19,148912.65,85967.24,19,9,0.0
2025-09-20,86750.38,46855.66,14,2,0.0027
2025-09-21,85021.05,47193.86,9,5,0.0014
2025-09-22,146117.79,75408.86,15,16,0.002
2025-09-23,120442.47,62126.89,7,10,0.0059
2025-09-24,146279.73,84711.71,11,10,0.0052
2025-09-25,143370.74,73303.07,11,6,0.0078
2025-09-26,121224.74,63343.18,12,7,0.0061
2025-09-27,98969.41,51306.75,11,2,0.0026
2025-09-28,94785.34,52580.72,14,14,0.0029
2025-09-29,128069.78,79141.35,12,8,0.0039
2025-09-30,114093.54,67903.84,10,7,0.0073
2025-10-01,152785.91,80613.03,16,20,0.0017
2025-10-02,163097.78,89764.82,19,16,0.0039
2025-10-03,178386.36,110178.9,17,10,0.0048
2025-10-04,74131.21,46319.71,7,2,0.0022
2025-10-05,96454.27,50990.79,6,10,0.0
2025-10-06,162700.74,83683.31,17,12,0.0
2025-10-07,176872.06,91367.83,20,9,0.0007
2025-10-08,0.0,0.0,0,0,0.0
2025-10-09,167479.56,85732.46,11,11,0.0069
2025-10-10,197079.23,97578.82,13,15,0.0013
2025-10-11,105289.73,58587.48,17,6,0.0
2025-10-12,99942.72,56740.79,14,11,0.0035
2025-10-13,131145.58,73597.2,20,6,0.0065
2025-10-14,168616.47,93497.17,16,10,0.008
2025-10-15,137524.7,65104.11,13,9,0.0
2025-10-16,146291.95,88254.55,14,9,0.004
2025-10-17,143708.98,78345.28,14,6,0.0025
2025-10-18,93194.15,54289.47,14,2,0.0019
2025-10-19,94385.93,50269.94,9,12,0.0104
2025-10-20,154428.02,79328.58,10,12,0.0019
2025-10-21,169910.45,93673.2,18,12,0.0031
2025-10-22,156919.46,78946.35,17,7,0.0036
2025-10-23,154041.95,76796.67,9,8,0.0048
2025-10-24,160422.59,92663.18,16,12,0.0075
2025-10-25,91438.61,47206.68,11,11,0.0101
2025-10-26,100121.25,49469.36,8,5,0.0076
2025-10-27,121135.93,76498.33,11,9,0.0019
2025-10-28,167683.11,107734.04,21,9,0.0047
2025-10-29,149950.17,77435.65,18,12,0.0076
2025-10-30,132779.38,76819.63,8,12,0.0062
2025-10-31,163781.8,93115.21,13,13,0.0018
2025-11-01,118063.17,61459.7,13,9,0.004
2025-11-02,97852.71,43276.32,9,8,0.0023
2025-11-03,167153.78,88336.34,18,11,0.0032
2025-11-04,151258.39,77831.25,16,13,0.001
2025-11-05,181442.16,94997.35,17,11,0.0026
2025-11-06,164438.01,79096.21,21,10,0.0063
2025-11-07,169176.27,95204.29,18,10,0.0037
2025-11-08,100473.94,48571.43,10,7,0.0055
2025-11-09,89251.88,51136.46,11,6,0.0026
2025-11-10,184509.38,91741.98,16,13,0.0022
2025-11-11,209566.76,115031.18,12,17,0.0013
2025-11-12,141779.05,90676.44,13,11,0.0055
2025-11-13,183890.93,104987.3,13,17,0.0045
2025-11-14,139651.59,74286.28,15,7,0.0019
2025-11-15,120550.96,74527.26,14,9,0.0032
2025-11-16,111994.34,52336.64,12,8,0.006
2025-11-17,192486.55,97228.65,15,12,0.0079
2025-11-18,179342.98,108504.89,7,15,0.0036
2025-11-19,145776.38,74318.93,17,9,0.0006
2025-11-20,174444.37,92511.47,12,12,0.0053
2025-11-21,141840.77,80979.61,3,6,0.0013
2025-11-22,108172.28,59117.2,6,8,0.0005
2025-11-23,130681.14,80402.54,17,4,0.0016
2025-11-24,228023.94,103637.18,20,14,0.0051
2025-11-25,168342.47,91388.13,16,11,0.0021
2025-11-26,178615.26,116383.16,20,13,0.0035
2025-11-27,139388.28,76892.54,11,2,0.0
2025-11-28,165459.96,88470.25,15,13,0.0078
2025-11-29,107933.66,60169.43,12,13,0.0058
2025-11-30,123102.31,71592.2,20,12,0.0045
2025-12-01,130999.61,70747.3,11,8,0.0061
2025-12-02,162212.47,87687.73,8,7,0.0019
2025-12-03,162212.61,85993.73,17,12,0.0053
2025-12-04,144643.59,77991.58,12,11,0.0024
2025-12-05,133045.54,71740.42,11,6,0.0058
2025-12-06,80725.61,47118.18,10,3,0.0051
2025-12-07,115235.92,64708.11,16,9,0.0098
2025-12-08,141194.54,65998.03,15,14,0.0
2025-12-09,144917.15,69780.73,10,13,0.0037
2025-12-10,154503.77,93375.32,14,19,0.0039
2025-12-11,136637.88,79209.14,11,11,0.0062
2025-12-12,133234.58,71435.03,18,11,0.0048
2025-12-13,96789.38,53635.35,5,5,0.0075
2025-12-14,96887.18,58836.46,9,5,0.0068
2025-12-15,126524.92,60382.0,10,8,0.0124
2025-12-16,128278.98,74973.6,11,13,0.0049
2025-12-17,167674.69,96336.24,18,15,0.0045
2025-12-18,135842.65,71526.77,9,8,0.006
2025-12-19,168939.07,102771.78,11,5,0.0022
2025-12-20,78711.1,42052.85,7,6,0.0068
2025-12-21,80530.81,46332.39,13,5,0.001
2025-12-22,147403.32,85938.03,19,9,0.0051
2025-12-23,183464.82,106022.96,13,11,0.0026
2025-12-24,130928.57,65137.51,18,5,0.0041
2025-12-25,146112.69,79991.95,8,6,0.0064
2025-12-26,196685.9,121647.11,21,19,0.0034
2025-12-27,95195.86,45677.04,10,7,0.0073
2025-12-28,81744.42,47946.68,10,7,0.0042
2025-12-29,168363.55,110129.2,14,17,0.0031
2025-12-30,141605.68,64736.12,10,7,0.0054
2025-12-31,153039.09,81395.74,18,7,0.0066
2026-01-01,140314.49,78532.07,9,7,0.0026
2026-01-02,146964.61,78656.61,14,7,0.0042
2026-01-03,98145.58,55132.11,11,11,0.0015
2026-01-04,100171.6,57352.62,15,7,0.0022
2026-01-05,155533.83,92904.43,9,14,0.0019
2026-01-06,158323.13,82796.82,9,13,0.0062
2026-01-07,133146.76,72964.4,14,9,0.0077
2026-01-08,123882.08,75500.81,6,12,0.0027
2026-01-09,159957.47,90470.14,13,13,0.0031
2026-01-10,96666.19,50306.34,8,3,0.0062
2026-01-11,114056.8,59811.71,13,4,0.0083
2026-01-12,177881.29,101179.76,18,13,0.0026
2026-01-13,144248.26,77448.82,14,9,0.0025
2026-01-14,114349.76,63248.35,18,12,0.0032
2026-01-15,119424.52,66237.36,8,9,0.0025
2026-01-16,145675.86,78409.53,18,12,0.0
2026-01-17,94359.6,54389.24,10,5,0.0044
2026-01-18,82977.65,45293.65,4,2,0.004
2026-01-19,132544.82,78429.97,6,10,0.0054
2026-01-20,151556.96,75902.44,9,16,0.0031
2026-01-21,154535.32,87539.25,11,5,0.0016
2026-01-22,111727.33,65481.67,7,9,0.0013
2026-01-23,164962.74,87843.84,16,15,0.0061
2026-01-24,104907.57,53921.6,11,2,0.0
2026-01-25,103280.53,53395.0,9,9,0.0085
2026-01-26,130531.96,78591.71,9,14,0.0026
2026-01-27,155531.51,83811.41,7,7,0.0079
2026-01-28,153002.31,84887.78,11,8,0.0083
2026-01-29,145158.31,75186.63,15,9,0.0001
2026-01-30,136084.89,81860.11,14,11,0.0003
2026-01-31,102605.24,53391.33,7,5,0.0017
2026-02-01,118403.29,66031.62,12,1,0.0055
2026-02-02,155661.77,91335.96,19,6,0.0016
2026-02-03,143125.75,83188.09,16,5,0.0024
2026-02-04,140978.69,70809.02,11,13,0.0004
2026-02-05,137686.36,79642.96,13,10,0.0006
2026-02-06,143335.29,73809.86,13,9,0.0016
2026-02-07,116263.58,70300.18,9,7,0.0034
2026-02-08,80365.04,46338.99,13,6,0.0011
2026-02-09,0.0,0.0,0,0,0.0
2026-02-10,116885.66,64596.29,17,7,0.0028
2026-02-11,141048.29,66241.97,11,3,0.0065
2026-02-12,180388.94,89329.01,13,12,0.0022
2026-02-13,0.0,0.0,0,0,0.0
2026-02-14,95626.24,47992.95,10,8,0.0017
2026-02-15,94078.64,52105.0,11,6,0.0
2026-02-16,140982.75,69508.21,14,5,0.004
2026-02-17,128789.72,68881.79,8,8,0.0015
2026-02-18,140052.94,78577.79,16,9,0.0052
2026-02-19,123800.13,70468.23,8,8,0.0024
2026-02-20,160572.36,85415.3,12,11,0.0
2026-02-21,97764.78,54366.07,10,4,0.0027
2026-02-22,87353.23,49394.3,16,6,0.0
2026-02-23,159360.76,90139.88,11,10,0.0018
2026-02-24,142385.5,76084.42,10,6,0.0031
2026-02-25,129023.6,71772.0,11,7,0.0065
2026-02-26,141922.4,82899.23,16,7,0.0029
2026-02-27,129911.89,70658.22,11,7,0.0038
2026-02-28,87100.8,48925.06,11,8,0.0032
2026-03-01,73365.7,36788.04,6,3,0.0017
2026-03-02,193634.8,108111.04,16,9,0.0
2026-03-03,142315.57,78964.96,16,11,0.0068
2026-03-04,158870.61,100940.47,18,6,0.0034
2026-03-05,186921.81,109336.39,16,12,0.001
2026-03-06,158851.42,90418.23,16,11,0.0011
2026-03-07,96358.47,49874.68,9,11,0.0035
2026-03-08,83529.16,45232.99,16,0,0.0028
