tax_period,return_type,due_date,filing_date,filing_delay_days,turnover_reported_gstr1,turnover_reported_gstr3b,itc_claimed,mismatch_flag
2025-07-01,GSTR-1/3B,2025-08-20,2025-08-20,0,996535.0,996535.0,85748.28,False
2025-08-01,GSTR-1/3B,2025-09-20,2025-09-20,0,1053184.97,1053184.97,125023.95,False
2025-09-01,GSTR-1/3B,2025-10-20,2025-10-20,0,970318.53,970318.53,121287.05,False
2025-10-01,GSTR-1/3B,2025-11-20,2025-11-21,1,1104309.17,1104309.17,150137.22,False
2025-11-01,GSTR-1/3B,2025-12-20,2025-12-21,1,1142256.77,1142256.77,176269.79,False
2025-12-01,GSTR-1/3B,2026-01-20,2026-01-20,0,1081355.81,1081355.81,114376.28,False
2026-01-01,GSTR-1/3B,2026-02-20,2026-02-20,0,1044156.47,1044156.47,110639.15,False
2026-02-01,GSTR-1/3B,2026-03-20,2026-03-20,0,1103340.69,1103340.69,118953.63,False
2026-03-01,GSTR-1/3B,2026-04-20,2026-04-21,1,961501.1,961501.1,149104.07,False
2026-04-01,GSTR-1/3B,2026-05-20,2026-05-21,1,1135104.83,1135104.83,101198.82,False
2026-05-01,GSTR-1/3B,2026-06-20,2026-06-20,0,1040216.54,1040216.54,108471.07,False
2026-06-01,GSTR-1/3B,2026-07-20,2026-07-21,1,1133729.77,1133729.77,129414.88,False
