tax_period,return_type,due_date,filing_date,filing_delay_days,turnover_reported_gstr1,turnover_reported_gstr3b,itc_claimed,mismatch_flag
2025-07-01,GSTR-1/3B,2025-08-20,2025-08-21,1,827099.66,827099.66,104604.83,False
2025-08-01,GSTR-1/3B,2025-09-20,2025-09-23,3,909024.72,909024.72,96552.96,False
2025-09-01,GSTR-1/3B,2025-10-20,2025-10-20,0,938304.85,938304.85,106074.09,False
2025-10-01,GSTR-1/3B,2025-11-20,2025-11-23,3,1201439.1,1201439.1,157795.97,False
2025-11-01,GSTR-1/3B,2025-12-20,2025-12-20,0,1345567.72,1345567.72,138870.18,False
2025-12-01,GSTR-1/3B,2026-01-20,2026-01-20,0,1136380.21,1136380.21,113776.67,False
2026-01-01,GSTR-1/3B,2026-02-20,2026-02-21,1,1011126.87,1011126.87,127539.91,False
2026-02-01,GSTR-1/3B,2026-03-20,2026-03-22,2,1131953.78,1131953.78,130512.19,False
2026-03-01,GSTR-1/3B,2026-04-20,2026-04-20,0,1076257.06,1076257.06,124964.6,False
2026-04-01,GSTR-1/3B,2026-05-20,2026-05-20,0,948808.14,948808.14,102601.47,False
2026-05-01,GSTR-1/3B,2026-06-20,2026-06-22,2,915090.03,915090.03,100666.84,False
2026-06-01,GSTR-1/3B,2026-07-20,2026-07-20,0,971215.95,971215.95,88666.53,False
