tax_period,return_type,due_date,filing_date,filing_delay_days,turnover_reported_gstr1,turnover_reported_gstr3b,itc_claimed,mismatch_flag
2025-07-01,GSTR-1/3B,2025-08-20,2025-08-21,1,980203.15,980203.15,113756.68,False
2025-08-01,GSTR-1/3B,2025-09-20,2025-09-20,0,1122180.67,1122180.67,115686.54,False
2025-09-01,GSTR-1/3B,2025-10-20,2025-10-21,1,1125491.5,1125491.5,111621.6,False
2025-10-01,GSTR-1/3B,2025-11-20,2025-11-20,0,1537947.25,1537947.25,179799.33,False
2025-11-01,GSTR-1/3B,2025-12-20,2025-12-27,7,1474517.14,1474517.14,144899.72,False
2025-12-01,GSTR-1/3B,2026-01-20,2026-01-20,0,1343560.65,1343560.65,115659.15,False
2026-01-01,GSTR-1/3B,2026-02-20,2026-02-20,0,1239831.6,1239831.6,131866.66,False
2026-02-01,GSTR-1/3B,2026-03-20,2026-03-20,0,1244604.44,1244604.44,127076.45,False
2026-03-01,GSTR-1/3B,2026-04-20,2026-04-22,2,1311836.54,1311836.54,128717.08,False
2026-04-01,GSTR-1/3B,2026-05-20,2026-05-20,0,1210910.29,1210910.29,122300.9,False
2026-05-01,GSTR-1/3B,2026-06-20,2026-06-22,2,1206776.63,1206776.63,129309.6,False
2026-06-01,GSTR-1/3B,2026-07-20,2026-07-21,1,1123194.46,1213374.1,91352.04,True
