date,closing_balance,bounce_count,emi_debit,overdraft_used
2025-07-01,337815.63,0,0.0,False
2025-07-02,340968.08,0,0.0,False
2025-07-03,369450.27,0,0.0,False
2025-07-04,413641.85,0,0.0,False
2025-07-05,408570.06,0,35000.0,False
2025-07-06,416167.77,0,0.0,False
2025-07-07,439325.47,0,0.0,False
2025-07-08,443896.28,0,0.0,False
2025-07-09,451692.89,0,0.0,False
2025-07-10,467736.12,0,0.0,False
2025-07-11,479922.2,0,0.0,False
2025-07-12,475117.53,0,0.0,False
2025-07-13,462677.76,0,0.0,False
2025-07-14,477973.33,0,0.0,False
2025-07-15,512758.4,0,0.0,False
2025-07-16,518524.93,0,0.0,False
2025-07-17,535270.8,0,0.0,False
2025-07-18,568208.33,0,0.0,False
2025-07-19,580995.98,0,0.0,False
2025-07-20,584421.86,0,0.0,False
2025-07-21,575655.83,0,0.0,False
2025-07-22,593649.58,0,0.0,False
2025-07-23,615729.06,0,0.0,False
2025-07-24,625167.68,0,0.0,False
2025-07-25,632925.26,0,0.0,False
2025-07-26,655823.31,0,0.0,False
2025-07-27,639346.35,0,0.0,False
2025-07-28,640077.69,0,0.0,False
2025-07-29,672718.74,0,0.0,False
2025-07-30,703476.85,0,0.0,False
2025-07-31,693871.45,0,0.0,False
2025-08-01,694147.1,0,0.0,False
2025-08-02,716823.14,0,0.0,False
2025-08-03,724684.92,0,0.0,False
2025-08-04,734052.94,0,0.0,False
2025-08-05,703375.77,0,35000.0,False
2025-08-06,738861.71,0,0.0,False
2025-08-07,757635.74,0,0.0,False
2025-08-08,778835.06,0,0.0,False
2025-08-09,784790.05,0,0.0,False
2025-08-10,824393.32,0,0.0,False
2025-08-11,874962.82,0,0.0,False
2025-08-12,867429.74,0,0.0,False
2025-08-13,865319.07,0,0.0,False
2025-08-14,878903.35,0,0.0,False
2025-08-15,888574.04,0,0.0,False
2025-08-16,887933.2,0,0.0,False
2025-08-17,897654.06,0,0.0,False
2025-08-18,877209.96,0,0.0,False
2025-08-19,909908.09,0,0.0,False
2025-08-20,885170.51,0,0.0,False
2025-08-21,888834.62,0,0.0,False
2025-08-22,914233.66,0,0.0,False
2025-08-23,885241.38,0,0.0,False
2025-08-24,890050.29,0,0.0,False
2025-08-25,890249.87,0,0.0,False
2025-08-26,888887.99,0,0.0,False
2025-08-27,909380.1,0,0.0,False
2025-08-28,908071.15,0,0.0,False
2025-08-29,928861.68,0,0.0,False
2025-08-30,929483.37,0,0.0,False
2025-08-31,938715.8,0,0.0,False
2025-09-01,947207.03,0,0.0,False
2025-09-02,963244.25,0,0.0,False
2025-09-03,971982.0,0,0.0,False
2025-09-04,986245.14,0,0.0,False
2025-09-05,968497.96,0,35000.0,False
2025-09-06,990899.56,0,0.0,False
2025-09-07,1012124.09,0,0.0,False
2025-09-08,1006048.36,0,0.0,False
2025-09-09,1029508.98,0,0.0,False
2025-09-10,1037804.93,0,0.0,False
2025-09-11,1054447.17,0,0.0,False
2025-09-12,1061342.62,0,0.0,False
2025-09-13,1084318.1,0,0.0,False
2025-09-14,1101579.21,0,0.0,False
2025-09-15,1106419.42,0,0.0,False
2025-09-16,1127232.56,0,0.0,False
2025-09-17,1150835.31,0,0.0,False
2025-09-18,1172327.84,0,0.0,False
2025-09-19,1184104.41,0,0.0,False
2025-09-20,1188831.86,0,0.0,False
2025-09-21,1201742.88,0,0.0,False
2025-09-22,1191305.15,0,0.0,False
2025-09-23,1203066.04,0,0.0,False
2025-09-24,1208178.12,0,0.0,False
2025-09-25,1212703.25,0,0.0,False
2025-09-26,1194536.44,0,0.0,False
2025-09-27,1234015.19,0,0.0,False
2025-09-28,1252616.76,0,0.0,False
2025-09-29,1241935.97,0,0.0,False
2025-09-30,1235497.22,0,0.0,False
2025-10-01,1237328.5,0,0.0,False
2025-10-02,1261930.29,0,0.0,False
2025-10-03,1290644.38,0,0.0,False
2025-10-04,1311415.64,0,0.0,False
2025-10-05,1292406.4,0,35000.0,False
2025-10-06,1309543.39,0,0.0,False
2025-10-07,1333527.1,0,0.0,False
2025-10-08,1352803.9,0,0.0,False
2025-10-09,1355910.6,0,0.0,False
2025-10-10,1354052.49,0,0.0,False
2025-10-11,1384663.68,0,0.0,False
2025-10-12,1413923.24,0,0.0,False
2025-10-13,1416862.26,0,0.0,False
2025-10-14,1430597.72,0,0.0,False
2025-10-15,1447368.48,0,0.0,False
2025-10-16,1439101.67,0,0.0,False
2025-10-17,1464481.06,0,0.0,False
2025-10-18,1475280.13,0,0.0,False
2025-10-19,1473487.12,1,0.0,False
2025-10-20,1480934.5,0,0.0,False
2025-10-21,1493657.44,0,0.0,False
2025-10-22,1510856.06,0,0.0,False
2025-10-23,1544785.37,0,0.0,False
2025-10-24,1541436.72,0,0.0,False
2025-10-25,1577028.68,0,0.0,False
2025-10-26,1572106.44,0,0.0,False
2025-10-27,1564772.5,0,0.0,False
2025-10-28,1610672.48,0,0.0,False
2025-10-29,1639902.92,0,0.0,False
2025-10-30,1682229.05,0,0.0,False
2025-10-31,1689949.15,0,0.0,False
2025-11-01,1694410.05,0,0.0,False
2025-11-02,1687547.4,0,0.0,False
2025-11-03,1716372.65,0,0.0,False
2025-11-04,1714708.29,0,0.0,False
2025-11-05,1721412.74,0,35000.0,False
2025-11-06,1709901.07,0,0.0,False
2025-11-07,1719500.31,0,0.0,False
2025-11-08,1729662.98,0,0.0,False
2025-11-09,1759441.25,0,0.0,False
2025-11-10,1813406.96,0,0.0,False
2025-11-11,1820785.17,0,0.0,False
2025-11-12,1817414.86,0,0.0,False
2025-11-13,1813652.82,0,0.0,False
2025-11-14,1835707.67,0,0.0,False
2025-11-15,1846181.94,0,0.0,False
2025-11-16,1896805.21,0,0.0,False
2025-11-17,1901123.67,0,0.0,False
2025-11-18,1898651.58,0,0.0,False
2025-11-19,1922774.82,0,0.0,False
2025-11-20,1949578.08,0,0.0,False
2025-11-21,1953045.64,0,0.0,False
2025-11-22,1950622.55,0,0.0,False
2025-11-23,1955328.73,0,0.0,False
2025-11-24,1968037.04,0,0.0,False
2025-11-25,2002193.26,0,0.0,False
2025-11-26,2035104.17,0,0.0,False
2025-11-27,2037336.49,0,0.0,False
2025-11-28,2041926.94,0,0.0,False
2025-11-29,2061629.05,0,0.0,False
2025-11-30,2070944.74,0,0.0,False
2025-12-01,2070229.31,0,0.0,False
2025-12-02,2071659.65,0,0.0,False
2025-12-03,2068714.26,0,0.0,False
2025-12-04,2079069.15,0,0.0,False
2025-12-05,2057476.36,0,35000.0,False
2025-12-06,2080455.5,0,0.0,False
2025-12-07,2075370.37,0,0.0,False
2025-12-08,2087620.88,0,0.0,False
2025-12-09,2096547.74,0,0.0,False
2025-12-10,2097280.2,0,0.0,False
2025-12-11,2106225.77,0,0.0,False
2025-12-12,2097965.33,0,0.0,False
2025-12-13,2095619.57,0,0.0,False
2025-12-14,2102640.4,0,0.0,False
2025-12-15,2105661.87,0,0.0,False
2025-12-16,2135372.9,0,0.0,False
2025-12-17,2147689.99,0,0.0,False
2025-12-18,2153410.81,0,0.0,False
2025-12-19,2178535.92,0,0.0,False
2025-12-20,2198763.17,0,0.0,False
2025-12-21,2215434.25,0,0.0,False
2025-12-22,2226815.01,0,0.0,False
2025-12-23,2240512.72,0,0.0,False
2025-12-24,2243841.32,0,0.0,False
2025-12-25,2232555.29,0,0.0,False
2025-12-26,2258099.84,0,0.0,False
2025-12-27,2233809.4,0,0.0,False
2025-12-28,2242821.74,0,0.0,False
2025-12-29,2277393.54,0,0.0,False
2025-12-30,2304450.64,0,0.0,False
2025-12-31,2322171.34,0,0.0,False
2026-01-01,2315562.07,0,0.0,False
2026-01-02,2333229.73,0,0.0,False
2026-01-03,2318749.34,0,0.0,False
2026-01-04,2302163.4,0,0.0,False
2026-01-05,2269529.6,0,35000.0,False
2026-01-06,2250624.32,0,0.0,False
2026-01-07,2287234.39,0,0.0,False
2026-01-08,2304060.06,0,0.0,False
2026-01-09,2294212.51,0,0.0,False
2026-01-10,2310242.25,0,0.0,False
2026-01-11,2319353.52,0,0.0,False
2026-01-12,2320692.06,0,0.0,False
2026-01-13,2316484.82,0,0.0,False
2026-01-14,2331193.37,0,0.0,False
2026-01-15,2319245.86,0,0.0,False
2026-01-16,2354655.66,0,0.0,False
2026-01-17,2358481.13,0,0.0,False
2026-01-18,2363933.05,0,0.0,False
2026-01-19,2401976.52,0,0.0,False
2026-01-20,2411767.01,0,0.0,False
2026-01-21,2400189.27,0,0.0,False
2026-01-22,2412563.15,0,0.0,False
2026-01-23,2392584.54,0,0.0,False
2026-01-24,2418684.12,0,0.0,False
2026-01-25,2419217.26,0,0.0,False
2026-01-26,2411517.8,0,0.0,False
2026-01-27,2422037.69,0,0.0,False
2026-01-28,2460571.74,0,0.0,False
2026-01-29,2477251.13,0,0.0,False
2026-01-30,2487459.84,0,0.0,False
2026-01-31,2503984.25,0,0.0,False
2026-02-01,2515376.49,0,0.0,False
2026-02-02,2528285.67,0,0.0,False
2026-02-03,2545123.11,0,0.0,False
2026-02-04,2564755.94,0,0.0,False
2026-02-05,2557735.79,0,35000.0,False
2026-02-06,2574817.07,0,0.0,False
2026-02-07,2573951.67,0,0.0,False
2026-02-08,2559513.44,0,0.0,False
2026-02-09,2588290.8,0,0.0,False
2026-02-10,2628804.44,0,0.0,False
2026-02-11,2638233.2,0,0.0,False
2026-02-12,2643766.36,0,0.0,False
2026-02-13,2674179.52,0,0.0,False
2026-02-14,2675878.68,0,0.0,False
2026-02-15,2678060.39,0,0.0,False
2026-02-16,2693227.74,0,0.0,False
2026-02-17,2699792.19,0,0.0,False
2026-02-18,2709012.54,0,0.0,False
2026-02-19,2719294.28,0,0.0,False
2026-02-20,2717026.65,0,0.0,False
2026-02-21,2720107.12,0,0.0,False
2026-02-22,2729645.62,0,0.0,False
2026-02-23,2714644.38,0,0.0,False
2026-02-24,2742898.81,0,0.0,False
2026-02-25,2757141.11,0,0.0,False
2026-02-26,2732926.07,0,0.0,False
