tax_period,return_type,due_date,filing_date,filing_delay_days,turnover_reported_gstr1,turnover_reported_gstr3b,itc_claimed,mismatch_flag
2025-07-01,GSTR-1/3B,2025-08-20,2025-08-22,2,1468201.35,1548735.45,173049.82,True
2025-08-01,GSTR-1/3B,2025-09-20,2025-10-01,11,1579023.17,1579023.17,206734.29,False
2025-09-01,GSTR-1/3B,2025-10-20,2025-10-27,7,1658546.59,1658546.59,158235.74,False
2025-10-01,GSTR-1/3B,2025-11-20,2025-11-30,10,1340647.64,1400802.29,167213.09,True
2025-11-01,GSTR-1/3B,2025-12-20,2025-12-22,2,1427980.26,1427980.26,139973.21,False
2025-12-01,GSTR-1/3B,2026-01-20,2026-02-04,15,1444050.61,1444050.61,160438.64,False
2026-01-01,GSTR-1/3B,2026-02-20,2026-02-21,1,1486245.8,1486245.8,122943.18,False
2026-02-01,GSTR-1/3B,2026-03-20,2026-03-27,7,1409517.91,1556389.67,201103.62,True
2026-03-01,GSTR-1/3B,2026-04-20,2026-04-28,8,1478113.38,1478113.38,238061.54,False
2026-04-01,GSTR-1/3B,2026-05-20,2026-05-23,3,1458692.13,1458692.13,196589.61,False
2026-05-01,GSTR-1/3B,2026-06-20,2026-06-26,6,1269526.91,1269526.91,179638.26,False
2026-06-01,GSTR-1/3B,2026-07-20,2026-07-24,4,1357648.36,1357648.36,151942.9,False
