date,closing_balance,bounce_count,emi_debit,overdraft_used
2025-07-01,386806.2,0,0.0,False
2025-07-02,405377.4,0,0.0,False
2025-07-03,403734.28,0,0.0,False
2025-07-04,385950.81,0,0.0,False
2025-07-05,367994.04,0,35000.0,False
2025-07-06,390851.78,0,0.0,False
2025-07-07,386466.89,0,0.0,False
2025-07-08,398199.64,0,0.0,False
2025-07-09,382282.37,1,0.0,False
2025-07-10,401427.73,0,0.0,False
2025-07-11,397135.71,0,0.0,False
2025-07-12,422035.67,0,0.0,False
2025-07-13,420026.93,1,0.0,False
2025-07-14,400569.11,0,0.0,False
2025-07-15,433377.74,0,0.0,False
2025-07-16,449308.97,0,0.0,False
2025-07-17,463204.56,0,0.0,False
2025-07-18,457135.76,1,0.0,False
2025-07-19,456026.73,1,0.0,False
2025-07-20,466479.74,0,0.0,False
2025-07-21,466836.09,0,0.0,False
2025-07-22,474315.73,0,0.0,False
2025-07-23,486350.03,0,0.0,False
2025-07-24,500099.21,0,0.0,False
2025-07-25,521313.03,0,0.0,False
2025-07-26,506054.7,0,0.0,False
2025-07-27,504190.3,0,0.0,False
2025-07-28,509641.95,0,0.0,False
2025-07-29,519137.67,0,0.0,False
2025-07-30,519788.84,1,0.0,False
2025-07-31,547430.93,0,0.0,False
2025-08-01,539769.26,0,0.0,False
2025-08-02,537589.59,0,0.0,False
2025-08-03,568005.71,0,0.0,False
2025-08-04,550922.02,0,0.0,False
2025-08-05,486607.29,0,35000.0,False
2025-08-06,491791.1,0,0.0,False
2025-08-07,496447.79,0,0.0,False
2025-08-08,516076.67,0,0.0,False
2025-08-09,523715.07,0,0.0,False
2025-08-10,518525.45,0,0.0,False
2025-08-11,519914.55,0,0.0,False
2025-08-12,515612.58,0,0.0,False
2025-08-13,523912.56,1,0.0,False
2025-08-14,543991.92,0,0.0,False
2025-08-15,531907.33,0,0.0,False
2025-08-16,531187.67,0,0.0,False
2025-08-17,539572.69,0,0.0,False
2025-08-18,561636.61,0,0.0,False
2025-08-19,569336.49,0,0.0,False
2025-08-20,570036.59,0,0.0,False
2025-08-21,572686.86,0,0.0,False
2025-08-22,593933.0,0,0.0,False
2025-08-23,597708.9,1,0.0,False
2025-08-24,601950.38,0,0.0,False
2025-08-25,593140.06,0,0.0,False
2025-08-26,598410.58,0,0.0,False
2025-08-27,608783.49,0,0.0,False
2025-08-28,626222.81,0,0.0,False
2025-08-29,632859.63,0,0.0,False
2025-08-30,642851.23,1,0.0,False
2025-08-31,638716.86,0,0.0,False
2025-09-01,634465.75,0,0.0,False
2025-09-02,646246.82,0,0.0,False
2025-09-03,637895.31,0,0.0,False
2025-09-04,633747.2,0,0.0,False
2025-09-05,609423.3,0,35000.0,False
2025-09-06,572745.71,0,0.0,False
2025-09-07,567511.79,0,0.0,False
2025-09-08,567127.84,0,0.0,False
2025-09-09,550773.07,0,0.0,False
2025-09-10,553371.15,0,0.0,False
2025-09-11,547961.23,1,0.0,False
2025-09-12,564289.31,0,0.0,False
2025-09-13,589958.33,0,0.0,False
2025-09-14,583476.92,0,0.0,False
2025-09-15,576255.76,0,0.0,False
2025-09-16,541600.06,0,0.0,False
2025-09-17,567957.62,0,0.0,False
2025-09-18,545180.3,0,0.0,False
2025-09-19,561571.39,0,0.0,False
2025-09-20,553219.23,0,0.0,False
2025-09-21,547325.12,0,0.0,False
2025-09-22,562996.36,0,0.0,False
2025-09-23,568094.45,0,0.0,False
2025-09-24,576419.61,0,0.0,False
2025-09-25,609510.39,0,0.0,False
2025-09-26,565157.59,0,0.0,False
2025-09-27,556296.56,0,0.0,False
2025-09-28,568084.88,0,0.0,False
2025-09-29,566714.39,1,0.0,False
2025-09-30,576247.79,0,0.0,False
2025-10-01,619177.28,0,0.0,False
2025-10-02,604945.63,0,0.0,False
2025-10-03,625108.86,0,0.0,False
2025-10-04,643236.87,1,0.0,False
2025-10-05,635144.3,0,35000.0,False
2025-10-06,639447.28,0,0.0,False
2025-10-07,646858.33,0,0.0,False
2025-10-08,655986.75,0,0.0,False
2025-10-09,652277.38,0,0.0,False
2025-10-10,649461.62,1,0.0,False
2025-10-11,645518.32,0,0.0,False
2025-10-12,639710.94,0,0.0,False
2025-10-13,658694.5,0,0.0,False
2025-10-14,662057.75,1,0.0,False
2025-10-15,674410.53,0,0.0,False
2025-10-16,668816.67,1,0.0,False
2025-10-17,672658.63,0,0.0,False
2025-10-18,673786.45,1,0.0,False
2025-10-19,675384.95,0,0.0,False
