month,employee_count,wage_bill,pf_contribution_amount,pf_contribution_on_time,employee_churn_rate
2025-07,13,207132.41,24855.89,False,0.164
2025-08,13,215021.3,51605.11,True,0.1787
2025-09,13,211686.1,50804.66,True,0.189
2025-10,14,222108.11,26652.97,False,0.1906
2025-11,14,228099.74,27371.97,False,0.1949
2025-12,12,200130.84,24015.7,False,0.2062
2026-01,13,213162.18,51158.92,True,0.203
2026-02,12,197443.55,23693.23,False,0.2134
2026-03,13,217507.63,26100.92,False,0.2219
2026-04,12,196226.97,47094.47,True,0.2325
2026-05,12,199692.15,23963.06,False,0.2476
2026-06,12,196057.41,47053.78,True,0.2553
