date,inflow_amount,outflow_amount,transaction_count,unique_counterparty_count,refund_rate
2025-07-01,113580.93,60302.29,8,4,0.0263
2025-07-02,114388.55,60121.38,9,5,0.0287
2025-07-03,109215.73,66415.1,16,8,0.0232
2025-07-04,96202.18,49727.53,14,7,0.0229
2025-07-05,59728.09,38049.87,6,6,0.0254
2025-07-06,70128.27,40727.4,11,4,0.0241
2025-07-07,100385.64,54588.54,13,8,0.0237
2025-07-08,83665.9,45622.16,12,3,0.025
2025-07-09,123286.45,68212.65,20,1,0.0195
2025-07-10,110718.29,67150.89,11,9,0.0232
2025-07-11,117485.0,63310.54,13,6,0.0185
2025-07-12,69238.41,41638.91,9,2,0.0216
2025-07-13,71870.04,40509.44,5,2,0.0266
2025-07-14,94689.48,51554.71,13,8,0.0229
2025-07-15,103359.0,56044.01,8,8,0.0255
2025-07-16,118638.07,68952.96,10,14,0.0256
2025-07-17,81917.62,45191.91,7,8,0.0247
2025-07-18,0.0,0.0,0,0,0.0
2025-07-19,56645.49,29309.4,6,6,0.0202
2025-07-20,66642.69,36414.79,6,6,0.0254
2025-07-21,109544.26,55268.65,9,6,0.0257
2025-07-22,86888.51,44912.04,7,2,0.0239
2025-07-23,105371.69,54491.37,7,7,0.0156
2025-07-24,99184.43,49635.11,12,7,0.0278
2025-07-25,99368.22,59052.15,12,7,0.025
2025-07-26,57612.81,32528.12,9,1,0.0241
2025-07-27,67546.59,39282.53,3,3,0.0252
2025-07-28,85355.93,50772.98,10,4,0.0209
2025-07-29,100182.2,61173.9,12,4,0.0264
2025-07-30,98170.47,55202.34,12,9,0.0218
2025-07-31,119806.38,63469.99,17,5,0.0205
2025-08-01,134815.38,73347.14,14,10,0.027
2025-08-02,64889.29,37960.12,6,7,0.0226
2025-08-03,49760.78,30402.98,12,5,0.0247
2025-08-04,91243.22,48549.44,11,5,0.0154
2025-08-05,105873.24,62714.55,5,7,0.0189
2025-08-06,102543.1,60524.43,12,7,0.0223
2025-08-07,97633.2,51905.48,7,11,0.0244
2025-08-08,109956.0,61146.56,6,8,0.0224
2025-08-09,64701.58,36937.52,11,5,0.0213
2025-08-10,69102.91,39926.2,12,5,0.0261
2025-08-11,95103.75,49234.94,12,4,0.0194
2025-08-12,109751.03,62805.75,7,7,0.026
2025-08-13,109447.24,65008.26,14,6,0.0249
2025-08-14,124746.67,63744.43,6,5,0.0219
2025-08-15,95004.32,55722.0,17,7,0.0289
2025-08-16,75599.92,43482.96,12,5,0.0241
2025-08-17,81455.25,36475.52,10,4,0.0207
2025-08-18,117115.34,63829.07,11,7,0.0216
2025-08-19,104940.64,56605.19,17,4,0.0267
2025-08-20,122381.09,65256.26,10,11,0.0228
2025-08-21,98577.68,54113.92,2,7,0.0199
2025-08-22,93551.93,55855.59,12,6,0.0195
2025-08-23,56655.49,27821.69,12,4,0.0192
2025-08-24,61021.05,33166.38,5,1,0.0249
2025-08-25,130842.08,69191.71,14,12,0.0214
2025-08-26,102750.92,52903.65,17,16,0.0232
2025-08-27,90916.17,49331.62,12,5,0.0214
2025-08-28,99511.88,52693.44,16,9,0.0255
2025-08-29,103303.31,61458.99,5,8,0.0224
2025-08-30,64349.53,35563.66,10,4,0.0259
2025-08-31,65248.63,39354.94,10,5,0.0229
2025-09-01,94445.05,46865.17,6,6,0.0271
2025-09-02,97463.86,54699.2,16,5,0.018
2025-09-03,107641.3,63796.24,10,12,0.0224
2025-09-04,102452.65,59214.64,10,7,0.0236
2025-09-05,107454.86,64303.75,14,3,0.0212
2025-09-06,68399.62,36323.67,8,5,0.0237
2025-09-07,57488.38,34489.05,10,1,0.0233
2025-09-08,105157.87,48617.83,6,5,0.0223
2025-09-09,115377.7,51271.08,11,4,0.025
2025-09-10,111147.12,65307.03,14,11,0.0232
2025-09-11,132501.05,75255.51,13,10,0.0277
2025-09-12,98138.95,47664.09,9,8,0.0231
2025-09-13,70970.82,37920.03,14,4,0.0222
2025-09-14,58786.03,33457.54,15,6,0.0256
2025-09-15,97630.96,45024.95,13,5,0.022
2025-09-16,127923.19,69692.41,8,7,0.0298
2025-09-17,92667.95,45107.92,15,8,0.0179
2025-09-18,107151.15,58925.38,13,6,0.0226
2025-09-19,97134.19,51733.12,13,5,0.0204
2025-09-20,73182.39,43261.97,17,4,0.0239
2025-09-21,67881.39,39748.04,12,4,0.0296
2025-09-22,109205.74,60894.56,8,9,0.0239
2025-09-23,95562.31,49980.4,16,13,0.0237
2025-09-24,108414.57,65859.37,14,12,0.0163
2025-09-25,116641.24,65067.22,17,9,0.0206
2025-09-26,109827.95,60323.74,11,4,0.0266
2025-09-27,66101.13,36889.7,14,6,0.0232
2025-09-28,66476.7,36742.02,9,6,0.0256
2025-09-29,103465.19,64920.69,11,8,0.0219
2025-09-30,92740.47,56546.48,12,8,0.0236
2025-10-01,111910.14,70352.97,14,2,0.0217
2025-10-02,112494.96,64604.25,9,8,0.0208
2025-10-03,125143.37,64266.86,10,11,0.0268
2025-10-04,66588.69,35817.22,9,3,0.024
2025-10-05,63331.32,35984.71,6,3,0.0283
2025-10-06,101394.78,53608.22,6,10,0.0212
2025-10-07,96154.28,48823.82,10,9,0.0227
2025-10-08,104136.89,55894.54,18,6,0.0217
2025-10-09,119762.92,66548.22,14,6,0.0228
2025-10-10,120990.35,77103.83,7,13,0.0226
2025-10-11,92547.83,49330.48,22,2,0.0292
2025-10-12,63705.46,38549.92,12,6,0.029
2025-10-13,123174.93,68857.33,22,7,0.028
2025-10-14,107913.96,55392.97,14,9,0.0251
2025-10-15,95950.4,50097.22,8,7,0.0225
2025-10-16,121094.98,68973.43,16,9,0.027
2025-10-17,91578.02,48124.21,11,4,0.0218
2025-10-18,88236.07,48693.72,16,10,0.0253
2025-10-19,99959.95,55557.42,8,3,0.0276
2025-10-20,94186.56,46196.68,11,6,0.024
2025-10-21,116032.51,65061.26,18,7,0.0208
2025-10-22,123594.18,58095.08,10,9,0.0244
2025-10-23,121436.99,71546.81,9,13,0.0225
2025-10-24,99815.93,53269.31,8,5,0.021
2025-10-25,64920.82,38521.03,10,3,0.0236
2025-10-26,94889.58,48228.27,8,7,0.0267
2025-10-27,133383.8,80195.13,10,3,0.0194
2025-10-28,80064.05,47338.38,13,3,0.0244
2025-10-29,116073.65,66507.63,8,12,0.0289
2025-10-30,115690.85,53498.87,16,5,0.0235
2025-10-31,99149.54,51345.38,10,10,0.0269
2025-11-01,67962.33,37868.99,10,6,0.0273
2025-11-02,99394.77,56807.04,13,4,0.0257
2025-11-03,129397.37,86372.22,14,9,0.0197
2025-11-04,164757.67,91584.47,17,4,0.023
2025-11-05,119598.03,63830.44,15,12,0.0242
2025-11-06,152943.61,88522.65,10,15,0.0248
2025-11-07,0.0,0.0,0,0,0.0
2025-11-08,78046.65,40036.09,5,5,0.0226
2025-11-09,60665.05,33793.32,10,4,0.0223
2025-11-10,136927.31,86223.63,13,11,0.024
2025-11-11,156208.02,73315.84,15,10,0.0224
2025-11-12,161793.13,81060.07,9,12,0.025
2025-11-13,124402.91,71142.4,14,12,0.0197
2025-11-14,139864.46,86676.15,16,6,0.0242
2025-11-15,96367.06,54929.57,13,6,0.0204
2025-11-16,78840.36,43883.93,7,5,0.0228
2025-11-17,145041.35,76147.71,9,14,0.0287
2025-11-18,122478.54,69888.16,13,8,0.0197
2025-11-19,131352.87,70018.38,14,6,0.025
2025-11-20,134988.41,68464.88,14,12,0.026
2025-11-21,102156.01,54648.22,10,10,0.0248
2025-11-22,93902.87,49263.81,11,6,0.0245
2025-11-23,81801.37,41813.09,9,3,0.0254
2025-11-24,131608.33,69245.62,10,7,0.0231
2025-11-25,135695.01,74950.44,15,14,0.0165
2025-11-26,120587.54,61940.17,10,7,0.026
2025-11-27,105192.39,64035.46,8,8,0.0184
2025-11-28,125217.2,64262.89,19,11,0.0219
2025-11-29,69612.13,38456.76,17,5,0.0225
2025-11-30,85098.44,47112.6,8,6,0.0254
2025-12-01,103840.14,57296.78,15,8,0.0256
2025-12-02,97302.04,55240.6,9,9,0.0261
2025-12-03,125079.78,68516.69,6,2,0.0232
2025-12-04,124674.14,67771.2,16,14,0.0221
2025-12-05,99078.42,65161.7,11,9,0.0221
2025-12-06,65737.84,38375.83,8,2,0.0249
2025-12-07,70999.65,33417.49,12,2,0.0242
2025-12-08,115538.35,58312.14,10,11,0.0248
2025-12-09,0.0,0.0,0,0,0.0
2025-12-10,124293.38,64700.65,16,15,0.0237
2025-12-11,123259.6,69514.63,6,7,0.0232
2025-12-12,108564.14,53283.79,12,6,0.0221
2025-12-13,68327.23,38318.18,6,4,0.0193
2025-12-14,70016.06,39036.04,8,1,0.0182
2025-12-15,99248.37,55748.2,13,7,0.0254
2025-12-16,114706.56,60277.62,13,8,0.0222
2025-12-17,143942.67,85237.87,19,15,0.0211
2025-12-18,94513.29,53558.98,18,8,0.0229
2025-12-19,132987.96,68940.25,12,9,0.0226
2025-12-20,58311.51,29807.77,17,3,0.0239
2025-12-21,78907.96,43387.08,8,1,0.025
2025-12-22,101726.17,51198.64,8,7,0.0243
2025-12-23,105086.09,60635.22,15,15,0.0221
2025-12-24,121562.29,72267.8,16,10,0.0228
2025-12-25,103106.9,54348.23,16,10,0.0264
2025-12-26,114588.4,65550.83,14,7,0.0256
2025-12-27,73564.17,37137.92,10,8,0.0215
2025-12-28,77342.79,45756.38,10,5,0.0237
2025-12-29,93132.79,50265.39,13,8,0.0208
2025-12-30,135480.48,81991.49,11,11,0.0196
2025-12-31,89854.2,44391.67,10,5,0.0162
2026-01-01,106022.74,59511.2,11,6,0.0246
2026-01-02,117236.52,67728.53,9,6,0.0227
2026-01-03,77140.75,41323.68,10,8,0.0214
2026-01-04,71093.61,37052.93,12,5,0.0249
2026-01-05,98642.98,62464.91,16,1,0.0228
2026-01-06,111327.72,66408.19,7,3,0.0326
2026-01-07,98676.35,55732.22,16,7,0.0204
2026-01-08,116742.22,66268.73,16,7,0.024
2026-01-09,101295.47,55024.55,15,9,0.0277
2026-01-10,56874.6,28587.25,10,2,0.0175
2026-01-11,67339.73,40088.09,9,3,0.0207
2026-01-12,101919.62,56515.02,11,1,0.0248
2026-01-13,82682.38,43969.44,7,3,0.0248
2026-01-14,95303.56,52406.23,12,6,0.0242
2026-01-15,84608.07,45696.5,12,10,0.0214
2026-01-16,103838.37,52390.04,12,12,0.0256
2026-01-17,69102.54,38632.03,10,3,0.0224
2026-01-18,59885.69,27685.8,12,4,0.0254
2026-01-19,102101.18,58559.12,12,3,0.0255
2026-01-20,100884.01,64210.01,11,8,0.0224
2026-01-21,97716.53,55307.52,9,5,0.0215
2026-01-22,113012.21,59850.92,12,9,0.0238
2026-01-23,105437.72,49786.87,14,7,0.0212
2026-01-24,65573.5,37371.43,14,4,0.0288
2026-01-25,63056.78,37672.71,3,4,0.0233
2026-01-26,99825.99,55493.19,10,4,0.0219
2026-01-27,102137.68,53234.23,7,7,0.0267
2026-01-28,108709.17,64891.59,10,8,0.0235
2026-01-29,92169.72,52365.62,11,5,0.0226
2026-01-30,112247.39,63565.9,10,7,0.0235
2026-01-31,65890.14,34236.24,9,4,0.0264
2026-02-01,79944.46,43845.7,15,3,0.0238
2026-02-02,96742.28,52440.42,14,4,0.0203
2026-02-03,111780.45,60680.97,9,10,0.027
2026-02-04,105170.42,57088.26,8,3,0.025
2026-02-05,114606.85,69726.67,14,13,0.02
2026-02-06,96785.38,50691.27,10,8,0.0187
2026-02-07,75819.12,41961.4,9,7,0.0198
2026-02-08,56731.7,32910.74,9,6,0.0232
2026-02-09,103450.05,63555.5,17,4,0.0225
2026-02-10,89004.36,47275.59,8,7,0.0264
2026-02-11,133007.39,69021.49,8,9,0.0201
2026-02-12,100987.98,54996.81,11,5,0.0209
2026-02-13,105078.56,55802.01,11,7,0.0215
2026-02-14,67444.84,35840.61,10,6,0.0234
2026-02-15,65814.76,37013.0,17,3,0.018
2026-02-16,127017.88,63415.97,10,9,0.0227
2026-02-17,86980.59,45340.79,9,5,0.0207
2026-02-18,93490.02,53308.2,10,9,0.0213
2026-02-19,95683.24,48279.72,15,5,0.026
2026-02-20,98523.68,59626.75,14,6,0.025
2026-02-21,69508.63,39700.29,10,5,0.0195
2026-02-22,74826.92,37890.4,8,5,0.0212
2026-02-23,111241.91,59458.42,6,8,0.024
2026-02-24,95703.17,49116.93,8,9,0.0292
2026-02-25,137972.49,75390.9,14,11,0.0238
2026-02-26,93017.91,52352.94,13,5,0.0201
2026-02-27,119616.32,66328.65,6,11,0.0262
2026-02-28,64298.47,39735.81,12,0,0.024
2026-03-01,59793.56,35898.27,12,5,0.0172
2026-03-02,96113.0,55178.58,8,9,0.0255
