month,employee_count,wage_bill,pf_contribution_amount,pf_contribution_on_time,employee_churn_rate
2025-07,42,673148.55,161555.65,True,0.0848
2025-08,43,675881.61,162211.59,True,0.0843
2025-09,42,693278.17,166386.76,True,0.1063
2025-10,45,713874.5,85664.94,False,0.1088
2025-11,44,691895.49,166054.92,True,0.1043
2025-12,43,669034.53,160568.29,True,0.1122
2026-01,42,710582.06,85269.85,False,0.1234
2026-02,44,720691.09,172965.86,True,0.1259
2026-03,42,682507.44,81900.89,False,0.1424
2026-04,38,632031.0,151687.44,True,0.1457
2026-05,40,697234.56,167336.29,True,0.1564
2026-06,40,674405.38,161857.29,True,0.169
