date,closing_balance,bounce_count,emi_debit,overdraft_used
2025-07-01,443430.58,0,0.0,False
2025-07-02,448074.53,0,0.0,False
2025-07-03,451042.38,0,0.0,False
2025-07-04,455659.45,0,0.0,False
2025-07-05,425379.12,0,35000.0,False
2025-07-06,410259.97,0,0.0,False
2025-07-07,432258.01,0,0.0,False
2025-07-08,414863.36,0,0.0,False
2025-07-09,420714.03,0,0.0,False
2025-07-10,416482.19,0,0.0,False
2025-07-11,441049.46,0,0.0,False
2025-07-12,462033.5,0,0.0,False
2025-07-13,479269.81,0,0.0,False
2025-07-14,470167.75,0,0.0,False
2025-07-15,481722.12,0,0.0,False
2025-07-16,491557.08,0,0.0,False
2025-07-17,501230.94,0,0.0,False
2025-07-18,522714.14,0,0.0,False
2025-07-19,525783.0,0,0.0,False
2025-07-20,541664.62,0,0.0,False
2025-07-21,540757.88,0,0.0,False
2025-07-22,568438.95,0,0.0,False
2025-07-23,582774.11,0,0.0,False
2025-07-24,573887.74,0,0.0,False
2025-07-25,591709.36,0,0.0,False
2025-07-26,607553.87,0,0.0,False
2025-07-27,615982.66,0,0.0,False
2025-07-28,595287.72,0,0.0,False
2025-07-29,630685.08,0,0.0,False
2025-07-30,644500.01,0,0.0,False
2025-07-31,650122.57,0,0.0,False
2025-08-01,659873.11,0,0.0,False
2025-08-02,671424.15,0,0.0,False
2025-08-03,708912.28,0,0.0,False
2025-08-04,745328.95,0,0.0,False
2025-08-05,685913.87,0,35000.0,False
2025-08-06,715999.86,0,0.0,False
2025-08-07,752703.06,0,0.0,False
2025-08-08,751150.89,0,0.0,False
2025-08-09,769947.68,0,0.0,False
2025-08-10,755839.49,0,0.0,False
2025-08-11,777524.35,0,0.0,False
2025-08-12,756225.35,0,0.0,False
2025-08-13,767610.88,0,0.0,False
2025-08-14,790779.53,0,0.0,False
2025-08-15,801174.61,0,0.0,False
2025-08-16,813661.53,0,0.0,False
2025-08-17,835585.36,0,0.0,False
2025-08-18,877682.69,0,0.0,False
2025-08-19,888888.99,0,0.0,False
2025-08-20,890519.16,0,0.0,False
2025-08-21,941509.81,0,0.0,False
2025-08-22,942403.16,0,0.0,False
2025-08-23,956553.2,1,0.0,False
2025-08-24,939881.64,0,0.0,False
2025-08-25,972903.89,0,0.0,False
2025-08-26,983619.4,0,0.0,False
2025-08-27,1008538.53,0,0.0,False
2025-08-28,1035842.27,0,0.0,False
2025-08-29,1040281.28,0,0.0,False
2025-08-30,1044423.79,0,0.0,False
2025-08-31,1071840.62,0,0.0,False
2025-09-01,1085374.16,0,0.0,False
2025-09-02,1118404.52,0,0.0,False
2025-09-03,1127805.95,0,0.0,False
2025-09-04,1133510.05,0,0.0,False
2025-09-05,1116496.42,0,35000.0,False
2025-09-06,1130279.96,0,0.0,False
2025-09-07,1139331.17,0,0.0,False
2025-09-08,1154900.57,0,0.0,False
2025-09-09,1167601.71,0,0.0,False
2025-09-10,1170639.02,0,0.0,False
2025-09-11,1153877.11,0,0.0,False
2025-09-12,1173320.98,0,0.0,False
2025-09-13,1199668.84,0,0.0,False
2025-09-14,1216219.64,0,0.0,False
2025-09-15,1208239.93,0,0.0,False
2025-09-16,1210735.98,0,0.0,False
2025-09-17,1231961.26,0,0.0,False
2025-09-18,1244530.92,0,0.0,False
2025-09-19,1243047.32,0,0.0,False
2025-09-20,1250231.94,0,0.0,False
2025-09-21,1248912.9,0,0.0,False
2025-09-22,1248628.27,0,0.0,False
2025-09-23,1260697.12,0,0.0,False
2025-09-24,1255283.24,0,0.0,False
2025-09-25,1266437.1,0,0.0,False
2025-09-26,1303548.66,0,0.0,False
2025-09-27,1316090.79,0,0.0,False
2025-09-28,1333835.41,0,0.0,False
2025-09-29,1354379.91,0,0.0,False
2025-09-30,1390148.74,0,0.0,False
2025-10-01,1409707.32,0,0.0,False
2025-10-02,1433465.68,0,0.0,False
2025-10-03,1434857.35,0,0.0,False
2025-10-04,1456479.43,0,0.0,False
2025-10-05,1429117.11,0,35000.0,False
2025-10-06,1443195.36,0,0.0,False
2025-10-07,1499212.89,0,0.0,False
2025-10-08,1495321.09,0,0.0,False
2025-10-09,1505879.15,0,0.0,False
2025-10-10,1507494.57,0,0.0,False
2025-10-11,1529862.84,0,0.0,False
2025-10-12,1539987.36,0,0.0,False
2025-10-13,1544561.76,0,0.0,False
2025-10-14,1552722.23,0,0.0,False
2025-10-15,1551774.39,0,0.0,False
2025-10-16,1551974.51,0,0.0,False
2025-10-17,1576017.12,0,0.0,False
2025-10-18,1587449.92,0,0.0,False
2025-10-19,1585662.72,1,0.0,False
2025-10-20,1583247.52,0,0.0,False
2025-10-21,1596433.73,0,0.0,False
2025-10-22,1627133.08,0,0.0,False
2025-10-23,1607839.79,1,0.0,False
2025-10-24,1600549.31,0,0.0,False
