date,inflow_amount,outflow_amount,transaction_count,unique_counterparty_count,refund_rate
2025-07-01,42375.93,29095.03,93,39,0.0201
2025-07-02,31905.96,23906.33,63,40,0.0245
2025-07-03,38267.5,27295.44,73,28,0.0201
2025-07-04,45399.3,37130.46,83,36,0.0253
2025-07-05,47102.54,37511.04,92,37,0.0211
2025-07-06,50923.52,40066.89,81,39,0.0275
2025-07-07,39171.36,28176.16,78,38,0.0226
2025-07-08,35463.75,25930.09,74,37,0.0262
2025-07-09,42462.24,32689.46,89,35,0.028
2025-07-10,37296.55,27874.37,86,37,0.026
2025-07-11,35157.66,27732.64,83,32,0.022
2025-07-12,36642.82,25741.73,72,35,0.0242
2025-07-13,42031.54,29835.98,79,42,0.0271
2025-07-14,26970.19,20619.28,56,22,0.0271
2025-07-15,31912.79,23370.75,75,21,0.0264
2025-07-16,33480.56,22727.91,69,25,0.0234
2025-07-17,34048.41,24876.08,96,32,0.0267
2025-07-18,38996.76,26978.05,83,30,0.0221
2025-07-19,38646.57,28709.81,76,41,0.0208
2025-07-20,59200.32,45656.51,103,34,0.0256
2025-07-21,40256.64,28033.64,81,39,0.0196
2025-07-22,41705.41,31240.35,81,34,0.023
2025-07-23,34720.21,24557.15,72,30,0.0205
2025-07-24,33173.88,24000.32,60,27,0.0264
2025-07-25,38755.36,30314.31,92,37,0.0185
2025-07-26,54169.62,39117.91,97,46,0.0248
2025-07-27,47820.84,36045.89,91,49,0.025
2025-07-28,43858.02,32083.82,84,38,0.019
2025-07-29,39269.21,27189.73,81,38,0.0233
2025-07-30,31678.39,26273.88,64,21,0.0209
2025-07-31,49640.19,34623.87,88,42,0.0292
2025-08-01,36117.9,26261.03,71,32,0.0254
2025-08-02,55951.68,40554.6,93,59,0.0243
2025-08-03,41366.06,32125.63,96,37,0.0189
2025-08-04,39526.22,29510.48,79,34,0.0236
2025-08-05,38526.44,27363.32,84,37,0.0217
2025-08-06,29244.1,21382.52,66,28,0.0217
2025-08-07,42702.27,30415.47,84,35,0.0242
2025-08-08,36805.93,25933.66,70,38,0.0254
2025-08-09,39939.78,28067.19,72,34,0.022
2025-08-10,42359.35,28396.45,80,36,0.0257
2025-08-11,38867.62,29583.09,81,36,0.0251
2025-08-12,34189.73,25259.98,69,39,0.0228
2025-08-13,38045.39,23747.66,75,26,0.0228
2025-08-14,30589.11,23377.22,59,22,0.0199
2025-08-15,28613.06,21531.12,78,24,0.0247
2025-08-16,44284.75,33326.08,94,31,0.0205
2025-08-17,57031.34,39045.06,91,45,0.0205
2025-08-18,33976.89,23683.53,74,30,0.0184
2025-08-19,36756.34,25668.94,71,35,0.0194
2025-08-20,29680.4,20579.76,52,24,0.0286
2025-08-21,40350.33,28163.86,80,39,0.0223
2025-08-22,36151.43,25750.7,95,28,0.0205
2025-08-23,39330.87,30096.93,86,29,0.0283
2025-08-24,34489.68,23453.14,78,19,0.0246
2025-08-25,40094.1,29993.58,88,36,0.0207
2025-08-26,36836.72,23866.0,67,31,0.0205
2025-08-27,40911.91,31550.68,96,26,0.0231
2025-08-28,28217.08,21004.72,64,22,0.0296
2025-08-29,37978.55,25915.53,74,44,0.0215
2025-08-30,50084.04,36580.88,103,45,0.0179
2025-08-31,40035.76,30293.01,67,40,0.0233
2025-09-01,40623.18,30351.31,76,32,0.0244
2025-09-02,37555.41,27585.96,70,33,0.026
2025-09-03,48075.86,33943.42,90,52,0.021
2025-09-04,40589.9,32564.77,82,46,0.0242
2025-09-05,48441.48,31159.55,102,37,0.0196
2025-09-06,45188.19,31545.79,87,41,0.0293
