tax_period,return_type,due_date,filing_date,filing_delay_days,turnover_reported_gstr1,turnover_reported_gstr3b,itc_claimed,mismatch_flag
2025-07-01,GSTR-1/3B,2025-08-20,2025-08-21,1,713080.12,713080.12,121920.36,False
2025-08-01,GSTR-1/3B,2025-09-20,2025-09-21,1,689823.52,689823.52,66283.87,False
2025-09-01,GSTR-1/3B,2025-10-20,2025-10-21,1,794752.2,794752.2,90594.53,False
2025-10-01,GSTR-1/3B,2025-11-20,2025-11-21,1,877749.63,877749.63,67871.08,False
2025-11-01,GSTR-1/3B,2025-12-20,2025-12-21,1,961447.55,961447.55,118421.5,False
2025-12-01,GSTR-1/3B,2026-01-20,2026-01-20,0,901606.32,901606.32,116483.16,False
2026-01-01,GSTR-1/3B,2026-02-20,2026-02-20,0,789817.51,789817.51,99383.73,False
2026-02-01,GSTR-1/3B,2026-03-20,2026-03-21,1,775116.48,775116.48,89187.16,False
2026-03-01,GSTR-1/3B,2026-04-20,2026-04-21,1,859722.5,859722.5,105336.08,False
2026-04-01,GSTR-1/3B,2026-05-20,2026-05-21,1,883046.91,883046.91,108402.46,False
2026-05-01,GSTR-1/3B,2026-06-20,2026-06-22,2,774710.83,774710.83,115928.75,False
2026-06-01,GSTR-1/3B,2026-07-20,2026-07-22,2,746305.66,746305.66,85490.74,False
