month,employee_count,wage_bill,pf_contribution_amount,pf_contribution_on_time,employee_churn_rate
2025-07,26,414421.74,99461.22,True,0.0267
2025-08,27,431938.92,103665.34,True,0.0322
2025-09,25,415028.84,99606.92,True,0.0264
2025-10,28,455928.5,109422.84,True,0.0256
2025-11,30,503366.19,120807.89,True,0.0365
2025-12,26,431871.66,103649.2,True,0.0368
2026-01,28,451565.84,108375.8,True,0.0352
2026-02,27,437410.87,104978.61,True,0.0409
2026-03,28,469185.7,112604.57,True,0.0283
2026-04,28,474116.85,113788.04,True,0.0212
2026-05,28,468920.9,112541.02,True,0.0303
2026-06,28,460759.63,110582.31,True,0.0317
