tax_period,return_type,due_date,filing_date,filing_delay_days,turnover_reported_gstr1,turnover_reported_gstr3b,itc_claimed,mismatch_flag
2025-07-01,GSTR-1/3B,2025-08-20,2025-08-20,0,1334134.33,1334134.33,173175.49,False
2025-08-01,GSTR-1/3B,2025-09-20,2025-09-29,9,1326403.94,1326403.94,200185.79,False
2025-09-01,GSTR-1/3B,2025-10-20,2025-10-20,0,1265722.42,1265722.42,121307.62,False
2025-10-01,GSTR-1/3B,2025-11-20,2025-11-30,10,1440422.13,1440422.13,149517.14,False
2025-11-01,GSTR-1/3B,2025-12-20,2025-12-21,1,1323816.44,1323816.44,224531.63,False
2025-12-01,GSTR-1/3B,2026-01-20,2026-01-26,6,1191702.6,1191702.6,133474.65,False
2026-01-01,GSTR-1/3B,2026-02-20,2026-03-09,17,1133522.56,1133522.56,124945.0,False
2026-02-01,GSTR-1/3B,2026-03-20,2026-04-01,12,1095579.49,1095579.49,132801.1,False
2026-03-01,GSTR-1/3B,2026-04-20,2026-04-21,1,1115237.57,1115237.57,142948.97,False
2026-04-01,GSTR-1/3B,2026-05-20,2026-05-30,10,1106717.44,1106717.44,139809.59,False
2026-05-01,GSTR-1/3B,2026-06-20,2026-06-27,7,1054218.92,1054218.92,157214.28,False
2026-06-01,GSTR-1/3B,2026-07-20,2026-07-31,11,1094714.35,1094714.35,104962.33,False
