date,closing_balance,bounce_count,emi_debit,overdraft_used
2025-07-01,349682.31,0,0.0,False
2025-07-02,373896.77,0,0.0,False
2025-07-03,396021.19,0,0.0,False
2025-07-04,405969.55,0,0.0,False
2025-07-05,370575.17,0,35000.0,False
2025-07-06,355566.81,0,0.0,False
2025-07-07,364698.01,0,0.0,False
2025-07-08,370229.56,0,0.0,False
2025-07-09,366749.12,0,0.0,False
2025-07-10,372731.23,0,0.0,False
2025-07-11,401644.76,0,0.0,False
2025-07-12,411824.05,0,0.0,False
2025-07-13,411328.08,0,0.0,False
2025-07-14,434142.31,0,0.0,False
2025-07-15,445463.22,0,0.0,False
2025-07-16,456416.63,0,0.0,False
2025-07-17,476166.46,0,0.0,False
2025-07-18,480925.68,0,0.0,False
2025-07-19,490507.53,0,0.0,False
2025-07-20,505829.42,0,0.0,False
2025-07-21,502807.94,0,0.0,False
2025-07-22,524486.55,0,0.0,False
2025-07-23,531010.58,0,0.0,False
2025-07-24,532156.77,0,0.0,False
2025-07-25,551943.44,0,0.0,False
2025-07-26,572666.66,0,0.0,False
2025-07-27,578854.66,0,0.0,False
2025-07-28,582509.08,0,0.0,False
2025-07-29,589156.83,0,0.0,False
2025-07-30,588769.08,0,0.0,False
2025-07-31,601822.19,0,0.0,False
2025-08-01,617725.56,0,0.0,False
2025-08-02,628334.62,0,0.0,False
2025-08-03,649416.12,0,0.0,False
2025-08-04,646245.33,0,0.0,False
2025-08-05,636379.32,0,35000.0,False
2025-08-06,644556.2,0,0.0,False
2025-08-07,644250.21,0,0.0,False
2025-08-08,646554.5,0,0.0,False
2025-08-09,656745.94,0,0.0,False
2025-08-10,644952.85,0,0.0,False
2025-08-11,652167.28,0,0.0,False
2025-08-12,667399.68,1,0.0,False
2025-08-13,694022.73,0,0.0,False
2025-08-14,690999.66,0,0.0,False
2025-08-15,712695.98,0,0.0,False
2025-08-16,723006.59,0,0.0,False
2025-08-17,713667.51,0,0.0,False
2025-08-18,755787.56,0,0.0,False
2025-08-19,763521.07,0,0.0,False
2025-08-20,762186.17,0,0.0,False
2025-08-21,796925.63,0,0.0,False
2025-08-22,809287.2,0,0.0,False
2025-08-23,822481.8,0,0.0,False
2025-08-24,868939.9,0,0.0,False
2025-08-25,877583.63,0,0.0,False
2025-08-26,881754.69,0,0.0,False
2025-08-27,878034.42,0,0.0,False
2025-08-28,880602.48,0,0.0,False
2025-08-29,894653.34,0,0.0,False
2025-08-30,916594.34,0,0.0,False
2025-08-31,933719.28,0,0.0,False
2025-09-01,924093.77,0,0.0,False
2025-09-02,936911.5,0,0.0,False
2025-09-03,943345.98,0,0.0,False
2025-09-04,982105.79,0,0.0,False
2025-09-05,938469.81,0,35000.0,False
2025-09-06,974678.54,0,0.0,False
2025-09-07,966360.5,0,0.0,False
2025-09-08,940009.23,0,0.0,False
2025-09-09,965324.57,0,0.0,False
2025-09-10,989309.83,0,0.0,False
2025-09-11,989937.21,0,0.0,False
2025-09-12,992614.1,0,0.0,False
2025-09-13,1020271.58,0,0.0,False
2025-09-14,1024431.0,0,0.0,False
2025-09-15,1061712.35,0,0.0,False
2025-09-16,1091200.69,0,0.0,False
2025-09-17,1101683.91,0,0.0,False
2025-09-18,1117724.63,0,0.0,False
2025-09-19,1102843.6,0,0.0,False
2025-09-20,1081900.66,0,0.0,False
2025-09-21,1105441.45,0,0.0,False
2025-09-22,1101495.89,0,0.0,False
2025-09-23,1103108.8,0,0.0,False
2025-09-24,1106844.98,0,0.0,False
2025-09-25,1112932.38,0,0.0,False
2025-09-26,1133430.18,0,0.0,False
2025-09-27,1131782.45,0,0.0,False
2025-09-28,1140741.3,0,0.0,False
2025-09-29,1150142.3,0,0.0,False
2025-09-30,1173713.7,0,0.0,False
2025-10-01,1193476.14,0,0.0,False
2025-10-02,1204107.33,0,0.0,False
2025-10-03,1197959.21,0,0.0,False
2025-10-04,1220019.54,0,0.0,False
2025-10-05,1184393.71,0,35000.0,False
2025-10-06,1165901.54,0,0.0,False
2025-10-07,1167024.65,0,0.0,False
2025-10-08,1162604.32,0,0.0,False
2025-10-09,1194494.87,0,0.0,False
2025-10-10,1228338.04,0,0.0,False
2025-10-11,1236594.61,0,0.0,False
2025-10-12,1230811.55,0,0.0,False
2025-10-13,1251355.39,0,0.0,False
2025-10-14,1262665.4,0,0.0,False
2025-10-15,1265643.19,0,0.0,False
2025-10-16,1280798.14,0,0.0,False
2025-10-17,1288207.42,0,0.0,False
2025-10-18,1287533.42,0,0.0,False
2025-10-19,1297568.68,0,0.0,False
2025-10-20,1299572.44,0,0.0,False
2025-10-21,1305182.69,0,0.0,False
2025-10-22,1306076.42,0,0.0,False
2025-10-23,1321746.76,0,0.0,False
2025-10-24,1349460.22,0,0.0,False
2025-10-25,1361828.87,0,0.0,False
2025-10-26,1364450.94,0,0.0,False
2025-10-27,1378329.12,0,0.0,False
2025-10-28,1396644.13,0,0.0,False
2025-10-29,1409102.36,0,0.0,False
2025-10-30,1432655.94,0,0.0,False
2025-10-31,1451649.06,0,0.0,False
2025-11-01,1480447.42,0,0.0,False
2025-11-02,1480993.47,0,0.0,False
2025-11-03,1485208.77,0,0.0,False
2025-11-04,1503761.49,0,0.0,False
2025-11-05,1451323.71,0,35000.0,False
2025-11-06,1461424.67,0,0.0,False
2025-11-07,1467880.96,0,0.0,False
2025-11-08,1479678.44,0,0.0,False
2025-11-09,1481292.12,0,0.0,False
2025-11-10,1502678.46,0,0.0,False
2025-11-11,1538968.35,0,0.0,False
2025-11-12,1559755.38,0,0.0,False
2025-11-13,1573478.3,0,0.0,False
2025-11-14,1568669.37,0,0.0,False
2025-11-15,1592608.92,0,0.0,False
2025-11-16,1586044.08,0,0.0,False
2025-11-17,1611203.95,0,0.0,False
2025-11-18,1614677.14,0,0.0,False
2025-11-19,1607834.3,0,0.0,False
2025-11-20,1620564.35,0,0.0,False
2025-11-21,1632857.45,0,0.0,False
2025-11-22,1643772.31,0,0.0,False
2025-11-23,1662732.64,0,0.0,False
2025-11-24,1694571.05,0,0.0,False
2025-11-25,1711778.57,0,0.0,False
2025-11-26,1708944.38,0,0.0,False
2025-11-27,1703705.23,0,0.0,False
2025-11-28,1733440.18,0,0.0,False
2025-11-29,1716124.87,0,0.0,False
2025-11-30,1749225.65,0,0.0,False
2025-12-01,1761324.98,0,0.0,False
2025-12-02,1751058.33,0,0.0,False
2025-12-03,1778409.12,0,0.0,False
2025-12-04,1783660.73,0,0.0,False
2025-12-05,1760146.38,0,35000.0,False
2025-12-06,1767332.16,0,0.0,False
2025-12-07,1778719.23,0,0.0,False
2025-12-08,1803172.97,0,0.0,False
2025-12-09,1826075.87,0,0.0,False
2025-12-10,1836127.02,0,0.0,False
2025-12-11,1845226.7,0,0.0,False
2025-12-12,1870354.73,0,0.0,False
2025-12-13,1888893.71,0,0.0,False
2025-12-14,1864565.75,0,0.0,False
2025-12-15,1879649.99,0,0.0,False
2025-12-16,1914029.9,0,0.0,False
2025-12-17,1911020.03,0,0.0,False
2025-12-18,1903002.4,0,0.0,False
2025-12-19,1897293.18,0,0.0,False
2025-12-20,1899534.67,0,0.0,False
2025-12-21,1923853.69,0,0.0,False
2025-12-22,1931022.54,0,0.0,False
2025-12-23,1955025.97,0,0.0,False
2025-12-24,2006831.11,0,0.0,False
2025-12-25,2011174.94,0,0.0,False
2025-12-26,2020168.47,0,0.0,False
2025-12-27,2031185.68,0,0.0,False
2025-12-28,2034705.33,0,0.0,False
2025-12-29,2059583.07,0,0.0,False
2025-12-30,2085797.63,0,0.0,False
2025-12-31,2064283.94,0,0.0,False
2026-01-01,2111179.79,0,0.0,False
2026-01-02,2103042.61,0,0.0,False
2026-01-03,2126193.93,0,0.0,False
2026-01-04,2130816.76,0,0.0,False
2026-01-05,2118873.0,0,35000.0,False
2026-01-06,2095529.09,0,0.0,False
2026-01-07,2082008.15,0,0.0,False
2026-01-08,2097869.39,0,0.0,False
2026-01-09,2105657.18,0,0.0,False
2026-01-10,2112182.66,0,0.0,False
2026-01-11,2114062.2,0,0.0,False
2026-01-12,2122782.78,0,0.0,False
2026-01-13,2120031.56,0,0.0,False
2026-01-14,2138649.21,0,0.0,False
2026-01-15,2131057.66,0,0.0,False
2026-01-16,2117817.73,0,0.0,False
2026-01-17,2132368.95,0,0.0,False
2026-01-18,2151672.64,0,0.0,False
2026-01-19,2174733.9,0,0.0,False
2026-01-20,2184320.63,0,0.0,False
2026-01-21,2167218.22,0,0.0,False
2026-01-22,2153815.84,0,0.0,False
2026-01-23,2176500.18,0,0.0,False
2026-01-24,2164019.55,0,0.0,False
2026-01-25,2186412.57,0,0.0,False
2026-01-26,2191150.16,0,0.0,False
2026-01-27,2217559.61,0,0.0,False
2026-01-28,2221638.49,0,0.0,False
2026-01-29,2229381.4,0,0.0,False
2026-01-30,2239525.28,0,0.0,False
2026-01-31,2251783.1,0,0.0,False
2026-02-01,2259797.66,0,0.0,False
2026-02-02,2268771.55,0,0.0,False
2026-02-03,2269011.88,0,0.0,False
2026-02-04,2263975.04,0,0.0,False
2026-02-05,2237994.46,0,35000.0,False
2026-02-06,2265533.83,0,0.0,False
2026-02-07,2267216.06,0,0.0,False
2026-02-08,2271711.96,0,0.0,False
2026-02-09,2269930.98,0,0.0,False
2026-02-10,2242635.95,0,0.0,False
2026-02-11,2271727.7,0,0.0,False
2026-02-12,2311976.93,0,0.0,False
2026-02-13,2321381.91,0,0.0,False
2026-02-14,2325618.46,0,0.0,False
2026-02-15,2335397.47,0,0.0,False
2026-02-16,2369397.83,0,0.0,False
2026-02-17,2380409.15,0,0.0,False
2026-02-18,2402646.62,0,0.0,False
2026-02-19,2418166.71,0,0.0,False
2026-02-20,2450653.69,0,0.0,False
2026-02-21,2462804.95,0,0.0,False
2026-02-22,2488155.18,0,0.0,False
2026-02-23,2472370.48,0,0.0,False
2026-02-24,2512122.31,0,0.0,False
2026-02-25,2517728.93,0,0.0,False
2026-02-26,2538864.72,0,0.0,False
2026-02-27,2568428.87,0,0.0,False
2026-02-28,2564481.49,0,0.0,False
2026-03-01,2590275.8,0,0.0,False
2026-03-02,2583306.74,0,0.0,False
2026-03-03,2582992.35,0,0.0,False
2026-03-04,2610644.65,0,0.0,False
2026-03-05,2599031.4,0,35000.0,False
2026-03-06,2611649.21,0,0.0,False
2026-03-07,2612496.08,0,0.0,False
2026-03-08,2629799.01,0,0.0,False
2026-03-09,2636723.72,0,0.0,False
2026-03-10,2668842.42,0,0.0,False
2026-03-11,2653169.89,0,0.0,False
2026-03-12,2676081.52,0,0.0,False
2026-03-13,2694033.91,0,0.0,False
2026-03-14,2657324.04,0,0.0,False
2026-03-15,2668730.28,0,0.0,False
2026-03-16,2682908.71,0,0.0,False
2026-03-17,2704467.58,0,0.0,False
2026-03-18,2679938.02,0,0.0,False
2026-03-19,2688318.38,0,0.0,False
2026-03-20,2680961.11,0,0.0,False
2026-03-21,2679697.06,0,0.0,False
2026-03-22,2676149.0,0,0.0,False
2026-03-23,2709995.94,0,0.0,False
2026-03-24,2691370.19,0,0.0,False
2026-03-25,2707408.26,0,0.0,False
2026-03-26,2740914.47,1,0.0,False
2026-03-27,2751684.55,0,0.0,False
2026-03-28,2741730.79,0,0.0,False
2026-03-29,2771289.57,0,0.0,False
2026-03-30,2762233.1,0,0.0,False
2026-03-31,2773485.96,0,0.0,False
2026-04-01,2780486.31,0,0.0,False
2026-04-02,2800366.4,0,0.0,False
2026-04-03,2809942.23,0,0.0,False
2026-04-04,2818347.26,0,0.0,False
2026-04-05,2785353.13,0,35000.0,False
2026-04-06,2796164.93,0,0.0,False
2026-04-07,2811540.95,0,0.0,False
2026-04-08,2832985.1,0,0.0,False
2026-04-09,2857917.7,0,0.0,False
2026-04-10,2855419.18,0,0.0,False
2026-04-11,2874308.23,0,0.0,False
2026-04-12,2890059.72,0,0.0,False
2026-04-13,2885022.02,0,0.0,False
2026-04-14,2913434.08,0,0.0,False
2026-04-15,2912293.05,0,0.0,False
2026-04-16,2936253.61,0,0.0,False
2026-04-17,2952232.13,0,0.0,False
2026-04-18,2961037.7,0,0.0,False
2026-04-19,2971360.61,0,0.0,False
2026-04-20,2982539.41,0,0.0,False
2026-04-21,2989607.94,0,0.0,False
2026-04-22,2998778.48,0,0.0,False
2026-04-23,3012455.41,0,0.0,False
2026-04-24,2991284.08,1,0.0,False
2026-04-25,2999146.37,0,0.0,False
2026-04-26,3008400.67,0,0.0,False
2026-04-27,3017326.51,0,0.0,False
2026-04-28,3041966.59,0,0.0,False
2026-04-29,3035642.62,0,0.0,False
2026-04-30,3067196.24,0,0.0,False
2026-05-01,3105282.31,0,0.0,False
2026-05-02,3108191.95,0,0.0,False
2026-05-03,3106469.46,0,0.0,False
2026-05-04,3118376.63,0,0.0,False
2026-05-05,3098481.01,0,35000.0,False
2026-05-06,3095127.32,0,0.0,False
2026-05-07,3137181.02,0,0.0,False
2026-05-08,3132311.43,0,0.0,False
2026-05-09,3116200.19,0,0.0,False
2026-05-10,3091285.2,0,0.0,False
2026-05-11,3133955.56,0,0.0,False
2026-05-12,3101967.42,0,0.0,False
2026-05-13,3120142.83,0,0.0,False
2026-05-14,3132008.36,0,0.0,False
2026-05-15,3128964.26,0,0.0,False
2026-05-16,3160185.19,0,0.0,False
2026-05-17,3186970.58,0,0.0,False
2026-05-18,3215986.78,0,0.0,False
2026-05-19,3248104.11,0,0.0,False
2026-05-20,3270824.63,0,0.0,False
2026-05-21,3260917.57,0,0.0,False
2026-05-22,3274920.47,0,0.0,False
2026-05-23,3278527.24,0,0.0,False
2026-05-24,3268490.0,0,0.0,False
2026-05-25,3264646.41,0,0.0,False
2026-05-26,3277467.41,0,0.0,False
2026-05-27,3266704.99,0,0.0,False
2026-05-28,3295213.16,0,0.0,False
2026-05-29,3346013.94,0,0.0,False
2026-05-30,3342880.86,0,0.0,False
2026-05-31,3364883.31,0,0.0,False
2026-06-01,3398135.48,0,0.0,False
2026-06-02,3392345.9,0,0.0,False
2026-06-03,3387185.22,0,0.0,False
2026-06-04,3400340.81,0,0.0,False
2026-06-05,3389411.95,0,35000.0,False
2026-06-06,3386775.1,0,0.0,False
2026-06-07,3378173.49,0,0.0,False
2026-06-08,3360745.81,0,0.0,False
2026-06-09,3344266.46,0,0.0,False
2026-06-10,3339507.54,0,0.0,False
2026-06-11,3348569.9,0,0.0,False
2026-06-12,3356721.79,0,0.0,False
2026-06-13,3333346.11,0,0.0,False
2026-06-14,3369167.93,0,0.0,False
2026-06-15,3375709.21,0,0.0,False
2026-06-16,3375873.35,0,0.0,False
2026-06-17,3391081.22,0,0.0,False
2026-06-18,3408791.02,0,0.0,False
2026-06-19,3419540.87,0,0.0,False
2026-06-20,3447379.41,0,0.0,False
2026-06-21,3478013.79,0,0.0,False
2026-06-22,3509184.56,0,0.0,False
2026-06-23,3525699.32,0,0.0,False
2026-06-24,3547840.68,0,0.0,False
2026-06-25,3552185.61,0,0.0,False
2026-06-26,3570645.01,0,0.0,False
2026-06-27,3588067.23,0,0.0,False
2026-06-28,3594668.63,0,0.0,False
2026-06-29,3602194.67,0,0.0,False
2026-06-30,3613857.57,0,0.0,False
