date,inflow_amount,outflow_amount,transaction_count,unique_counterparty_count,refund_rate
2025-07-01,32367.67,21851.4,71,38,0.0317
2025-07-02,34529.94,26219.13,84,26,0.0335
2025-07-03,44088.32,29053.24,103,37,0.0269
2025-07-04,43628.49,31147.27,97,42,0.0354
2025-07-05,32545.16,24712.95,85,35,0.0336
2025-07-06,41531.13,30597.93,78,40,0.0338
2025-07-07,31957.54,21054.43,95,33,0.0334
2025-07-08,30660.48,23821.16,70,27,0.039
2025-07-09,39336.77,29780.6,72,43,0.0283
2025-07-10,31244.38,22970.86,72,23,0.0294
2025-07-11,38513.69,27539.12,84,35,0.0325
2025-07-12,32788.38,25818.22,89,27,0.0295
2025-07-13,48158.4,34690.72,81,40,0.0294
2025-07-14,27293.92,19637.57,75,24,0.0317
2025-07-15,32287.26,22100.18,70,28,0.0308
2025-07-16,31995.49,24305.6,79,33,0.0348
2025-07-17,40382.36,28229.46,82,39,0.0281
2025-07-18,32012.69,25224.03,88,23,0.0352
2025-07-19,63652.82,48326.64,102,51,0.0374
2025-07-20,47740.55,35174.83,91,43,0.0337
2025-07-21,48001.45,34617.02,81,43,0.0294
2025-07-22,37831.08,25949.67,70,37,0.0342
2025-07-23,34741.3,24559.43,62,42,0.0326
2025-07-24,37776.38,26103.81,86,45,0.0325
2025-07-25,34090.92,24634.42,96,31,0.0332
2025-07-26,42970.66,30448.82,95,34,0.0298
2025-07-27,48453.79,32484.41,90,42,0.034
2025-07-28,32509.19,21426.12,71,36,0.0304
2025-07-29,42174.59,29017.74,72,28,0.0341
2025-07-30,38429.82,26184.44,93,34,0.0376
2025-07-31,0.0,0.0,0,0,0.0
2025-08-01,29668.16,19451.72,87,32,0.0351
2025-08-02,47093.2,36514.05,85,40,0.0352
2025-08-03,52617.25,35161.48,85,37,0.0327
2025-08-04,29927.35,22530.67,72,26,0.0337
2025-08-05,57342.87,39960.17,115,60,0.0262
2025-08-06,27356.69,19709.73,58,21,0.0315
2025-08-07,38437.55,26077.55,76,21,0.0313
2025-08-08,47393.64,34786.69,95,49,0.0353
2025-08-09,39417.93,27433.47,75,35,0.0341
2025-08-10,35841.31,24552.08,84,32,0.0316
