date,inflow_amount,outflow_amount,transaction_count,unique_counterparty_count,refund_rate
2025-07-01,29417.48,21902.2,73,24,0.028
2025-07-02,24926.5,15301.08,61,24,0.03
2025-07-03,30976.97,23887.92,76,28,0.0338
2025-07-04,33079.57,25432.6,59,28,0.0338
2025-07-05,39354.55,26681.8,88,30,0.0306
2025-07-06,39751.79,26740.93,90,27,0.0402
2025-07-07,24507.12,16554.01,68,22,0.0358
2025-07-08,34035.52,26263.87,76,36,0.0352
2025-07-09,40553.85,28232.03,92,34,0.0291
2025-07-10,29897.72,23282.6,84,24,0.0353
2025-07-11,32808.58,25074.66,66,32,0.0378
2025-07-12,41757.36,28777.83,86,29,0.031
2025-07-13,28030.51,20490.71,78,21,0.0351
2025-07-14,30018.2,23576.57,73,24,0.0359
2025-07-15,33739.62,24167.17,89,31,0.0392
2025-07-16,29719.42,22077.61,81,29,0.034
2025-07-17,27306.09,19353.59,59,20,0.0318
2025-07-18,32966.54,24555.71,78,34,0.0335
2025-07-19,46667.98,32945.13,91,47,0.0353
2025-07-20,42767.5,30779.31,95,33,0.0333
2025-07-21,37647.46,28238.98,80,34,0.0306
2025-07-22,35540.95,28622.35,67,33,0.0328
2025-07-23,31812.35,21466.81,70,32,0.0313
2025-07-24,36103.11,23556.84,68,36,0.031
2025-07-25,37857.68,27801.66,101,38,0.0341
2025-07-26,28480.61,22431.88,73,22,0.0369
2025-07-27,42637.72,28622.2,95,33,0.0347
2025-07-28,30184.44,22719.61,76,29,0.0317
2025-07-29,27998.41,20174.4,69,26,0.0326
2025-07-30,31512.78,21853.79,82,33,0.0345
2025-07-31,32327.8,22670.74,75,31,0.0331
2025-08-01,25317.69,18329.17,83,18,0.0356
2025-08-02,46250.9,33644.7,77,51,0.0329
2025-08-03,31276.34,23656.45,87,32,0.0372
2025-08-04,34252.32,23365.71,75,33,0.0343
2025-08-05,38841.8,28106.79,78,27,0.0349
2025-08-06,32701.08,22411.24,71,30,0.0329
2025-08-07,35525.33,25197.08,92,41,0.0361
2025-08-08,35257.86,27437.0,83,36,0.0332
2025-08-09,36254.27,25663.25,80,30,0.0328
2025-08-10,46181.37,32977.78,95,45,0.0292
2025-08-11,33943.83,23455.88,55,32,0.0349
2025-08-12,33946.82,25626.28,87,26,0.0351
2025-08-13,34799.25,22281.27,79,29,0.0323
2025-08-14,36100.96,25649.49,87,24,0.0317
2025-08-15,34426.93,24991.64,72,30,0.0322
2025-08-16,35120.21,25806.51,64,32,0.0397
2025-08-17,49788.54,39499.65,94,38,0.0365
2025-08-18,39411.09,29675.27,88,35,0.0355
2025-08-19,32912.92,21918.14,80,31,0.0334
2025-08-20,33769.78,22415.31,93,40,0.0387
2025-08-21,25723.19,17891.44,68,28,0.0349
