tax_period,return_type,due_date,filing_date,filing_delay_days,turnover_reported_gstr1,turnover_reported_gstr3b,itc_claimed,mismatch_flag
2025-07-01,GSTR-1/3B,2025-08-20,2025-08-20,0,1396167.13,1396167.13,172443.18,False
2025-08-01,GSTR-1/3B,2025-09-20,2025-09-20,0,1620418.47,1620418.47,162501.14,False
2025-09-01,GSTR-1/3B,2025-10-20,2025-10-20,0,1291020.64,1291020.64,189947.23,False
2025-10-01,GSTR-1/3B,2025-11-20,2025-11-20,0,1442804.66,1442804.66,194540.43,False
2025-11-01,GSTR-1/3B,2025-12-20,2025-12-21,1,1791491.86,1791491.86,133704.1,False
2025-12-01,GSTR-1/3B,2026-01-20,2026-01-21,1,1452711.1,1452711.1,147268.07,False
2026-01-01,GSTR-1/3B,2026-02-20,2026-02-20,0,1310539.48,1310539.48,153552.83,False
2026-02-01,GSTR-1/3B,2026-03-20,2026-03-21,1,1507163.07,1507163.07,207929.67,False
2026-03-01,GSTR-1/3B,2026-04-20,2026-04-21,1,1530623.41,1530623.41,103773.18,False
2026-04-01,GSTR-1/3B,2026-05-20,2026-05-20,0,1510060.88,1510060.88,155826.69,False
2026-05-01,GSTR-1/3B,2026-06-20,2026-06-20,0,1623115.18,1623115.18,222543.62,False
2026-06-01,GSTR-1/3B,2026-07-20,2026-07-21,1,1566740.13,1566740.13,212303.05,False
