tax_period,return_type,due_date,filing_date,filing_delay_days,turnover_reported_gstr1,turnover_reported_gstr3b,itc_claimed,mismatch_flag
2025-07-01,GSTR-1/3B,2025-08-20,2025-09-01,12,1188441.33,1188441.33,92467.82,False
2025-08-01,GSTR-1/3B,2025-09-20,2025-09-24,4,1139661.29,1261431.17,123155.39,True
2025-09-01,GSTR-1/3B,2025-10-20,2025-11-03,14,1242986.83,1242986.83,128601.25,False
2025-10-01,GSTR-1/3B,2025-11-20,2025-12-04,14,1167383.49,1167383.49,130039.71,False
2025-11-01,GSTR-1/3B,2025-12-20,2025-12-28,8,1281461.23,1147403.69,132146.49,True
2025-12-01,GSTR-1/3B,2026-01-20,2026-01-30,10,1185275.69,1185275.69,169106.81,False
2026-01-01,GSTR-1/3B,2026-02-20,2026-03-02,10,1151144.5,1151144.5,153248.49,False
2026-02-01,GSTR-1/3B,2026-03-20,2026-03-29,9,1133003.42,1133003.42,121749.84,False
2026-03-01,GSTR-1/3B,2026-04-20,2026-04-25,5,1173052.46,1173052.46,124577.48,False
2026-04-01,GSTR-1/3B,2026-05-20,2026-06-04,15,988467.38,927409.88,133621.02,True
2026-05-01,GSTR-1/3B,2026-06-20,2026-06-29,9,903732.8,903732.8,95028.16,False
2026-06-01,GSTR-1/3B,2026-07-20,2026-07-30,10,1012598.44,1012598.44,124390.12,False
