tax_period,return_type,due_date,filing_date,filing_delay_days,turnover_reported_gstr1,turnover_reported_gstr3b,itc_claimed,mismatch_flag
2025-07-01,GSTR-1/3B,2025-08-20,2025-08-20,0,605118.82,571433.04,81546.9,True
2025-08-01,GSTR-1/3B,2025-09-20,2025-09-20,0,628994.73,628994.73,75053.75,False
2025-09-01,GSTR-1/3B,2025-10-20,2025-10-29,9,675242.88,675242.88,47759.44,False
2025-10-01,GSTR-1/3B,2025-11-20,2025-11-20,0,790132.65,790132.65,72425.98,False
2025-11-01,GSTR-1/3B,2025-12-20,2025-12-20,0,966223.03,966223.03,113916.36,False
2025-12-01,GSTR-1/3B,2026-01-20,2026-01-20,0,781412.49,781412.49,93773.32,False
2026-01-01,GSTR-1/3B,2026-02-20,2026-02-21,1,705532.13,705532.13,113770.93,False
2026-02-01,GSTR-1/3B,2026-03-20,2026-03-20,0,772091.77,772091.77,119174.11,False
2026-03-01,GSTR-1/3B,2026-04-20,2026-04-20,0,743338.56,743338.56,112399.6,False
2026-04-01,GSTR-1/3B,2026-05-20,2026-05-20,0,726728.94,726728.94,89641.94,False
2026-05-01,GSTR-1/3B,2026-06-20,2026-06-20,0,652204.16,652204.16,73856.51,False
2026-06-01,GSTR-1/3B,2026-07-20,2026-07-22,2,709521.8,709521.8,95040.21,False
