date,inflow_amount,outflow_amount,transaction_count,unique_counterparty_count,refund_rate
2025-07-01,37784.03,27867.49,90,34,0.0239
2025-07-02,31424.61,21939.03,67,28,0.027
2025-07-03,54749.52,34197.45,86,53,0.0223
2025-07-04,32811.49,23580.18,69,26,0.0251
2025-07-05,56405.46,36443.21,92,59,0.0296
2025-07-06,0.0,0.0,0,0,0.0
2025-07-07,41637.56,30027.25,92,29,0.0272
2025-07-08,44564.0,33407.45,86,35,0.0226
2025-07-09,39496.9,27931.64,73,29,0.028
2025-07-10,49112.18,37427.89,86,33,0.0307
2025-07-11,42467.39,32097.3,90,44,0.022
2025-07-12,56292.11,34747.58,112,44,0.0247
2025-07-13,48346.74,38559.39,89,22,0.0225
2025-07-14,45856.74,31335.31,94,43,0.0253
2025-07-15,51017.6,35014.0,94,54,0.0279
2025-07-16,45576.35,33060.85,91,43,0.0259
2025-07-17,48764.63,32013.59,89,37,0.0205
2025-07-18,32342.1,21439.48,106,23,0.0237
2025-07-19,31839.4,22175.54,65,31,0.0235
2025-07-20,42660.09,30892.93,87,44,0.0282
2025-07-21,32375.59,24509.54,64,30,0.0258
2025-07-22,38362.71,29566.49,78,45,0.0275
2025-07-23,32635.41,21636.94,87,22,0.0219
2025-07-24,45690.23,31947.75,84,44,0.0238
2025-07-25,36638.05,25700.31,69,33,0.0282
2025-07-26,52323.27,40408.14,92,45,0.0264
2025-07-27,67724.2,47954.34,111,66,0.0293
2025-07-28,41133.05,31895.76,77,38,0.0254
2025-07-29,38122.13,26170.8,63,36,0.0282
2025-07-30,43389.66,33279.96,88,47,0.0289
2025-07-31,40357.42,26425.85,85,29,0.0262
2025-08-01,35935.18,26252.78,85,28,0.0193
2025-08-02,61329.43,48427.34,93,56,0.0258
2025-08-03,46079.19,33635.07,81,46,0.0293
2025-08-04,34283.22,25478.39,81,23,0.0238
2025-08-05,50692.61,33103.46,91,36,0.0195
2025-08-06,36494.5,27905.06,76,29,0.0248
2025-08-07,48427.13,36967.58,90,51,0.0254
2025-08-08,34656.03,25584.55,88,22,0.0262
2025-08-09,63718.72,42247.38,102,66,0.0216
2025-08-10,51157.8,37212.17,77,54,0.0246
2025-08-11,35486.43,27355.27,75,27,0.0304
2025-08-12,46138.9,36527.46,76,48,0.0207
2025-08-13,39471.39,26149.33,74,28,0.0252
2025-08-14,37127.72,25818.34,83,33,0.023
2025-08-15,46782.93,33814.92,65,32,0.0241
2025-08-16,68773.48,51391.42,86,60,0.027
2025-08-17,50983.02,33764.14,98,47,0.0263
2025-08-18,45398.82,33134.02,82,35,0.0298
2025-08-19,38715.06,25433.14,60,28,0.0242
2025-08-20,45311.53,34872.85,84,33,0.0259
2025-08-21,38960.79,30524.07,75,29,0.0274
2025-08-22,40153.77,31137.6,69,33,0.0244
2025-08-23,47252.13,35573.26,76,32,0.0232
2025-08-24,45231.74,31450.87,89,39,0.0281
2025-08-25,42826.57,28533.75,84,46,0.0265
2025-08-26,44370.93,32570.17,90,59,0.0288
2025-08-27,49852.33,36257.58,81,38,0.0284
2025-08-28,40138.97,28589.3,97,33,0.0257
2025-08-29,46180.36,35060.53,79,37,0.028
2025-08-30,45100.98,33912.57,83,48,0.0247
2025-08-31,51635.69,44215.39,87,42,0.0274
2025-09-01,45067.61,32804.83,94,41,0.0276
2025-09-02,52389.57,34845.8,78,39,0.0237
2025-09-03,40729.59,29780.68,86,41,0.0238
2025-09-04,43338.42,30887.68,93,44,0.0254
2025-09-05,47910.41,37441.58,87,42,0.0288
2025-09-06,62476.35,41225.55,84,57,0.0248
2025-09-07,49057.89,37469.95,77,39,0.0281
2025-09-08,46066.09,31491.54,91,40,0.0242
2025-09-09,44341.9,31243.58,71,38,0.0227
2025-09-10,36134.0,24451.96,79,32,0.0262
2025-09-11,37321.03,26709.34,89,30,0.0207
2025-09-12,39937.12,26982.39,71,31,0.0294
2025-09-13,55287.28,39407.45,98,53,0.0257
2025-09-14,48533.75,36517.69,68,49,0.0233
2025-09-15,44798.04,31381.15,71,46,0.0256
2025-09-16,0.0,0.0,0,0,0.0
2025-09-17,34286.56,25195.08,77,23,0.0246
2025-09-18,60689.55,44192.73,106,50,0.0292
2025-09-19,37068.21,25697.35,81,36,0.0263
2025-09-20,44719.14,29705.83,79,34,0.0252
2025-09-21,58118.6,40850.45,80,64,0.0264
2025-09-22,54339.86,37341.68,89,50,0.0242
2025-09-23,40358.44,27831.82,83,38,0.0271
2025-09-24,36883.87,26523.3,79,25,0.0202
2025-09-25,31362.5,23169.2,80,25,0.0171
2025-09-26,39626.17,31015.01,78,40,0.0282
2025-09-27,56476.53,39305.14,98,54,0.029
2025-09-28,57263.93,41357.01,104,41,0.0269
2025-09-29,49022.92,41069.01,80,42,0.0241
2025-09-30,52052.14,36799.04,82,45,0.0243
2025-10-01,69129.39,50547.64,110,61,0.0277
2025-10-02,68358.14,48594.15,104,59,0.0237
2025-10-03,65628.7,46373.82,94,57,0.0254
2025-10-04,0.0,0.0,0,0,0.0
2025-10-05,79511.06,54092.49,100,74,0.0272
2025-10-06,52976.42,40489.75,77,52,0.0262
2025-10-07,35370.11,24520.2,77,39,0.0306
2025-10-08,52099.06,35231.15,82,50,0.0253
2025-10-09,57806.48,40165.22,96,45,0.0184
2025-10-10,56983.09,36686.09,93,39,0.0259
2025-10-11,79952.81,58232.06,109,55,0.0268
2025-10-12,87203.31,64485.72,116,78,0.0243
2025-10-13,71415.88,49082.63,112,60,0.028
2025-10-14,50039.42,35967.47,86,47,0.0288
2025-10-15,65611.68,46439.59,104,54,0.0205
2025-10-16,56658.19,43949.28,94,54,0.0252
2025-10-17,65257.17,45808.23,99,50,0.0245
2025-10-18,97032.18,70018.02,153,91,0.0286
2025-10-19,77227.16,52115.84,127,71,0.0203
2025-10-20,57538.46,41683.31,102,52,0.0239
2025-10-21,63187.83,46835.62,97,55,0.0242
2025-10-22,66833.61,48201.48,89,59,0.022
2025-10-23,59886.98,46938.32,71,56,0.0236
2025-10-24,58546.93,39152.25,99,47,0.0292
2025-10-25,62893.29,44109.99,100,47,0.026
2025-10-26,65997.11,43781.39,83,53,0.0222
2025-10-27,65053.18,46620.08,111,47,0.0274
2025-10-28,61011.01,47079.43,91,50,0.0295
2025-10-29,80220.35,57971.3,121,81,0.028
2025-10-30,51360.24,35772.35,82,49,0.0254
2025-10-31,56435.1,41041.37,97,41,0.0252
2025-11-01,87960.13,70390.82,118,84,0.028
2025-11-02,93539.04,68851.61,125,74,0.0235
2025-11-03,62038.33,43607.07,93,61,0.0242
2025-11-04,71049.93,51395.0,125,51,0.0247
2025-11-05,78628.26,52673.95,103,69,0.0251
2025-11-06,70032.36,49745.45,111,56,0.028
2025-11-07,65842.8,52691.65,108,69,0.0191
2025-11-08,60020.95,40268.68,102,54,0.0204
2025-11-09,88389.17,65906.07,113,68,0.0242
2025-11-10,60939.78,44245.21,98,49,0.0281
2025-11-11,79875.11,59445.15,122,72,0.0295
2025-11-12,61998.81,41538.57,103,47,0.0249
2025-11-13,65357.47,51319.62,103,65,0.0236
2025-11-14,55778.36,40373.53,101,39,0.0249
2025-11-15,93431.48,64066.52,133,88,0.0251
2025-11-16,77068.34,58685.0,99,69,0.0254
2025-11-17,74005.97,53595.35,123,62,0.0307
2025-11-18,72107.55,49397.19,116,58,0.0269
2025-11-19,65344.12,44535.47,104,53,0.025
2025-11-20,71111.05,46047.63,108,60,0.0279
2025-11-21,74099.09,54847.0,101,58,0.0279
2025-11-22,90801.74,64243.34,104,86,0.0263
2025-11-23,82513.3,56609.7,95,90,0.0305
2025-11-24,0.0,0.0,0,0,0.0
2025-11-25,65616.51,47044.48,92,52,0.0279
2025-11-26,101293.89,73033.75,133,93,0.0293
2025-11-27,59756.32,45378.42,84,49,0.0258
2025-11-28,73936.58,55392.1,114,76,0.0229
2025-11-29,96068.92,65961.24,127,93,0.0234
2025-11-30,84737.6,52910.18,117,76,0.0244
2025-12-01,49541.65,34468.52,68,45,0.0261
2025-12-02,70314.21,53785.01,104,64,0.0242
2025-12-03,55586.64,38730.3,108,51,0.0289
2025-12-04,48321.19,33468.2,104,45,0.0257
2025-12-05,65355.57,51953.41,114,45,0.0268
2025-12-06,62835.21,45538.2,101,49,0.0198
2025-12-07,47763.14,35501.17,95,45,0.0298
2025-12-08,56060.13,41477.57,90,47,0.026
2025-12-09,61505.15,46495.76,111,74,0.0242
2025-12-10,58782.57,40622.29,86,58,0.0239
2025-12-11,66276.52,45217.19,93,58,0.0291
2025-12-12,48766.15,34441.0,74,43,0.0256
2025-12-13,60841.96,41385.93,101,37,0.0255
2025-12-14,68442.81,52966.6,113,50,0.0251
2025-12-15,60041.62,43679.97,92,53,0.0262
2025-12-16,50665.37,34718.97,110,54,0.0235
2025-12-17,50305.37,36840.35,86,44,0.0276
2025-12-18,39355.21,26555.33,70,49,0.0249
2025-12-19,55719.96,42465.29,108,66,0.0311
2025-12-20,77767.41,53427.28,110,73,0.0254
2025-12-21,55145.0,38659.99,89,37,0.0273
2025-12-22,61941.95,46629.43,93,59,0.0319
2025-12-23,57249.06,42335.49,82,50,0.0221
2025-12-24,39916.83,30503.6,82,32,0.0255
2025-12-25,56249.53,41711.18,91,56,0.0217
2025-12-26,45206.66,32932.95,79,37,0.0238
2025-12-27,85855.61,61683.29,119,77,0.0266
2025-12-28,80900.37,56639.73,117,71,0.0231
2025-12-29,49388.91,34979.51,85,45,0.0246
2025-12-30,59989.24,44747.31,101,58,0.0282
2025-12-31,59172.16,46037.14,88,60,0.0253
2026-01-01,38793.4,27166.27,78,35,0.0245
2026-01-02,73231.54,53850.42,102,62,0.0224
2026-01-03,57649.61,39191.15,93,47,0.0277
2026-01-04,62038.17,41962.9,98,57,0.0274
2026-01-05,58800.14,42880.15,87,57,0.0264
2026-01-06,50168.13,36617.73,94,42,0.0235
2026-01-07,40611.39,27152.31,76,44,0.0287
2026-01-08,56815.56,38693.73,90,51,0.0247
2026-01-09,60911.5,44208.92,101,63,0.0267
2026-01-10,74784.73,54990.4,104,58,0.0232
2026-01-11,59690.32,43694.37,78,47,0.0212
2026-01-12,41382.16,31206.19,98,44,0.0309
2026-01-13,67483.24,51822.2,91,56,0.0268
2026-01-14,42695.3,33112.33,103,32,0.0237
2026-01-15,42575.16,32979.05,80,32,0.0259
2026-01-16,59360.77,47063.22,119,54,0.0253
2026-01-17,63525.15,48584.0,101,58,0.0292
2026-01-18,0.0,0.0,0,0,0.0
2026-01-19,66888.16,50597.05,100,58,0.0273
2026-01-20,52918.81,41542.38,75,57,0.0252
2026-01-21,39105.97,27355.65,64,27,0.0306
2026-01-22,63723.03,41199.43,96,51,0.0278
2026-01-23,49812.56,34408.71,77,64,0.0216
2026-01-24,60233.72,42300.14,114,59,0.0234
2026-01-25,45856.95,30299.58,65,30,0.026
2026-01-26,57961.89,42986.82,110,62,0.0299
2026-01-27,42911.86,28999.0,84,39,0.021
2026-01-28,30257.26,22165.18,88,24,0.0239
2026-01-29,52442.93,39614.94,86,56,0.0234
2026-01-30,67489.92,46635.98,101,67,0.0213
2026-01-31,60449.95,46098.71,107,51,0.0239
2026-02-01,65124.17,44697.06,88,56,0.0275
2026-02-02,64540.13,50661.73,93,66,0.0254
2026-02-03,64097.69,44494.37,79,45,0.0298
2026-02-04,47846.79,34684.15,99,49,0.0255
2026-02-05,66920.56,53502.64,118,57,0.0216
2026-02-06,52428.55,39956.04,93,47,0.0272
2026-02-07,57442.99,39614.93,84,47,0.0238
2026-02-08,57673.8,40697.68,98,49,0.021
2026-02-09,46223.2,34547.64,83,52,0.0263
2026-02-10,59359.91,40760.0,98,47,0.0271
2026-02-11,52786.51,39375.18,100,43,0.0262
2026-02-12,48248.27,33732.8,90,49,0.025
2026-02-13,54146.93,35172.86,84,43,0.0222
2026-02-14,60957.95,44419.03,87,51,0.0279
2026-02-15,69538.25,51601.48,100,50,0.0282
2026-02-16,58905.57,41044.11,111,37,0.0278
2026-02-17,47248.29,35307.44,75,55,0.0227
2026-02-18,46780.61,35342.08,84,41,0.0221
2026-02-19,71375.74,53557.71,99,74,0.0264
2026-02-20,57889.79,38417.61,97,60,0.0268
2026-02-21,58684.84,43558.63,83,52,0.0283
2026-02-22,52726.31,34765.94,87,43,0.0268
2026-02-23,46957.21,33085.66,68,48,0.0263
2026-02-24,45288.75,31379.61,91,32,0.0281
2026-02-25,54068.38,37901.13,76,35,0.0226
2026-02-26,68645.25,51656.4,107,61,0.0255
2026-02-27,40584.31,28028.96,89,37,0.0248
2026-02-28,83219.73,58258.68,126,74,0.0283
2026-03-01,84003.47,56480.12,118,77,0.0271
2026-03-02,54747.86,43694.04,84,48,0.0233
2026-03-03,0.0,0.0,0,0,0.0
2026-03-04,65733.93,43113.06,90,48,0.0243
2026-03-05,51097.3,38128.04,96,46,0.0271
2026-03-06,56400.03,42242.17,95,49,0.0235
2026-03-07,73292.71,50857.67,103,61,0.0266
2026-03-08,68273.44,51141.31,107,57,0.0245
2026-03-09,56308.69,40375.37,88,60,0.0211
2026-03-10,63134.18,49954.09,84,57,0.025
2026-03-11,60173.48,41964.91,93,62,0.0258
2026-03-12,45814.56,36164.29,96,53,0.0267
2026-03-13,58634.34,36600.62,83,61,0.0281
2026-03-14,64113.81,47030.95,100,51,0.0255
2026-03-15,54266.75,41464.15,75,51,0.0262
2026-03-16,51664.56,34859.83,92,49,0.0287
2026-03-17,44431.48,31478.78,99,48,0.0249
2026-03-18,86151.13,63319.19,114,86,0.0281
2026-03-19,47495.8,36522.26,89,53,0.0319
2026-03-20,35442.95,23803.77,88,35,0.0249
2026-03-21,64511.07,44628.62,69,56,0.0312
2026-03-22,52230.92,35591.41,98,45,0.0267
2026-03-23,47431.27,31612.64,77,56,0.0272
2026-03-24,43454.85,33886.17,91,36,0.0234
2026-03-25,51981.42,35936.14,103,57,0.0239
2026-03-26,53800.22,41241.31,89,36,0.0209
2026-03-27,42300.25,31378.64,90,38,0.0248
2026-03-28,56448.04,42446.73,99,64,0.031
2026-03-29,61113.72,43492.65,116,53,0.0239
2026-03-30,84024.51,60095.07,110,85,0.0276
2026-03-31,59638.15,40241.51,79,57,0.0253
2026-04-01,36171.13,27414.01,75,21,0.0316
2026-04-02,46253.31,33892.69,76,38,0.0235
2026-04-03,55578.19,44225.85,100,50,0.0197
2026-04-04,65725.84,51314.34,108,70,0.0222
2026-04-05,78696.31,57027.69,105,72,0.0259
2026-04-06,38641.13,28910.61,85,31,0.029
2026-04-07,44810.08,31357.43,99,33,0.0235
2026-04-08,42668.52,31063.82,76,27,0.0236
2026-04-09,35120.46,25337.24,75,30,0.0244
2026-04-10,50580.57,37510.52,92,42,0.0273
