tax_period,return_type,due_date,filing_date,filing_delay_days,turnover_reported_gstr1,turnover_reported_gstr3b,itc_claimed,mismatch_flag
2025-07-01,GSTR-1/3B,2025-08-20,2025-08-20,0,581037.17,581037.17,52561.35,False
2025-08-01,GSTR-1/3B,2025-09-20,2025-09-20,0,546341.06,546341.06,74594.71,False
2025-09-01,GSTR-1/3B,2025-10-20,2025-10-23,3,719948.67,719948.67,71675.23,False
2025-10-01,GSTR-1/3B,2025-11-20,2025-11-20,0,893735.04,893735.04,90574.62,False
2025-11-01,GSTR-1/3B,2025-12-20,2025-12-20,0,1135415.54,1135415.54,156304.88,False
2025-12-01,GSTR-1/3B,2026-01-20,2026-01-27,7,539133.87,539133.87,40391.85,False
2026-01-01,GSTR-1/3B,2026-02-20,2026-03-03,11,859231.83,859231.83,101156.73,False
2026-02-01,GSTR-1/3B,2026-03-20,2026-03-20,0,1039875.02,1039875.02,153915.11,False
2026-03-01,GSTR-1/3B,2026-04-20,2026-04-23,3,1174732.87,1174732.87,111819.5,False
2026-04-01,GSTR-1/3B,2026-05-20,2026-05-20,0,1442183.15,1442183.15,218272.2,False
2026-05-01,GSTR-1/3B,2026-06-20,2026-06-24,4,1173009.78,1173009.78,61136.03,False
2026-06-01,GSTR-1/3B,2026-07-20,2026-07-20,0,920768.51,920768.51,147630.93,False
