month,employee_count,wage_bill,pf_contribution_amount,pf_contribution_on_time,employee_churn_rate
2025-07,17,273067.53,65536.21,True,0.0588
2025-08,17,271807.71,65233.85,True,0.0379
2025-09,18,294107.15,70585.72,True,0.0522
2025-10,19,309605.99,74305.44,True,0.0464
2025-11,20,332499.08,79799.78,True,0.0388
2025-12,18,295903.32,71016.8,True,0.0515
2026-01,19,311716.92,74812.06,True,0.0407
2026-02,19,311145.41,74674.9,True,0.0417
2026-03,18,289348.36,69443.61,True,0.0439
2026-04,19,310145.22,74434.85,True,0.0325
2026-05,17,291232.02,69895.68,True,0.0522
2026-06,20,338128.53,81150.85,True,0.0568
