date,inflow_amount,outflow_amount,transaction_count,unique_counterparty_count,refund_rate
2025-07-01,116478.7,69035.67,14,10,0.0038
2025-07-02,117819.17,62414.21,17,12,0.0041
2025-07-03,141254.87,88184.7,13,10,0.0024
2025-07-04,132973.81,76001.53,14,10,0.0075
2025-07-05,67057.83,36929.62,10,2,0.0074
2025-07-06,77936.33,44613.17,8,1,0.0067
2025-07-07,142397.41,75523.52,16,13,0.0095
2025-07-08,158809.45,89652.23,14,13,0.0019
2025-07-09,126002.72,75574.49,14,11,0.0087
2025-07-10,134642.85,73853.91,10,10,0.0059
2025-07-11,119840.75,63945.23,14,10,0.0014
2025-07-12,97384.54,57217.99,11,5,0.0072
2025-07-13,78967.11,47654.41,10,6,0.0054
2025-07-14,124991.61,69588.57,11,8,0.0055
2025-07-15,118908.19,70621.09,12,8,0.0076
2025-07-16,160347.3,88145.99,13,17,0.0066
2025-07-17,140591.16,71337.54,12,12,0.0068
2025-07-18,106136.47,57163.38,11,10,0.0044
2025-07-19,0.0,0.0,0,0,0.0
2025-07-20,78660.65,37219.0,7,8,0.0019
2025-07-21,132821.91,81118.2,18,14,0.0028
2025-07-22,162725.69,97520.85,13,13,0.0075
2025-07-23,138550.88,69254.62,15,10,0.0063
2025-07-24,119818.6,64410.02,11,9,0.003
2025-07-25,108673.71,52053.39,9,8,0.0075
2025-07-26,61373.9,32457.21,9,5,0.0088
2025-07-27,82240.43,44616.26,11,6,0.0074
2025-07-28,117063.35,66332.47,11,9,0.0045
2025-07-29,139814.16,75241.78,11,11,0.0078
2025-07-30,121055.32,65154.57,11,13,0.0073
2025-07-31,118786.67,70317.94,8,10,0.0
2025-08-01,110671.65,58924.72,16,13,0.009
2025-08-02,92646.52,48819.29,10,3,0.0111
2025-08-03,97664.35,60054.87,9,9,0.0083
2025-08-04,121405.1,71743.84,17,8,0.0103
2025-08-05,136761.81,78760.03,16,7,0.0108
2025-08-06,156255.17,87307.05,6,18,0.0025
2025-08-07,121171.27,57826.83,19,10,0.0078
2025-08-08,145648.29,85909.39,19,9,0.0091
2025-08-09,67935.71,37275.96,8,3,0.0031
2025-08-10,91791.29,55807.4,10,9,0.006
2025-08-11,117370.32,57575.08,13,6,0.0041
2025-08-12,108614.11,60514.82,7,13,0.0043
2025-08-13,131681.93,72940.75,14,9,0.0115
2025-08-14,150342.92,76987.1,12,13,0.0045
2025-08-15,120957.98,69675.96,9,3,0.0079
2025-08-16,81137.3,43356.98,9,4,0.0093
2025-08-17,80777.54,38059.24,9,6,0.0025
2025-08-18,160161.83,82858.97,7,10,0.0061
2025-08-19,142103.14,87898.14,10,12,0.0095
2025-08-20,124579.03,67021.69,15,9,0.01
2025-08-21,137632.43,68095.44,14,6,0.002
2025-08-22,109561.26,54742.47,13,12,0.008
2025-08-23,94015.47,48585.67,12,9,0.0075
2025-08-24,88036.63,49621.25,14,2,0.0088
2025-08-25,165101.3,89776.66,12,7,0.0101
2025-08-26,137934.16,80683.53,15,8,0.0082
2025-08-27,132033.62,71028.02,11,8,0.0122
2025-08-28,141930.01,75732.47,12,8,0.0088
2025-08-29,112719.5,66436.46,12,10,0.0046
2025-08-30,74374.88,44355.44,6,6,0.0044
2025-08-31,89339.98,46566.87,11,3,0.0094
2025-09-01,130213.63,69302.58,16,14,0.0069
2025-09-02,148329.68,77667.71,23,12,0.0158
2025-09-03,133964.25,77595.42,8,11,0.0064
2025-09-04,127085.3,71706.25,9,10,0.0061
2025-09-05,134304.9,80449.91,15,10,0.009
2025-09-06,0.0,0.0,0,0,0.0
2025-09-07,103458.94,61414.91,12,5,0.0072
2025-09-08,144950.44,85696.45,16,11,0.0137
2025-09-09,136164.76,68292.98,13,9,0.0047
2025-09-10,147420.09,72624.12,13,12,0.0043
2025-09-11,149760.5,89509.23,18,10,0.0099
2025-09-12,120428.07,68705.52,15,5,0.007
2025-09-13,89946.45,52258.46,12,7,0.0065
2025-09-14,92451.58,48562.19,12,7,0.0066
2025-09-15,131751.99,72163.29,21,8,0.0063
2025-09-16,117209.64,65536.86,12,10,0.0052
2025-09-17,136766.47,83172.32,8,4,0.0045
2025-09-18,136717.25,73192.48,10,10,0.0005
2025-09-19,156301.78,92877.86,18,5,0.0073
2025-09-20,87554.0,49792.99,14,4,0.0077
2025-09-21,87677.2,53042.35,11,5,0.0075
2025-09-22,92729.79,48182.42,17,4,0.0059
2025-09-23,151263.83,83471.84,14,13,0.0095
2025-09-24,132975.44,70938.68,9,9,0.007
2025-09-25,114686.0,61628.47,6,9,0.0045
2025-09-26,131144.16,71137.21,14,9,0.0
2025-09-27,99188.45,55961.11,9,5,0.0103
2025-09-28,82323.71,45444.01,15,8,0.0089
2025-09-29,139882.97,71375.08,18,10,0.0079
2025-09-30,118292.96,57702.39,11,14,0.0017
2025-10-01,153130.76,76091.28,17,11,0.0059
2025-10-02,166404.12,100233.91,14,11,0.0037
2025-10-03,164122.81,93772.44,15,16,0.0065
2025-10-04,104211.88,54794.95,8,8,0.0109
2025-10-05,92558.23,62579.82,8,5,0.0072
2025-10-06,134133.78,81145.58,9,10,0.0058
2025-10-07,139342.28,88779.15,17,6,0.0144
2025-10-08,165321.14,85763.51,12,12,0.0099
2025-10-09,106733.17,65718.66,11,5,0.0121
2025-10-10,199015.93,98887.08,16,6,0.0134
2025-10-11,99272.58,56695.49,14,10,0.0067
2025-10-12,116416.75,74001.78,14,11,0.011
2025-10-13,161064.55,76904.15,13,11,0.0047
2025-10-14,153618.94,70479.12,13,13,0.012
2025-10-15,196720.77,120558.39,10,22,0.0074
2025-10-16,165735.49,78773.65,19,6,0.0072
2025-10-17,175365.05,100318.67,11,7,0.01
2025-10-18,95994.42,61334.29,13,6,0.0049
2025-10-19,99801.56,53164.11,9,4,0.0056
2025-10-20,135798.12,65571.12,9,13,0.0095
2025-10-21,169422.0,98681.34,19,3,0.0064
2025-10-22,181685.91,91998.59,14,11,0.0055
2025-10-23,173208.28,82877.81,12,17,0.0075
2025-10-24,164975.7,94553.58,16,7,0.0068
2025-10-25,97276.21,48319.8,10,14,0.0043
2025-10-26,89559.36,49079.67,12,5,0.0048
2025-10-27,144152.01,79854.26,10,10,0.0056
2025-10-28,164602.44,90388.67,18,3,0.0118
2025-10-29,164331.74,93884.46,12,8,0.0067
2025-10-30,171462.78,98944.71,14,7,0.0075
2025-10-31,132266.91,68777.12,14,5,0.0069
2025-11-01,109821.54,62620.97,15,7,0.0113
2025-11-02,160256.79,83426.31,23,15,0.0106
2025-11-03,155852.84,90788.9,16,15,0.0086
2025-11-04,269907.88,147597.04,18,21,0.0091
2025-11-05,127010.39,64403.11,8,6,0.0018
2025-11-06,178820.07,89784.22,20,12,0.0067
2025-11-07,181551.3,113535.17,16,9,0.0098
2025-11-08,117228.74,56905.38,8,9,0.008
2025-11-09,118624.52,71576.91,13,9,0.0081
2025-11-10,198472.38,120103.28,10,12,0.0099
2025-11-11,154674.26,81669.1,7,5,0.01
2025-11-12,140813.9,75761.26,12,8,0.0058
2025-11-13,226820.93,125033.15,18,16,0.0027
2025-11-14,187849.26,119373.95,18,8,0.0106
2025-11-15,108859.19,63426.86,10,6,0.0066
2025-11-16,103165.05,52652.38,12,4,0.0047
2025-11-17,168682.17,91666.46,18,13,0.0046
2025-11-18,203035.18,114791.74,20,11,0.0055
2025-11-19,197221.97,90192.34,11,12,0.0109
2025-11-20,148547.95,85196.46,12,13,0.0017
2025-11-21,141803.41,80205.0,14,12,0.0069
2025-11-22,117995.26,55071.44,14,9,0.0061
2025-11-23,108360.49,66739.35,11,7,0.0039
2025-11-24,195208.67,93984.73,17,17,0.0007
2025-11-25,168685.77,93593.19,12,15,0.0083
2025-11-26,174159.38,105308.05,15,10,0.0083
2025-11-27,173663.66,94307.46,24,9,0.0075
2025-11-28,154184.33,84723.08,11,15,0.0036
2025-11-29,107130.56,56899.38,20,7,0.0109
