tax_period,return_type,due_date,filing_date,filing_delay_days,turnover_reported_gstr1,turnover_reported_gstr3b,itc_claimed,mismatch_flag
2025-07-01,GSTR-1/3B,2025-08-20,2025-08-21,1,1377849.38,1377849.38,110202.89,False
2025-08-01,GSTR-1/3B,2025-09-20,2025-09-27,7,1394227.02,1394227.02,150805.17,False
2025-09-01,GSTR-1/3B,2025-10-20,2025-10-26,6,1456379.27,1540988.57,233699.55,True
2025-10-01,GSTR-1/3B,2025-11-20,2025-11-22,2,1485350.45,1662879.0,222231.03,True
2025-11-01,GSTR-1/3B,2025-12-20,2025-12-22,2,1661035.77,1661035.77,152552.8,False
2025-12-01,GSTR-1/3B,2026-01-20,2026-01-31,11,1345305.7,1345305.7,140157.39,False
2026-01-01,GSTR-1/3B,2026-02-20,2026-02-28,8,1462182.38,1462182.38,205923.47,False
2026-02-01,GSTR-1/3B,2026-03-20,2026-03-23,3,1236836.53,1236836.53,161069.89,False
2026-03-01,GSTR-1/3B,2026-04-20,2026-04-22,2,1369244.47,1369244.47,154854.43,False
2026-04-01,GSTR-1/3B,2026-05-20,2026-05-23,3,1241091.86,1241091.86,104719.33,False
2026-05-01,GSTR-1/3B,2026-06-20,2026-06-27,7,1235466.73,1235466.73,142629.12,False
2026-06-01,GSTR-1/3B,2026-07-20,2026-07-27,7,1235186.6,1235186.6,115902.65,False
