month,employee_count,wage_bill,pf_contribution_amount,pf_contribution_on_time,employee_churn_rate
2025-07,32,508483.72,122036.09,True,0.1625
2025-08,33,515644.41,61877.33,False,0.1898
2025-09,32,492372.86,118169.49,True,0.1832
2025-10,32,518629.47,124471.07,True,0.1937
2025-11,34,537871.47,129089.15,True,0.2003
2025-12,32,513955.91,123349.42,True,0.186
2026-01,31,517591.17,124221.88,True,0.2117
2026-02,30,508314.68,60997.76,False,0.2186
2026-03,31,526801.56,126432.37,True,0.2242
2026-04,30,493306.19,118393.49,True,0.22
2026-05,31,512230.62,122935.35,True,0.2255
2026-06,29,472440.69,113385.77,True,0.2424
