tax_period,return_type,due_date,filing_date,filing_delay_days,turnover_reported_gstr1,turnover_reported_gstr3b,itc_claimed,mismatch_flag
2025-07-01,GSTR-1/3B,2025-08-20,2025-08-21,1,858762.32,858762.32,93998.62,False
2025-08-01,GSTR-1/3B,2025-09-20,2025-09-20,0,993527.43,993527.43,160457.56,False
2025-09-01,GSTR-1/3B,2025-10-20,2025-10-20,0,948560.98,948560.98,82998.17,False
2025-10-01,GSTR-1/3B,2025-11-20,2025-11-21,1,1271838.32,1145222.57,122304.21,True
2025-11-01,GSTR-1/3B,2025-12-20,2025-12-21,1,1489333.51,1489333.51,192627.27,False
2025-12-01,GSTR-1/3B,2026-01-20,2026-01-20,0,1065759.93,1065759.93,138703.56,False
2026-01-01,GSTR-1/3B,2026-02-20,2026-02-23,3,1032357.37,1032357.37,138759.71,False
2026-02-01,GSTR-1/3B,2026-03-20,2026-03-21,1,1042646.17,1042646.17,79871.85,False
2026-03-01,GSTR-1/3B,2026-04-20,2026-04-20,0,1120616.31,1120616.31,124380.11,False
2026-04-01,GSTR-1/3B,2026-05-20,2026-05-20,0,912431.27,912431.27,89435.44,False
2026-05-01,GSTR-1/3B,2026-06-20,2026-06-21,1,938304.23,938304.23,96577.83,False
2026-06-01,GSTR-1/3B,2026-07-20,2026-07-21,1,955481.83,955481.83,131572.58,False
