date,inflow_amount,outflow_amount,transaction_count,unique_counterparty_count,refund_rate
2025-07-01,217129.75,173428.26,5,1,0.0297
2025-07-02,197095.72,155783.23,5,2,0.0334
2025-07-03,171255.76,140699.91,3,3,0.0284
2025-07-04,249613.05,202682.4,8,8,0.0362
2025-07-05,137846.58,118144.0,2,0,0.0286
2025-07-06,77802.51,61894.82,5,2,0.027
2025-07-07,266570.7,190575.51,5,7,0.032
2025-07-08,171777.03,134555.21,6,3,0.0319
2025-07-09,190062.05,159335.45,5,3,0.0258
2025-07-10,290832.56,230007.7,11,3,0.0338
2025-07-11,177914.62,141712.97,5,3,0.0294
2025-07-12,99774.44,75117.46,8,1,0.0324
2025-07-13,121058.07,105188.86,2,1,0.0288
2025-07-14,238987.88,181702.66,7,4,0.0262
2025-07-15,286480.68,260503.85,10,3,0.0264
2025-07-16,257392.73,204095.72,8,8,0.0313
2025-07-17,197778.84,156946.69,7,5,0.0292
2025-07-18,309135.88,249596.59,10,5,0.0274
2025-07-19,99775.09,77061.47,6,1,0.0283
2025-07-20,103565.16,81175.28,2,2,0.0281
2025-07-21,0.0,0.0,0,0,0.0
2025-07-22,238538.33,197215.79,6,7,0.0297
2025-07-23,321539.79,265613.79,7,9,0.0323
2025-07-24,178959.19,135174.72,2,1,0.0308
2025-07-25,248320.73,190041.34,5,5,0.0295
2025-07-26,105626.88,78028.33,1,3,0.0318
2025-07-27,135805.83,113255.96,4,4,0.0299
2025-07-28,152561.34,110718.99,8,3,0.0265
2025-07-29,238031.06,197052.58,5,5,0.0294
2025-07-30,154786.8,129968.62,5,3,0.0291
2025-07-31,188519.85,160553.77,3,3,0.0298
2025-08-01,200328.14,164879.06,4,4,0.0291
2025-08-02,80385.66,61744.04,8,1,0.0271
2025-08-03,105573.93,79485.97,1,2,0.0304
2025-08-04,250154.77,204159.03,2,5,0.0336
2025-08-05,255695.34,224234.77,3,4,0.0317
2025-08-06,163329.86,123903.73,5,4,0.029
2025-08-07,158818.2,128876.8,6,2,0.0283
2025-08-08,201242.19,149660.2,5,6,0.0326
2025-08-09,115472.97,86236.78,4,1,0.024
2025-08-10,131877.79,99736.91,4,3,0.0294
2025-08-11,375778.45,281684.73,7,7,0.0281
2025-08-12,249270.34,197652.32,11,5,0.0363
2025-08-13,217001.48,165266.39,5,7,0.0311
2025-08-14,146728.26,123079.42,2,2,0.0259
2025-08-15,313229.18,259477.67,12,9,0.0336
2025-08-16,156552.75,133001.92,2,3,0.0259
2025-08-17,108240.67,79993.02,3,1,0.0296
2025-08-18,213516.34,174252.77,1,3,0.0259
2025-08-19,218052.38,181370.06,7,4,0.0276
2025-08-20,188215.71,163575.78,8,4,0.0274
2025-08-21,243616.58,196871.64,6,7,0.0297
2025-08-22,330896.14,258020.84,3,3,0.0338
2025-08-23,77612.67,59163.07,2,2,0.0337
2025-08-24,98522.34,83408.08,6,2,0.0257
2025-08-25,136211.02,105869.26,3,3,0.0267
2025-08-26,213047.3,180908.19,7,3,0.0277
2025-08-27,239964.21,193427.51,5,2,0.0294
2025-08-28,247381.73,195959.17,7,5,0.0282
2025-08-29,217295.07,201181.98,3,3,0.0273
2025-08-30,81221.6,65113.53,3,1,0.0286
2025-08-31,108231.35,94212.15,3,2,0.0309
2025-09-01,169069.99,142572.71,4,3,0.0274
2025-09-02,248220.91,185631.61,5,5,0.0298
2025-09-03,213197.93,166502.75,2,3,0.0299
2025-09-04,242424.33,195535.57,11,4,0.0283
2025-09-05,178905.81,150879.96,3,2,0.028
2025-09-06,82965.53,68516.17,4,1,0.0347
2025-09-07,112990.62,94849.92,4,0,0.0275
2025-09-08,195950.23,160863.33,5,3,0.0342
2025-09-09,273338.79,223949.93,5,9,0.0281
2025-09-10,175549.01,147371.17,5,2,0.0298
2025-09-11,238005.76,187731.08,2,3,0.025
2025-09-12,260579.49,182958.73,1,7,0.0301
2025-09-13,51651.71,41675.97,3,1,0.0329
2025-09-14,102257.39,89536.27,4,2,0.0276
2025-09-15,266477.28,206799.11,3,4,0.028
2025-09-16,239900.08,227905.08,7,2,0.03
2025-09-17,260440.46,203828.02,5,5,0.0309
2025-09-18,231366.2,192235.65,7,3,0.0293
2025-09-19,225973.98,189894.98,6,6,0.0304
2025-09-20,116776.52,93232.39,3,0,0.0274
2025-09-21,96547.29,73497.32,9,4,0.0305
2025-09-22,0.0,0.0,0,0,0.0
2025-09-23,207990.03,176782.45,4,6,0.0369
2025-09-24,254785.68,216986.8,3,12,0.0244
2025-09-25,260621.84,215765.29,10,4,0.0274
2025-09-26,211792.93,185616.1,5,4,0.0339
2025-09-27,95177.65,76187.94,5,1,0.0275
2025-09-28,87419.31,75196.11,6,3,0.0268
2025-09-29,179753.88,139036.52,4,1,0.035
2025-09-30,235408.44,183664.4,4,7,0.0319
2025-10-01,220744.16,174605.41,9,1,0.0284
2025-10-02,220997.03,191832.9,7,3,0.0246
2025-10-03,248188.03,197322.06,1,3,0.0295
2025-10-04,88110.27,66914.56,7,1,0.0284
2025-10-05,115700.2,93393.67,4,1,0.0369
2025-10-06,235935.91,175028.9,8,3,0.034
2025-10-07,406197.99,309793.4,8,3,0.0278
2025-10-08,219697.54,173878.79,4,5,0.0302
2025-10-09,181208.39,147037.13,7,0,0.0283
2025-10-10,199531.0,160338.73,4,4,0.0285
2025-10-11,99269.06,73916.07,2,0,0.0238
2025-10-12,108685.86,82922.55,8,1,0.0339
2025-10-13,200401.84,154722.23,9,5,0.0254
2025-10-14,224948.1,169939.71,5,2,0.028
2025-10-15,233838.55,202924.2,5,3,0.0349
2025-10-16,239358.02,184752.94,7,5,0.0304
2025-10-17,232980.36,169140.13,7,8,0.0289
2025-10-18,142444.03,116259.19,0,4,0.03
2025-10-19,132374.28,104408.29,14,3,0.0315
2025-10-20,230948.08,180682.73,5,4,0.0257
2025-10-21,340588.02,288046.75,4,2,0.0262
2025-10-22,303734.59,244202.78,2,3,0.0274
2025-10-23,241598.12,197330.84,6,3,0.0254
2025-10-24,267202.98,212237.31,2,6,0.0277
2025-10-25,108939.9,88778.73,5,1,0.0271
2025-10-26,102286.91,82341.01,4,2,0.033
2025-10-27,270214.33,198560.19,5,1,0.0284
2025-10-28,233032.08,186228.92,7,5,0.0296
2025-10-29,275771.76,237523.41,10,5,0.0286
2025-10-30,179814.61,154807.48,5,5,0.036
2025-10-31,224274.85,196266.13,5,3,0.0276
2025-11-01,130025.29,102875.02,3,4,0.0318
2025-11-02,87555.14,71957.6,4,2,0.0327
2025-11-03,167462.87,140233.72,6,3,0.0325
2025-11-04,354145.43,304089.72,6,6,0.0255
2025-11-05,233440.61,183640.38,2,6,0.0319
2025-11-06,296908.55,240128.09,5,9,0.0331
2025-11-07,358044.11,264348.5,2,9,0.0263
2025-11-08,132652.08,104399.92,6,1,0.0287
2025-11-09,123378.53,91609.8,4,5,0.0307
2025-11-10,217690.13,170041.06,10,4,0.0304
2025-11-11,161614.57,141471.84,5,3,0.0302
