tax_period,return_type,due_date,filing_date,filing_delay_days,turnover_reported_gstr1,turnover_reported_gstr3b,itc_claimed,mismatch_flag
2025-07-01,GSTR-1/3B,2025-08-20,2025-08-20,0,979424.85,979424.85,132067.61,False
2025-08-01,GSTR-1/3B,2025-09-20,2025-09-21,1,1006045.62,1006045.62,128638.61,False
2025-09-01,GSTR-1/3B,2025-10-20,2025-10-20,0,1183413.67,1183413.67,161316.57,False
2025-10-01,GSTR-1/3B,2025-11-20,2025-11-20,0,1518135.55,1518135.55,151105.6,False
2025-11-01,GSTR-1/3B,2025-12-20,2025-12-20,0,1628560.75,1628560.75,248472.64,False
2025-12-01,GSTR-1/3B,2026-01-20,2026-01-20,0,1203809.93,1203809.93,177293.38,False
2026-01-01,GSTR-1/3B,2026-02-20,2026-02-21,1,1223299.46,1223299.46,140371.7,False
2026-02-01,GSTR-1/3B,2026-03-20,2026-03-20,0,1203088.88,1203088.88,163637.38,False
2026-03-01,GSTR-1/3B,2026-04-20,2026-04-22,2,1433998.49,1433998.49,175170.28,False
2026-04-01,GSTR-1/3B,2026-05-20,2026-05-20,0,1345254.49,1345254.49,129911.02,False
2026-05-01,GSTR-1/3B,2026-06-20,2026-06-22,2,1297055.73,1297055.73,143025.36,False
2026-06-01,GSTR-1/3B,2026-07-20,2026-07-20,0,1178583.77,1178583.77,122146.58,False
