tax_period,return_type,due_date,filing_date,filing_delay_days,turnover_reported_gstr1,turnover_reported_gstr3b,itc_claimed,mismatch_flag
2025-07-01,GSTR-1/3B,2025-08-20,2025-08-21,1,571866.78,571866.78,70986.99,False
2025-08-01,GSTR-1/3B,2025-09-20,2025-09-20,0,550683.75,550683.75,76205.77,False
2025-09-01,GSTR-1/3B,2025-10-20,2025-10-20,0,540119.9,540119.9,50134.62,False
2025-10-01,GSTR-1/3B,2025-11-20,2025-11-20,0,660986.73,660986.73,67857.22,False
2025-11-01,GSTR-1/3B,2025-12-20,2025-12-21,1,704101.42,704101.42,96161.15,False
2025-12-01,GSTR-1/3B,2026-01-20,2026-01-20,0,683637.26,683637.26,82550.02,False
2026-01-01,GSTR-1/3B,2026-02-20,2026-02-22,2,626788.68,626788.68,53285.18,False
2026-02-01,GSTR-1/3B,2026-03-20,2026-03-20,0,702725.52,702725.52,101056.12,False
2026-03-01,GSTR-1/3B,2026-04-20,2026-04-20,0,687082.53,687082.53,72570.52,False
2026-04-01,GSTR-1/3B,2026-05-20,2026-05-20,0,628949.87,628949.87,81642.26,False
2026-05-01,GSTR-1/3B,2026-06-20,2026-06-20,0,590911.88,590911.88,61287.52,False
2026-06-01,GSTR-1/3B,2026-07-20,2026-07-21,1,642931.92,642931.92,93046.92,False
